Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7
0,38.0,37.0,37.0,37.0,34.0,33.0,33.0,38.0
1,38.0,37.0,37.0,39.0,32.0,34.0,34.0,40.0
2,39.0,42.0,40.0,39.0,35.0,35.0,35.0,38.0
3,38.0,37.0,37.0,38.0,37.0,33.0,33.0,39.0
4,39.0,39.0,41.0,40.0,36.0,37.0,37.0,42.0
5,41.0,41.0,40.0,40.0,39.0,39.0,39.0,40.0
6,39.0,37.0,38.0,38.0,37.0,34.0,34.0,39.0
7,39.0,39.0,38.0,40.0,36.0,37.0,37.0,41.0
8,41.0,42.0,41.0,40.0,39.0,39.0,39.0,40.0
9,41.0,42.0,41.0,40.0,39.0,38.0,38.0,39.0
10,45.0,45.0,43.0,43.0,37.0,39.0,39.0,40.0
11,42.0,46.0,43.0,39.0,39.0,40.0,40.0,40.0
12,41.0,42.0,41.0,40.0,39.0,42.0,42.0,40.0
13,45.0,45.0,43.0,43.0,37.0,39.0,39.0,44.0
14,42.0,46.0,43.0,40.0,40.0,39.0,39.0,41.0
15,39.0,39.0,38.0,38.0,37.0,38.0,38.0,39.0
16,42.0,38.0,40.0,40.0,36.0,35.0,35.0,41.0
17,40.0,42.0,41.0,40.0,40.0,36.0,36.0,41.0
18,37.0,37.0,37.0,37.0,37.0,33.0,33.0,39.0
19,38.0,40.0,41.0,44.0,36.0,37.0,37.0,41.0
20,40.0,41.0,40.0,43.0,39.0,39.0,39.0,44.0
21,38.0,37.0,38.0,37.0,38.0,34.0,34.0,39.0
22,38.0,40.0,40.0,44.0,37.0,38.0,38.0,40.0
23,40.0,42.0,41.0,43.0,40.0,40.0,40.0,44.0
24,40.0,43.0,42.0,43.0,43.0,38.0,38.0,38.0
25,46.0,46.0,47.0,44.0,41.0,40.0,40.0,41.0
26,44.0,46.0,43.0,43.0,43.0,44.0,44.0,41.0
27,40.0,43.0,42.0,43.0,43.0,42.0,42.0,40.0
28,46.0,46.0,47.0,44.0,41.0,39.0,39.0,44.0
29,44.0,46.0,43.0,43.0,44.0,43.0,43.0,45.0
30,38.0,39.0,38.0,37.0,40.0,38.0,38.0,38.0
31,43.0,39.0,44.0,41.0,39.0,38.0,38.0,40.0
32,41.0,42.0,41.0,41.0,44.0,40.0,40.0,42.0
33,38.0,37.0,35.0,35.0,38.0,34.0,34.0,38.0
34,38.0,40.0,36.0,40.0,37.0,38.0,38.0,39.0
35,39.0,42.0,37.0,39.0,40.0,40.0,40.0,40.0
36,40.0,43.0,38.0,43.0,43.0,39.0,39.0,38.0
37,46.0,45.0,43.0,43.0,41.0,40.0,40.0,41.0
38,44.0,45.0,42.0,42.0,43.0,44.0,44.0,41.0
39,40.0,43.0,38.0,43.0,43.0,43.0,43.0,40.0
40,46.0,45.0,43.0,43.0,41.0,40.0,40.0,40.0
41,44.0,45.0,42.0,42.0,44.0,43.0,43.0,43.0
42,38.0,40.0,36.0,35.0,40.0,39.0,39.0,38.0
43,43.0,40.0,40.0,41.0,39.0,38.0,38.0,40.0
44,41.0,43.0,41.0,41.0,44.0,40.0,40.0,42.0
45,40.0,46.0,39.0,47.0,47.0,38.0,38.0,43.0
46,45.0,46.0,42.0,45.0,39.0,39.0,39.0,41.0
47,41.0,46.0,39.0,40.0,40.0,40.0,40.0,40.0
48,40.0,46.0,43.0,47.0,47.0,42.0,42.0,47.0
49,45.0,46.0,44.0,45.0,42.0,39.0,39.0,45.0
50,44.0,46.0,44.0,46.0,44.0,40.0,40.0,41.0
51,41.0,43.0,43.0,43.0,44.0,39.0,39.0,43.0
52,46.0,46.0,44.0,41.0,42.0,40.0,40.0,41.0
53,45.0,45.0,44.0,46.0,44.0,41.0,41.0,41.0
54,40.0,46.0,43.0,46.0,47.0,43.0,43.0,46.0
55,45.0,46.0,44.0,44.0,42.0,46.0,46.0,44.0
56,44.0,45.0,44.0,46.0,44.0,43.0,43.0,46.0
57,41.0,43.0,43.0,43.0,44.0,43.0,43.0,42.0
58,46.0,46.0,44.0,41.0,42.0,46.0,46.0,42.0
59,45.0,45.0,44.0,46.0,44.0,43.0,43.0,46.0
60,37.0,40.0,36.0,35.0,40.0,39.0,39.0,39.0
61,43.0,39.0,41.0,39.0,39.0,42.0,42.0,40.0
62,42.0,42.0,41.0,41.0,41.0,39.0,39.0,42.0
63,36.0,36.0,36.0,36.0,36.0,32.0,32.0,38.0
64,37.0,40.0,40.0,43.0,35.0,36.0,36.0,40.0
65,39.0,40.0,40.0,42.0,38.0,38.0,38.0,43.0
66,37.0,36.0,37.0,36.0,37.0,33.0,33.0,38.0
67,37.0,40.0,40.0,43.0,36.0,37.0,37.0,40.0
68,39.0,41.0,41.0,42.0,39.0,39.0,39.0,43.0
69,39.0,42.0,42.0,42.0,42.0,37.0,37.0,37.0
70,45.0,46.0,47.0,43.0,40.0,39.0,39.0,40.0
71,43.0,45.0,42.0,42.0,42.0,43.0,43.0,43.0
72,39.0,42.0,42.0,42.0,42.0,41.0,41.0,39.0
73,45.0,46.0,47.0,43.0,40.0,38.0,38.0,43.0
74,43.0,45.0,42.0,42.0,43.0,42.0,42.0,44.0
75,37.0,38.0,37.0,36.0,39.0,37.0,37.0,37.0
76,42.0,40.0,44.0,40.0,38.0,37.0,37.0,40.0
77,40.0,41.0,41.0,40.0,43.0,39.0,39.0,43.0
78,37.0,37.0,35.0,34.0,37.0,33.0,33.0,37.0
79,37.0,41.0,36.0,40.0,36.0,37.0,37.0,39.0
80,38.0,41.0,37.0,39.0,39.0,39.0,39.0,43.0
81,39.0,42.0,38.0,42.0,42.0,38.0,38.0,37.0
82,45.0,46.0,43.0,42.0,40.0,39.0,39.0,40.0
83,43.0,45.0,42.0,43.0,42.0,43.0,43.0,43.0
84,39.0,42.0,38.0,42.0,42.0,42.0,42.0,39.0
85,45.0,46.0,43.0,42.0,40.0,39.0,39.0,43.0
86,43.0,45.0,42.0,43.0,43.0,42.0,42.0,44.0
87,37.0,39.0,36.0,34.0,39.0,38.0,38.0,37.0
88,42.0,41.0,40.0,41.0,38.0,37.0,37.0,39.0
89,40.0,42.0,41.0,40.0,43.0,39.0,39.0,43.0
90,39.0,47.0,38.0,46.0,46.0,37.0,37.0,42.0
91,44.0,47.0,42.0,44.0,38.0,38.0,38.0,40.0
92,41.0,45.0,42.0,44.0,39.0,40.0,40.0,39.0
93,39.0,47.0,43.0,46.0,46.0,41.0,41.0,46.0
94,44.0,47.0,44.0,44.0,41.0,38.0,38.0,44.0
95,44.0,45.0,44.0,45.0,43.0,39.0,39.0,44.0
96,40.0,42.0,43.0,42.0,43.0,38.0,38.0,42.0
97,45.0,47.0,44.0,42.0,41.0,39.0,39.0,40.0
98,45.0,45.0,44.0,45.0,43.0,40.0,40.0,40.0
99,39.0,47.0,43.0,45.0,46.0,42.0,42.0,45.0
100,44.0,47.0,44.0,43.0,41.0,46.0,46.0,43.0
101,44.0,44.0,44.0,45.0,43.0,43.0,43.0,45.0
102,40.0,42.0,43.0,42.0,43.0,42.0,42.0,42.0
103,45.0,47.0,44.0,42.0,41.0,46.0,46.0,43.0
104,45.0,45.0,44.0,45.0,43.0,43.0,43.0,45.0
105,36.0,39.0,36.0,34.0,39.0,38.0,38.0,38.0
106,42.0,39.0,41.0,40.0,38.0,42.0,42.0,39.0
107,42.0,42.0,41.0,40.0,40.0,39.0,39.0,41.0
108,38.0,36.0,34.0,34.0,34.0,30.0,30.0,35.0
109,36.0,38.0,33.0,36.0,32.0,34.0,34.0,38.0
110,39.0,41.0,37.0,38.0,35.0,35.0,35.0,38.0
111,40.0,42.0,38.0,39.0,39.0,34.0,34.0,37.0
112,42.0,42.0,39.0,39.0,37.0,38.0,38.0,40.0
113,42.0,44.0,42.0,40.0,39.0,40.0,40.0,40.0
114,40.0,42.0,38.0,39.0,39.0,41.0,41.0,39.0
115,42.0,42.0,39.0,39.0,37.0,38.0,38.0,40.0
116,42.0,44.0,42.0,40.0,40.0,39.0,39.0,43.0
117,38.0,38.0,35.0,34.0,36.0,37.0,37.0,36.0
118,39.0,39.0,36.0,37.0,36.0,35.0,35.0,38.0
119,39.0,43.0,39.0,40.0,40.0,36.0,36.0,40.0
120,40.0,45.0,39.0,47.0,47.0,35.0,35.0,42.0
121,42.0,43.0,42.0,45.0,39.0,39.0,39.0,40.0
122,42.0,45.0,43.0,43.0,40.0,41.0,41.0,40.0
123,40.0,45.0,39.0,47.0,47.0,41.0,41.0,46.0
124,42.0,43.0,42.0,45.0,42.0,39.0,39.0,44.0
125,45.0,45.0,44.0,46.0,44.0,40.0,40.0,44.0
126,40.0,42.0,38.0,40.0,44.0,37.0,37.0,42.0
127,42.0,43.0,40.0,41.0,42.0,39.0,39.0,40.0
128,46.0,45.0,44.0,46.0,44.0,41.0,41.0,40.0
129,39.0,44.0,38.0,46.0,47.0,43.0,43.0,45.0
130,41.0,43.0,41.0,44.0,42.0,47.0,47.0,43.0
131,45.0,44.0,44.0,46.0,44.0,43.0,43.0,45.0
132,40.0,42.0,38.0,40.0,44.0,43.0,43.0,41.0
133,42.0,43.0,40.0,41.0,42.0,47.0,47.0,41.0
134,46.0,45.0,44.0,46.0,44.0,43.0,43.0,45.0
135,37.0,39.0,35.0,34.0,38.0,39.0,39.0,36.0
136,39.0,40.0,36.0,38.0,39.0,43.0,43.0,38.0
137,43.0,43.0,41.0,41.0,41.0,39.0,39.0,41.0
138,39.0,45.0,45.0,46.0,46.0,38.0,38.0,41.0
139,42.0,47.0,43.0,45.0,40.0,38.0,38.0,41.0
140,41.0,46.0,40.0,42.0,40.0,40.0,40.0,41.0
141,39.0,48.0,45.0,46.0,46.0,41.0,41.0,46.0
142,42.0,48.0,43.0,48.0,48.0,38.0,38.0,46.0
143,45.0,48.0,43.0,48.0,48.0,40.0,40.0,42.0
144,40.0,46.0,45.0,47.0,47.0,36.0,36.0,42.0
145,42.0,47.0,43.0,48.0,48.0,39.0,39.0,43.0
146,45.0,47.0,43.0,48.0,48.0,41.0,41.0,42.0
147,39.0,48.0,45.0,46.0,46.0,43.0,43.0,46.0
148,41.0,48.0,42.0,48.0,48.0,46.0,46.0,47.0
149,45.0,48.0,44.0,48.0,48.0,42.0,42.0,47.0
150,40.0,46.0,45.0,47.0,47.0,43.0,43.0,46.0
151,42.0,47.0,43.0,48.0,48.0,46.0,46.0,47.0
152,45.0,47.0,45.0,48.0,48.0,42.0,42.0,47.0
153,40.0,42.0,41.0,40.0,44.0,39.0,39.0,42.0
