Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14
0,36.0,36.0,41.0,41.0,38.0,36.0,35.0,41.0,41.0,41.0,36.0,36.0,37.0,37.0,37.0
1,39.0,41.0,43.0,45.0,38.0,41.0,39.0,45.0,45.0,45.0,35.0,34.0,38.0,34.0,34.0
2,40.0,41.0,39.0,45.0,35.0,41.0,39.0,45.0,45.0,45.0,34.0,33.0,34.0,37.0,37.0
3,40.0,39.0,43.0,48.0,39.0,39.0,39.0,48.0,48.0,48.0,37.0,37.0,38.0,38.0,38.0
4,41.0,41.0,47.0,49.0,38.0,41.0,39.0,49.0,49.0,49.0,37.0,36.0,38.0,37.0,37.0
5,42.0,41.0,45.0,48.0,38.0,41.0,39.0,48.0,48.0,48.0,37.0,37.0,37.0,37.0,37.0
6,35.0,40.0,42.0,44.0,38.0,39.0,39.0,44.0,44.0,44.0,36.0,36.0,38.0,37.0,37.0
7,41.0,41.0,48.0,45.0,38.0,39.0,39.0,45.0,45.0,45.0,36.0,36.0,38.0,37.0,37.0
8,37.0,41.0,44.0,45.0,37.0,40.0,40.0,45.0,45.0,45.0,38.0,37.0,36.0,36.0,36.0
9,39.0,40.0,45.0,43.0,39.0,40.0,40.0,43.0,43.0,43.0,42.0,42.0,40.0,42.0,43.0
10,40.0,46.0,41.0,45.0,39.0,45.0,46.0,45.0,47.0,47.0,40.0,40.0,39.0,39.0,39.0
11,39.0,45.0,39.0,45.0,36.0,45.0,45.0,45.0,47.0,47.0,39.0,38.0,39.0,40.0,41.0
12,39.0,39.0,44.0,46.0,41.0,39.0,39.0,46.0,46.0,46.0,41.0,41.0,41.0,41.0,42.0
13,40.0,45.0,43.0,47.0,43.0,44.0,45.0,47.0,47.0,47.0,39.0,39.0,43.0,39.0,39.0
14,41.0,44.0,41.0,48.0,40.0,44.0,44.0,48.0,48.0,48.0,39.0,38.0,38.0,39.0,40.0
15,35.0,39.0,42.0,42.0,42.0,37.0,34.0,42.0,42.0,42.0,36.0,36.0,42.0,38.0,37.0
16,40.0,41.0,41.0,43.0,44.0,40.0,40.0,43.0,45.0,45.0,36.0,36.0,44.0,39.0,39.0
17,36.0,41.0,38.0,45.0,41.0,41.0,39.0,45.0,45.0,45.0,37.0,36.0,39.0,39.0,39.0
18,40.0,41.0,43.0,48.0,39.0,41.0,39.0,48.0,48.0,48.0,40.0,40.0,38.0,37.0,38.0
19,46.0,45.0,48.0,49.0,38.0,44.0,45.0,49.0,49.0,49.0,39.0,39.0,38.0,37.0,38.0
20,44.0,44.0,45.0,47.0,37.0,44.0,44.0,47.0,47.0,47.0,41.0,41.0,36.0,38.0,38.0
21,41.0,42.0,42.0,44.0,39.0,42.0,40.0,44.0,44.0,44.0,41.0,41.0,38.0,38.0,38.0
22,47.0,46.0,48.0,46.0,38.0,45.0,46.0,46.0,46.0,46.0,39.0,39.0,38.0,37.0,39.0
23,43.0,45.0,44.0,47.0,37.0,45.0,45.0,47.0,47.0,47.0,42.0,41.0,36.0,38.0,39.0
24,41.0,46.0,45.0,46.0,40.0,45.0,46.0,46.0,46.0,46.0,43.0,43.0,41.0,43.0,44.0
25,41.0,46.0,43.0,47.0,39.0,45.0,46.0,47.0,47.0,47.0,42.0,41.0,40.0,42.0,42.0
26,41.0,45.0,42.0,48.0,38.0,45.0,45.0,48.0,48.0,48.0,42.0,42.0,40.0,40.0,42.0
27,40.0,45.0,44.0,48.0,42.0,44.0,45.0,48.0,48.0,48.0,42.0,42.0,42.0,42.0,43.0
28,44.0,45.0,47.0,48.0,43.0,44.0,45.0,48.0,48.0,48.0,42.0,42.0,43.0,42.0,44.0
29,44.0,44.0,45.0,52.0,42.0,44.0,44.0,52.0,52.0,52.0,41.0,41.0,42.0,39.0,41.0
30,41.0,40.0,42.0,44.0,43.0,39.0,40.0,44.0,44.0,44.0,37.0,37.0,43.0,39.0,38.0
31,40.0,41.0,43.0,45.0,44.0,40.0,40.0,45.0,45.0,45.0,37.0,37.0,44.0,39.0,39.0
32,39.0,40.0,42.0,48.0,43.0,40.0,39.0,48.0,48.0,48.0,36.0,36.0,43.0,39.0,39.0
33,36.0,43.0,38.0,37.0,37.0,43.0,40.0,37.0,37.0,38.0,36.0,36.0,34.0,36.0,37.0
34,42.0,43.0,43.0,42.0,37.0,42.0,43.0,42.0,42.0,42.0,36.0,36.0,36.0,36.0,36.0
35,38.0,45.0,41.0,43.0,36.0,43.0,43.0,43.0,43.0,43.0,39.0,39.0,35.0,35.0,35.0
36,39.0,47.0,40.0,42.0,39.0,45.0,47.0,42.0,42.0,42.0,42.0,42.0,40.0,42.0,43.0
37,42.0,46.0,44.0,43.0,35.0,45.0,46.0,43.0,43.0,43.0,40.0,40.0,39.0,40.0,40.0
38,41.0,42.0,42.0,44.0,37.0,42.0,42.0,44.0,44.0,44.0,43.0,42.0,40.0,40.0,41.0
39,39.0,46.0,39.0,44.0,42.0,44.0,46.0,44.0,44.0,44.0,41.0,41.0,41.0,41.0,42.0
40,44.0,45.0,45.0,44.0,40.0,44.0,45.0,44.0,44.0,44.0,39.0,39.0,38.0,39.0,39.0
41,41.0,41.0,42.0,48.0,40.0,41.0,45.0,48.0,48.0,48.0,42.0,41.0,39.0,39.0,40.0
42,36.0,41.0,38.0,40.0,41.0,40.0,41.0,40.0,40.0,40.0,36.0,36.0,39.0,38.0,37.0
43,41.0,41.0,44.0,41.0,41.0,41.0,40.0,41.0,41.0,41.0,36.0,36.0,39.0,39.0,39.0
44,37.0,41.0,42.0,44.0,41.0,41.0,40.0,44.0,44.0,44.0,37.0,37.0,39.0,39.0,39.0
45,41.0,40.0,41.0,43.0,38.0,40.0,41.0,43.0,43.0,43.0,42.0,42.0,40.0,44.0,42.0
46,41.0,44.0,43.0,43.0,36.0,46.0,46.0,43.0,43.0,43.0,40.0,40.0,40.0,44.0,43.0
47,38.0,45.0,40.0,44.0,36.0,45.0,45.0,44.0,46.0,46.0,40.0,39.0,39.0,41.0,41.0
48,45.0,40.0,45.0,44.0,43.0,40.0,45.0,44.0,45.0,45.0,44.0,43.0,44.0,44.0,44.0
49,45.0,44.0,47.0,48.0,40.0,46.0,46.0,48.0,48.0,48.0,43.0,43.0,41.0,45.0,44.0
50,41.0,45.0,44.0,48.0,39.0,44.0,46.0,48.0,48.0,48.0,44.0,43.0,41.0,45.0,44.0
51,39.0,40.0,40.0,41.0,44.0,40.0,40.0,41.0,42.0,42.0,42.0,42.0,40.0,45.0,44.0
52,41.0,44.0,41.0,44.0,41.0,46.0,46.0,44.0,44.0,44.0,40.0,40.0,42.0,46.0,45.0
53,37.0,46.0,39.0,42.0,40.0,45.0,46.0,42.0,46.0,46.0,42.0,42.0,42.0,46.0,45.0
54,44.0,39.0,44.0,44.0,47.0,39.0,44.0,44.0,47.0,47.0,43.0,42.0,44.0,43.0,43.0
55,44.0,43.0,46.0,48.0,44.0,45.0,45.0,48.0,48.0,48.0,42.0,42.0,44.0,44.0,43.0
56,40.0,44.0,43.0,47.0,43.0,43.0,45.0,47.0,51.0,51.0,43.0,42.0,43.0,44.0,43.0
57,39.0,40.0,39.0,40.0,48.0,39.0,42.0,40.0,43.0,43.0,43.0,43.0,44.0,44.0,43.0
58,40.0,44.0,41.0,44.0,45.0,45.0,45.0,44.0,44.0,44.0,41.0,41.0,45.0,45.0,44.0
59,40.0,45.0,38.0,42.0,44.0,44.0,45.0,42.0,47.0,47.0,42.0,42.0,44.0,45.0,44.0
60,35.0,41.0,36.0,39.0,41.0,40.0,37.0,38.0,39.0,39.0,38.0,38.0,40.0,39.0,38.0
61,40.0,41.0,37.0,39.0,43.0,41.0,40.0,39.0,40.0,41.0,36.0,36.0,41.0,40.0,39.0
62,35.0,40.0,35.0,39.0,43.0,40.0,40.0,39.0,44.0,44.0,37.0,37.0,42.0,40.0,39.0
63,40.0,41.0,42.0,47.0,38.0,40.0,39.0,47.0,47.0,47.0,39.0,39.0,37.0,36.0,37.0
64,46.0,45.0,48.0,48.0,37.0,44.0,45.0,48.0,48.0,48.0,38.0,38.0,37.0,37.0,38.0
65,44.0,44.0,46.0,46.0,36.0,44.0,44.0,46.0,46.0,46.0,41.0,41.0,35.0,38.0,38.0
66,41.0,42.0,42.0,43.0,38.0,41.0,40.0,43.0,43.0,43.0,40.0,40.0,37.0,37.0,38.0
67,47.0,46.0,47.0,45.0,38.0,45.0,46.0,45.0,45.0,45.0,38.0,38.0,38.0,38.0,39.0
68,43.0,45.0,46.0,46.0,37.0,45.0,45.0,46.0,46.0,46.0,42.0,42.0,36.0,39.0,39.0
69,41.0,46.0,44.0,45.0,39.0,46.0,46.0,45.0,45.0,45.0,43.0,43.0,41.0,42.0,44.0
70,45.0,51.0,45.0,46.0,38.0,51.0,51.0,46.0,46.0,46.0,42.0,42.0,39.0,42.0,42.0
71,44.0,47.0,43.0,47.0,37.0,47.0,47.0,47.0,47.0,47.0,42.0,42.0,39.0,43.0,43.0
72,40.0,45.0,43.0,47.0,41.0,45.0,45.0,47.0,47.0,47.0,42.0,42.0,41.0,41.0,43.0
73,45.0,50.0,46.0,47.0,42.0,50.0,50.0,47.0,47.0,47.0,43.0,43.0,42.0,41.0,44.0
74,44.0,46.0,46.0,51.0,41.0,46.0,46.0,51.0,51.0,51.0,41.0,41.0,41.0,42.0,42.0
