Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14,Roll 15
0,37.0,53.0,45.0,35.0,39.0,39.0,39.0,39.0,48.0,47.0,47.0,53.0,54.0,41.0,46.0,48.0
1,40.0,58.0,40.0,37.0,34.0,34.0,34.0,34.0,44.0,44.0,48.0,56.0,56.0,36.0,42.0,42.0
2,39.0,56.0,45.0,39.0,37.0,37.0,37.0,37.0,47.0,47.0,51.0,54.0,56.0,41.0,47.0,45.0
3,40.0,56.0,48.0,38.0,42.0,42.0,42.0,42.0,51.0,50.0,50.0,56.0,57.0,44.0,49.0,51.0
4,43.0,58.0,43.0,40.0,37.0,37.0,37.0,37.0,47.0,47.0,51.0,57.0,59.0,39.0,45.0,45.0
5,42.0,58.0,48.0,42.0,40.0,40.0,40.0,40.0,50.0,50.0,54.0,57.0,59.0,44.0,50.0,48.0
6,39.0,55.0,47.0,37.0,41.0,41.0,41.0,41.0,50.0,49.0,49.0,55.0,56.0,43.0,48.0,50.0
7,42.0,58.0,42.0,39.0,36.0,36.0,36.0,36.0,46.0,46.0,50.0,56.0,58.0,38.0,44.0,45.0
8,41.0,57.0,47.0,41.0,39.0,39.0,39.0,39.0,49.0,49.0,53.0,56.0,58.0,43.0,49.0,47.0
9,47.0,53.0,50.0,46.0,46.0,46.0,46.0,46.0,47.0,47.0,46.0,52.0,54.0,50.0,51.0,48.0
10,47.0,56.0,46.0,47.0,43.0,43.0,43.0,43.0,47.0,47.0,48.0,54.0,55.0,46.0,47.0,45.0
11,48.0,56.0,50.0,48.0,47.0,47.0,46.0,46.0,48.0,47.0,52.0,56.0,56.0,50.0,52.0,49.0
12,48.0,53.0,55.0,47.0,51.0,51.0,51.0,51.0,52.0,51.0,51.0,52.0,56.0,55.0,51.0,50.0
13,49.0,57.0,51.0,49.0,48.0,48.0,48.0,48.0,51.0,51.0,52.0,57.0,58.0,51.0,47.0,49.0
14,49.0,58.0,55.0,49.0,52.0,52.0,51.0,51.0,53.0,51.0,53.0,57.0,58.0,55.0,52.0,54.0
15,42.0,53.0,50.0,41.0,45.0,45.0,45.0,45.0,53.0,52.0,51.0,52.0,54.0,46.0,49.0,48.0
16,44.0,57.0,47.0,43.0,42.0,42.0,42.0,42.0,49.0,49.0,48.0,57.0,55.0,43.0,48.0,50.0
17,44.0,58.0,50.0,43.0,46.0,46.0,45.0,45.0,54.0,52.0,52.0,57.0,56.0,46.0,53.0,50.0
18,39.0,56.0,47.0,38.0,41.0,41.0,41.0,41.0,51.0,50.0,49.0,55.0,56.0,43.0,49.0,50.0
19,42.0,60.0,44.0,41.0,36.0,36.0,36.0,36.0,47.0,46.0,50.0,60.0,58.0,40.0,45.0,47.0
20,44.0,60.0,47.0,42.0,39.0,39.0,39.0,39.0,50.0,50.0,54.0,60.0,58.0,43.0,50.0,48.0
21,39.0,56.0,47.0,38.0,42.0,42.0,42.0,42.0,50.0,50.0,49.0,55.0,57.0,43.0,49.0,51.0
22,42.0,59.0,45.0,42.0,37.0,37.0,37.0,37.0,47.0,47.0,50.0,59.0,59.0,41.0,46.0,48.0
23,43.0,59.0,48.0,42.0,40.0,40.0,39.0,39.0,50.0,50.0,55.0,59.0,59.0,44.0,51.0,48.0
