Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14,Roll 15
0,52.0,52.0,54.0,54.0,56.0,56.0,58.0,58.0,55.0,55.0,55.0,56.0,56.0,56.0,54.0,55.0
1,48.0,48.0,51.0,51.0,53.0,53.0,57.0,57.0,49.0,49.0,49.0,49.0,53.0,48.0,52.0,56.0
2,47.0,47.0,52.0,52.0,52.0,52.0,53.0,53.0,53.0,53.0,53.0,53.0,52.0,53.0,53.0,57.0
3,57.0,57.0,55.0,55.0,59.0,59.0,61.0,61.0,61.0,61.0,61.0,61.0,59.0,61.0,60.0,61.0
4,56.0,56.0,58.0,58.0,58.0,58.0,60.0,60.0,54.0,54.0,54.0,55.0,58.0,55.0,60.0,56.0
5,53.0,53.0,59.0,59.0,53.0,53.0,54.0,54.0,54.0,54.0,54.0,56.0,53.0,56.0,60.0,58.0
6,58.0,58.0,54.0,54.0,60.0,60.0,60.0,60.0,61.0,61.0,61.0,61.0,60.0,61.0,61.0,61.0
7,57.0,57.0,59.0,59.0,59.0,59.0,59.0,59.0,54.0,54.0,54.0,54.0,59.0,54.0,61.0,56.0
8,54.0,54.0,60.0,60.0,53.0,53.0,53.0,53.0,54.0,54.0,54.0,56.0,53.0,56.0,61.0,57.0
9,52.0,52.0,54.0,54.0,58.0,58.0,60.0,60.0,56.0,56.0,56.0,56.0,58.0,56.0,54.0,57.0
10,47.0,47.0,52.0,52.0,53.0,53.0,54.0,54.0,49.0,51.0,51.0,50.0,53.0,50.0,52.0,58.0
11,46.0,46.0,53.0,53.0,52.0,52.0,54.0,54.0,52.0,52.0,52.0,53.0,52.0,53.0,53.0,58.0
12,57.0,57.0,58.0,58.0,63.0,63.0,65.0,65.0,62.0,62.0,62.0,62.0,63.0,62.0,60.0,62.0
13,52.0,52.0,57.0,57.0,58.0,58.0,60.0,60.0,56.0,56.0,56.0,56.0,58.0,54.0,53.0,57.0
14,51.0,51.0,58.0,58.0,57.0,57.0,59.0,59.0,59.0,59.0,59.0,59.0,57.0,59.0,53.0,59.0
15,58.0,58.0,55.0,55.0,61.0,61.0,57.0,57.0,62.0,62.0,62.0,62.0,61.0,62.0,60.0,62.0
16,52.0,52.0,52.0,52.0,58.0,58.0,61.0,61.0,56.0,56.0,56.0,56.0,58.0,54.0,53.0,58.0
17,51.0,51.0,53.0,53.0,57.0,57.0,60.0,60.0,59.0,59.0,59.0,59.0,57.0,59.0,53.0,59.0
18,60.0,60.0,54.0,54.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,63.0,60.0
19,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,57.0,57.0,57.0,57.0,59.0,54.0,60.0,55.0
20,53.0,53.0,60.0,60.0,53.0,53.0,53.0,53.0,57.0,57.0,57.0,57.0,53.0,55.0,60.0,57.0
21,61.0,61.0,55.0,55.0,59.0,59.0,59.0,59.0,61.0,61.0,61.0,61.0,59.0,61.0,64.0,61.0
