Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7
0,37.0,39.0,39.0,40.0,37.0,32.0,40.0,31.0
1,33.0,36.0,35.0,35.0,35.0,33.0,36.0,32.0
2,34.0,36.0,35.0,35.0,34.0,35.0,36.0,33.0
3,36.0,40.0,40.0,41.0,36.0,32.0,41.0,32.0
4,32.0,37.0,36.0,36.0,35.0,34.0,37.0,33.0
5,34.0,37.0,36.0,36.0,35.0,36.0,37.0,34.0
6,36.0,39.0,39.0,40.0,36.0,33.0,40.0,31.0
7,33.0,36.0,35.0,35.0,34.0,33.0,36.0,31.0
8,34.0,37.0,36.0,35.0,35.0,36.0,37.0,34.0
9,37.0,40.0,39.0,40.0,37.0,41.0,40.0,41.0
10,34.0,38.0,37.0,36.0,36.0,37.0,38.0,37.0
11,35.0,38.0,37.0,36.0,34.0,38.0,38.0,38.0
12,37.0,40.0,39.0,40.0,37.0,40.0,40.0,40.0
13,37.0,41.0,40.0,39.0,37.0,36.0,41.0,36.0
14,38.0,41.0,40.0,39.0,37.0,37.0,41.0,37.0
15,37.0,41.0,40.0,40.0,37.0,33.0,41.0,32.0
16,38.0,42.0,41.0,40.0,37.0,35.0,42.0,34.0
17,38.0,42.0,41.0,40.0,37.0,35.0,42.0,34.0
18,35.0,40.0,40.0,41.0,35.0,32.0,41.0,32.0
19,32.0,36.0,35.0,36.0,34.0,33.0,36.0,32.0
20,33.0,37.0,36.0,37.0,34.0,36.0,37.0,34.0
21,36.0,39.0,39.0,40.0,36.0,33.0,40.0,32.0
22,33.0,37.0,36.0,36.0,34.0,33.0,37.0,32.0
23,33.0,37.0,36.0,37.0,34.0,36.0,37.0,34.0
24,36.0,41.0,40.0,41.0,36.0,42.0,41.0,42.0
25,33.0,37.0,36.0,37.0,35.0,37.0,37.0,37.0
26,37.0,37.0,36.0,37.0,37.0,39.0,37.0,39.0
27,36.0,41.0,40.0,41.0,36.0,41.0,41.0,41.0
28,36.0,40.0,39.0,40.0,36.0,36.0,40.0,36.0
29,41.0,40.0,40.0,40.0,41.0,38.0,41.0,38.0
30,36.0,41.0,40.0,41.0,36.0,34.0,41.0,33.0
31,37.0,41.0,40.0,41.0,36.0,35.0,41.0,34.0
32,42.0,41.0,41.0,41.0,41.0,36.0,42.0,35.0
33,35.0,38.0,38.0,38.0,35.0,33.0,39.0,31.0
34,34.0,36.0,35.0,34.0,34.0,33.0,36.0,31.0
35,34.0,36.0,35.0,35.0,34.0,35.0,36.0,33.0
36,36.0,40.0,39.0,39.0,36.0,41.0,40.0,41.0
37,34.0,37.0,36.0,35.0,35.0,37.0,37.0,37.0
38,38.0,38.0,37.0,35.0,38.0,38.0,38.0,38.0
39,36.0,40.0,39.0,39.0,36.0,40.0,40.0,40.0
40,37.0,40.0,39.0,38.0,37.0,36.0,40.0,36.0
41,42.0,40.0,40.0,39.0,42.0,37.0,41.0,37.0
42,37.0,40.0,39.0,39.0,36.0,33.0,40.0,32.0
43,38.0,41.0,40.0,39.0,37.0,36.0,41.0,34.0
44,43.0,41.0,41.0,40.0,42.0,35.0,42.0,34.0
45,38.0,41.0,41.0,42.0,36.0,42.0,42.0,42.0
46,38.0,38.0,37.0,36.0,38.0,42.0,38.0,42.0
47,36.0,39.0,38.0,37.0,34.0,42.0,39.0,42.0
48,38.0,41.0,41.0,42.0,36.0,42.0,42.0,42.0
49,42.0,41.0,40.0,39.0,42.0,43.0,41.0,43.0
50,38.0,41.0,40.0,39.0,37.0,43.0,41.0,43.0
51,37.0,41.0,40.0,40.0,36.0,42.0,41.0,42.0
52,43.0,42.0,41.0,40.0,42.0,43.0,42.0,43.0
53,38.0,42.0,41.0,40.0,37.0,43.0,42.0,43.0
54,37.0,40.0,40.0,41.0,35.0,41.0,41.0,41.0
55,41.0,41.0,40.0,39.0,41.0,42.0,41.0,42.0
56,38.0,41.0,40.0,39.0,37.0,42.0,41.0,42.0
57,36.0,40.0,39.0,40.0,36.0,41.0,40.0,41.0
58,42.0,42.0,41.0,40.0,41.0,42.0,42.0,42.0
59,38.0,42.0,41.0,40.0,37.0,42.0,42.0,42.0
60,37.0,41.0,40.0,40.0,36.0,35.0,41.0,33.0
61,38.0,42.0,41.0,40.0,37.0,36.0,42.0,36.0
62,38.0,42.0,41.0,40.0,37.0,38.0,42.0,36.0
63,34.0,39.0,39.0,40.0,34.0,32.0,40.0,30.0
