Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4
0,51.0,49.0,48.0,50.0,50.0
1,50.0,49.0,43.0,50.0,50.0
2,48.0,44.0,43.0,50.0,50.0
3,53.0,54.0,53.0,50.0,50.0
4,54.0,54.0,49.0,51.0,51.0
5,50.0,50.0,49.0,52.0,52.0
6,54.0,55.0,54.0,50.0,50.0
7,54.0,54.0,50.0,51.0,51.0
8,51.0,51.0,50.0,51.0,51.0
9,54.0,55.0,54.0,56.0,56.0
10,55.0,55.0,52.0,56.0,56.0
11,50.0,51.0,50.0,55.0,55.0
12,53.0,54.0,53.0,55.0,55.0
13,54.0,54.0,51.0,55.0,55.0
14,50.0,50.0,49.0,54.0,54.0
15,51.0,50.0,48.0,50.0,50.0
16,50.0,48.0,43.0,50.0,50.0
17,50.0,48.0,43.0,50.0,50.0
18,54.0,55.0,54.0,50.0,50.0
19,56.0,56.0,54.0,51.0,52.0
20,55.0,55.0,54.0,51.0,51.0
21,54.0,54.0,55.0,50.0,51.0
22,56.0,56.0,55.0,51.0,52.0
23,56.0,56.0,55.0,51.0,51.0
24,55.0,56.0,55.0,56.0,56.0
25,57.0,57.0,57.0,57.0,57.0
26,55.0,56.0,55.0,57.0,57.0
27,54.0,55.0,54.0,55.0,55.0
28,56.0,56.0,56.0,56.0,56.0
29,55.0,55.0,54.0,56.0,56.0
30,55.0,55.0,53.0,49.0,49.0
31,52.0,50.0,49.0,49.0,50.0
32,54.0,54.0,49.0,50.0,50.0
33,54.0,54.0,54.0,45.0,50.0
34,55.0,55.0,55.0,49.0,50.0
35,56.0,56.0,55.0,49.0,50.0
36,56.0,56.0,56.0,56.0,56.0
37,57.0,57.0,57.0,57.0,57.0
38,56.0,57.0,56.0,57.0,57.0
39,55.0,55.0,55.0,55.0,55.0
40,56.0,56.0,56.0,56.0,56.0
41,56.0,56.0,55.0,56.0,56.0
42,55.0,55.0,54.0,46.0,45.0
43,52.0,50.0,50.0,49.0,50.0
44,54.0,54.0,50.0,49.0,49.0
45,54.0,54.0,54.0,60.0,60.0
46,51.0,51.0,51.0,60.0,60.0
47,50.0,50.0,50.0,56.0,56.0
48,55.0,55.0,53.0,59.0,59.0
49,51.0,51.0,50.0,59.0,59.0
50,54.0,54.0,49.0,55.0,55.0
51,56.0,56.0,54.0,56.0,56.0
52,51.0,51.0,51.0,55.0,55.0
53,55.0,55.0,50.0,51.0,51.0
54,54.0,54.0,52.0,58.0,58.0
55,50.0,50.0,49.0,58.0,58.0
56,53.0,53.0,48.0,54.0,54.0
57,55.0,55.0,53.0,55.0,55.0
58,50.0,50.0,50.0,54.0,54.0
59,54.0,54.0,49.0,50.0,51.0
60,51.0,49.0,48.0,46.0,46.0
61,46.0,43.0,42.0,49.0,49.0
62,50.0,47.0,42.0,45.0,46.0
63,54.0,54.0,53.0,49.0,49.0
64,55.0,55.0,55.0,50.0,51.0
65,56.0,56.0,55.0,50.0,50.0
66,54.0,54.0,54.0,49.0,50.0
67,55.0,55.0,55.0,50.0,51.0
68,56.0,56.0,55.0,50.0,51.0
69,56.0,56.0,56.0,55.0,55.0
70,58.0,58.0,58.0,56.0,56.0
71,56.0,57.0,56.0,56.0,56.0
72,55.0,55.0,55.0,54.0,54.0
73,57.0,57.0,57.0,55.0,56.0
74,56.0,56.0,55.0,55.0,55.0
75,54.0,54.0,54.0,48.0,48.0
76,53.0,53.0,50.0,48.0,50.0
