Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5
0,46.0,46.0,46.0,46.0,47.0,49.0
1,48.0,41.0,43.0,44.0,45.0,50.0
2,51.0,43.0,43.0,43.0,44.0,52.0
3,50.0,46.0,46.0,46.0,47.0,49.0
4,51.0,43.0,43.0,43.0,45.0,54.0
5,53.0,45.0,45.0,45.0,46.0,52.0
6,49.0,47.0,47.0,47.0,48.0,50.0
7,51.0,44.0,42.0,44.0,43.0,55.0
8,54.0,45.0,45.0,45.0,46.0,53.0
9,46.0,46.0,45.0,46.0,46.0,49.0
10,49.0,44.0,44.0,44.0,47.0,49.0
11,52.0,43.0,43.0,43.0,44.0,51.0
12,46.0,46.0,46.0,46.0,47.0,48.0
13,51.0,48.0,48.0,50.0,49.0,48.0
14,52.0,47.0,47.0,47.0,50.0,50.0
15,47.0,47.0,47.0,47.0,48.0,49.0
16,52.0,49.0,49.0,51.0,50.0,49.0
17,51.0,48.0,48.0,48.0,51.0,51.0
18,52.0,50.0,50.0,50.0,51.0,53.0
19,53.0,45.0,44.0,47.0,46.0,54.0
20,57.0,45.0,45.0,45.0,46.0,53.0
21,53.0,51.0,51.0,51.0,52.0,54.0
22,53.0,46.0,45.0,48.0,47.0,55.0
23,58.0,46.0,46.0,46.0,47.0,54.0
24,50.0,45.0,44.0,45.0,45.0,50.0
25,50.0,44.0,44.0,44.0,46.0,52.0
26,54.0,46.0,46.0,46.0,47.0,52.0
27,50.0,50.0,50.0,50.0,51.0,49.0
28,53.0,47.0,47.0,50.0,49.0,51.0
29,54.0,52.0,52.0,52.0,53.0,54.0
30,51.0,51.0,51.0,51.0,52.0,50.0
31,54.0,48.0,48.0,51.0,50.0,52.0
32,50.0,53.0,53.0,53.0,54.0,55.0
33,48.0,50.0,50.0,50.0,51.0,52.0
34,54.0,45.0,45.0,49.0,46.0,53.0
35,52.0,46.0,45.0,45.0,47.0,55.0
36,49.0,46.0,45.0,46.0,46.0,50.0
37,51.0,44.0,44.0,44.0,47.0,53.0
38,55.0,47.0,47.0,47.0,48.0,53.0
39,49.0,48.0,48.0,48.0,49.0,50.0
40,54.0,48.0,48.0,50.0,50.0,52.0
41,55.0,53.0,53.0,53.0,54.0,55.0
42,48.0,49.0,49.0,49.0,50.0,51.0
43,55.0,49.0,49.0,51.0,51.0,52.0
44,50.0,54.0,54.0,54.0,55.0,56.0
45,48.0,46.0,44.0,45.0,46.0,51.0
46,49.0,46.0,46.0,46.0,47.0,52.0
47,52.0,43.0,43.0,43.0,45.0,50.0
48,48.0,45.0,45.0,45.0,46.0,50.0
49,51.0,52.0,52.0,52.0,53.0,51.0
50,52.0,47.0,46.0,47.0,50.0,51.0
51,48.0,46.0,45.0,46.0,47.0,51.0
52,52.0,53.0,53.0,53.0,54.0,50.0
53,52.0,48.0,47.0,48.0,51.0,52.0
54,47.0,44.0,44.0,44.0,45.0,49.0
55,51.0,51.0,51.0,51.0,52.0,50.0
56,51.0,46.0,46.0,50.0,49.0,51.0
57,48.0,45.0,45.0,45.0,46.0,50.0
58,52.0,52.0,52.0,52.0,53.0,49.0
59,52.0,47.0,47.0,51.0,50.0,52.0
60,48.0,46.0,46.0,46.0,47.0,50.0
61,53.0,48.0,47.0,51.0,48.0,48.0
62,48.0,48.0,48.0,51.0,49.0,50.0
63,51.0,50.0,50.0,50.0,51.0,53.0
64,56.0,45.0,44.0,46.0,46.0,54.0
65,56.0,48.0,48.0,48.0,49.0,55.0
66,52.0,51.0,51.0,51.0,52.0,54.0
67,57.0,46.0,45.0,47.0,47.0,55.0
68,57.0,49.0,49.0,49.0,50.0,56.0
69,52.0,49.0,48.0,49.0,49.0,52.0
70,53.0,48.0,48.0,48.0,50.0,54.0
71,58.0,45.0,45.0,45.0,46.0,54.0
72,52.0,50.0,50.0,50.0,51.0,52.0
73,57.0,51.0,51.0,51.0,52.0,53.0
74,58.0,51.0,51.0,51.0,52.0,53.0
75,51.0,51.0,51.0,51.0,52.0,52.0
76,58.0,52.0,52.0,52.0,53.0,51.0
77,53.0,52.0,52.0,52.0,53.0,54.0
78,52.0,51.0,51.0,51.0,52.0,55.0
79,58.0,46.0,45.0,48.0,47.0,56.0
80,53.0,50.0,50.0,50.0,51.0,56.0
81,53.0,50.0,49.0,50.0,50.0,53.0
82,54.0,49.0,49.0,49.0,51.0,55.0
83,59.0,46.0,46.0,46.0,47.0,55.0
84,53.0,51.0,51.0,51.0,52.0,53.0
85,58.0,52.0,52.0,52.0,53.0,54.0
86,59.0,52.0,52.0,52.0,53.0,54.0
87,52.0,52.0,52.0,52.0,53.0,53.0
88,59.0,53.0,53.0,53.0,54.0,52.0
89,54.0,53.0,53.0,53.0,54.0,55.0
90,52.0,45.0,43.0,44.0,45.0,54.0
91,48.0,45.0,45.0,45.0,46.0,56.0
92,51.0,42.0,44.0,44.0,45.0,52.0
93,52.0,49.0,49.0,49.0,50.0,54.0
94,50.0,51.0,51.0,51.0,52.0,55.0
95,51.0,46.0,49.0,49.0,50.0,55.0
96,52.0,50.0,50.0,50.0,51.0,54.0
97,51.0,52.0,52.0,52.0,53.0,52.0
98,51.0,47.0,50.0,50.0,51.0,56.0
99,51.0,49.0,49.0,49.0,50.0,53.0
100,50.0,50.0,50.0,50.0,51.0,54.0
101,50.0,46.0,48.0,49.0,49.0,55.0
102,52.0,50.0,50.0,50.0,51.0,53.0
103,51.0,51.0,51.0,51.0,52.0,51.0
104,51.0,47.0,49.0,50.0,50.0,56.0
105,52.0,50.0,50.0,50.0,51.0,50.0
106,52.0,47.0,46.0,50.0,47.0,51.0
107,47.0,47.0,50.0,50.0,51.0,52.0
108,46.0,50.0,50.0,50.0,51.0,54.0
109,52.0,45.0,45.0,45.0,46.0,56.0
110,47.0,46.0,49.0,45.0,51.0,56.0
111,47.0,51.0,50.0,51.0,51.0,54.0
112,48.0,46.0,49.0,46.0,52.0,52.0
113,53.0,46.0,46.0,46.0,48.0,56.0
114,47.0,50.0,49.0,50.0,50.0,54.0
115,52.0,52.0,51.0,51.0,52.0,52.0
116,53.0,52.0,51.0,52.0,52.0,55.0
117,46.0,51.0,50.0,51.0,51.0,54.0
118,53.0,53.0,52.0,52.0,53.0,53.0
119,48.0,53.0,52.0,53.0,53.0,53.0
120,46.0,46.0,44.0,45.0,46.0,55.0
121,47.0,46.0,44.0,45.0,46.0,57.0
122,47.0,42.0,45.0,45.0,46.0,53.0
123,46.0,50.0,50.0,50.0,51.0,55.0
124,47.0,48.0,50.0,47.0,51.0,56.0
125,47.0,47.0,50.0,50.0,51.0,56.0
126,46.0,51.0,51.0,51.0,52.0,55.0
127,47.0,49.0,51.0,48.0,52.0,53.0
128,47.0,48.0,51.0,51.0,52.0,57.0
129,45.0,50.0,50.0,50.0,51.0,54.0
130,46.0,47.0,49.0,46.0,50.0,55.0
131,46.0,47.0,49.0,50.0,50.0,56.0
132,46.0,51.0,51.0,51.0,52.0,54.0
133,47.0,48.0,50.0,47.0,51.0,52.0
134,47.0,48.0,50.0,51.0,51.0,57.0
135,46.0,51.0,51.0,51.0,52.0,51.0
136,48.0,48.0,47.0,47.0,48.0,52.0
137,46.0,48.0,51.0,51.0,52.0,52.0
138,43.0,46.0,45.0,47.0,48.0,51.0
139,44.0,43.0,45.0,46.0,46.0,51.0
140,49.0,43.0,43.0,43.0,46.0,49.0
141,48.0,46.0,45.0,46.0,47.0,54.0
142,47.0,48.0,50.0,50.0,51.0,52.0
143,49.0,47.0,46.0,47.0,50.0,53.0
144,48.0,47.0,46.0,46.0,48.0,55.0
145,47.0,48.0,51.0,51.0,52.0,52.0
146,47.0,48.0,47.0,47.0,51.0,52.0
147,48.0,45.0,48.0,46.0,46.0,54.0
148,47.0,47.0,49.0,49.0,51.0,55.0
149,48.0,50.0,50.0,50.0,51.0,55.0
150,48.0,46.0,49.0,47.0,47.0,55.0
151,48.0,48.0,50.0,50.0,52.0,56.0
152,47.0,51.0,51.0,51.0,52.0,56.0
153,43.0,47.0,50.0,47.0,47.0,55.0
154,47.0,49.0,51.0,48.0,52.0,52.0
155,46.0,52.0,52.0,52.0,53.0,52.0
156,47.0,44.0,47.0,46.0,45.0,53.0
157,46.0,46.0,48.0,48.0,50.0,54.0
158,47.0,49.0,49.0,49.0,50.0,54.0
159,47.0,45.0,48.0,47.0,46.0,54.0
160,47.0,47.0,49.0,49.0,51.0,55.0
161,46.0,50.0,50.0,50.0,51.0,55.0
162,43.0,46.0,49.0,47.0,46.0,54.0
163,47.0,48.0,50.0,47.0,52.0,52.0
164,46.0,51.0,51.0,51.0,52.0,51.0
165,40.0,46.0,45.0,46.0,46.0,50.0
166,47.0,48.0,47.0,47.0,48.0,46.0
167,42.0,48.0,47.0,51.0,48.0,47.0
