Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4
0,30.0,30.0,34.0,29.0,32.0
1,30.0,32.0,33.0,29.0,34.0
2,32.0,32.0,33.0,30.0,32.0
3,31.0,31.0,33.0,30.0,31.0
4,33.0,33.0,34.0,31.0,33.0
5,31.0,32.0,34.0,31.0,33.0
6,30.0,30.0,34.0,31.0,32.0
7,34.0,34.0,33.0,30.0,34.0
8,32.0,32.0,33.0,30.0,34.0
9,28.0,29.0,31.0,31.0,29.0
10,29.0,30.0,33.0,32.0,31.0
11,30.0,31.0,33.0,33.0,31.0
12,27.0,28.0,30.0,30.0,30.0
13,32.0,32.0,32.0,31.0,32.0
14,29.0,30.0,32.0,32.0,32.0
15,28.0,29.0,31.0,29.0,31.0
16,33.0,33.0,32.0,30.0,33.0
17,29.0,31.0,32.0,31.0,33.0
18,30.0,30.0,32.0,30.0,31.0
19,32.0,32.0,33.0,32.0,32.0
20,32.0,32.0,33.0,32.0,33.0
21,31.0,31.0,33.0,30.0,32.0
22,33.0,33.0,33.0,31.0,33.0
23,33.0,33.0,33.0,31.0,34.0
24,28.0,28.0,32.0,31.0,31.0
25,30.0,30.0,33.0,31.0,32.0
26,30.0,30.0,34.0,32.0,32.0
27,29.0,29.0,31.0,30.0,30.0
28,31.0,31.0,32.0,30.0,31.0
29,31.0,31.0,33.0,31.0,31.0
30,30.0,30.0,31.0,31.0,30.0
31,32.0,32.0,33.0,31.0,32.0
32,32.0,32.0,33.0,31.0,32.0
33,30.0,30.0,32.0,30.0,29.0
34,33.0,33.0,32.0,32.0,31.0
35,34.0,34.0,32.0,32.0,35.0
36,29.0,29.0,31.0,32.0,32.0
37,30.0,30.0,32.0,32.0,33.0
38,31.0,31.0,33.0,33.0,33.0
39,28.0,28.0,30.0,31.0,31.0
40,31.0,31.0,31.0,31.0,32.0
41,32.0,32.0,32.0,32.0,32.0
42,29.0,29.0,30.0,32.0,29.0
43,32.0,32.0,32.0,30.0,30.0
44,33.0,33.0,32.0,31.0,33.0
45,29.0,27.0,31.0,32.0,30.0
46,30.0,30.0,32.0,34.0,32.0
47,29.0,29.0,32.0,34.0,30.0
48,28.0,26.0,31.0,31.0,30.0
49,29.0,29.0,31.0,33.0,32.0
50,28.0,28.0,33.0,33.0,31.0
51,29.0,27.0,31.0,31.0,30.0
52,30.0,30.0,32.0,33.0,32.0
53,29.0,29.0,32.0,33.0,32.0
54,27.0,25.0,30.0,30.0,29.0
55,29.0,29.0,30.0,32.0,31.0
56,30.0,30.0,32.0,32.0,30.0
57,28.0,26.0,31.0,30.0,29.0
58,30.0,30.0,31.0,32.0,31.0
59,31.0,31.0,33.0,32.0,31.0
60,28.0,27.0,30.0,28.0,28.0
61,31.0,31.0,31.0,30.0,29.0
62,32.0,32.0,32.0,30.0,32.0
63,30.0,30.0,31.0,29.0,30.0
64,31.0,31.0,32.0,31.0,31.0
65,32.0,32.0,32.0,31.0,32.0
66,31.0,31.0,32.0,30.0,31.0
67,32.0,32.0,32.0,30.0,32.0
68,33.0,33.0,32.0,30.0,33.0
69,30.0,30.0,31.0,30.0,30.0
70,31.0,31.0,32.0,30.0,31.0
71,31.0,31.0,33.0,31.0,31.0
72,29.0,29.0,30.0,29.0,29.0
73,30.0,30.0,31.0,29.0,30.0
74,30.0,30.0,32.0,30.0,30.0
75,29.0,29.0,30.0,30.0,29.0
76,31.0,31.0,32.0,30.0,31.0
77,31.0,31.0,32.0,30.0,31.0
78,30.0,30.0,31.0,31.0,28.0
79,32.0,32.0,31.0,31.0,30.0
80,34.0,34.0,31.0,31.0,34.0
81,31.0,31.0,30.0,31.0,31.0
82,32.0,32.0,31.0,31.0,32.0
83,32.0,32.0,32.0,32.0,32.0
84,30.0,30.0,29.0,30.0,30.0
85,31.0,31.0,30.0,30.0,31.0
86,31.0,31.0,31.0,31.0,31.0
87,29.0,28.0,29.0,31.0,28.0
88,31.0,31.0,31.0,29.0,29.0
89,32.0,32.0,31.0,30.0,32.0
90,29.0,29.0,30.0,31.0,29.0
91,31.0,31.0,31.0,33.0,31.0
92,29.0,29.0,31.0,33.0,29.0
93,29.0,29.0,30.0,30.0,29.0
94,31.0,31.0,30.0,32.0,31.0
95,30.0,30.0,32.0,32.0,30.0
96,29.0,29.0,30.0,30.0,29.0
97,31.0,31.0,31.0,32.0,31.0
98,31.0,31.0,31.0,32.0,31.0
99,28.0,28.0,29.0,29.0,28.0
100,30.0,30.0,29.0,31.0,30.0
101,29.0,29.0,31.0,31.0,29.0
102,28.0,28.0,30.0,30.0,28.0
103,30.0,30.0,30.0,31.0,30.0
104,30.0,30.0,32.0,32.0,30.0
105,27.0,27.0,29.0,29.0,27.0
106,30.0,30.0,30.0,29.0,28.0
107,31.0,31.0,31.0,31.0,31.0
108,29.0,29.0,28.0,27.0,27.0
