Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9
22,47.0,47.0,45.0,45.0,44.0,44.0,45.0,45.0,45.0,45.0
23,48.0,48.0,48.0,48.0,48.0,48.0,44.0,44.0,45.0,45.0
24,43.0,43.0,46.0,46.0,46.0,46.0,42.0,42.0,43.0,43.0
25,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0
26,47.0,47.0,44.0,44.0,44.0,44.0,47.0,47.0,47.0,47.0
27,43.0,43.0,45.0,45.0,45.0,45.0,41.0,41.0,42.0,42.0
28,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0
29,46.0,46.0,45.0,45.0,45.0,45.0,47.0,47.0,47.0,47.0
30,44.0,44.0,44.0,44.0,44.0,44.0,42.0,42.0,42.0,42.0
31,44.0,44.0,46.0,46.0,45.0,45.0,44.0,44.0,44.0,44.0
32,47.0,47.0,46.0,46.0,46.0,46.0,47.0,47.0,47.0,47.0
33,43.0,43.0,43.0,43.0,42.0,42.0,41.0,41.0,43.0,43.0
34,45.0,45.0,46.0,46.0,45.0,45.0,45.0,45.0,45.0,45.0
35,48.0,48.0,48.0,48.0,48.0,48.0,44.0,44.0,45.0,45.0
36,42.0,42.0,46.0,46.0,46.0,46.0,43.0,43.0,44.0,44.0
37,49.0,49.0,48.0,48.0,48.0,48.0,49.0,49.0,49.0,49.0
38,44.0,44.0,45.0,45.0,45.0,45.0,44.0,44.0,45.0,45.0
39,43.0,43.0,45.0,45.0,45.0,45.0,42.0,42.0,43.0,43.0
40,48.0,48.0,47.0,47.0,47.0,47.0,48.0,48.0,48.0,48.0
41,46.0,46.0,46.0,46.0,45.0,45.0,48.0,48.0,48.0,48.0
42,44.0,44.0,45.0,45.0,44.0,44.0,42.0,42.0,43.0,43.0
43,45.0,45.0,47.0,47.0,46.0,46.0,44.0,44.0,45.0,45.0
44,47.0,47.0,47.0,47.0,46.0,46.0,48.0,48.0,48.0,48.0
45,44.0,44.0,44.0,44.0,43.0,43.0,45.0,45.0,45.0,45.0
46,44.0,44.0,45.0,45.0,45.0,45.0,43.0,43.0,45.0,45.0
47,48.0,48.0,44.0,44.0,44.0,44.0,48.0,48.0,48.0,48.0
48,48.0,48.0,47.0,47.0,47.0,47.0,49.0,49.0,49.0,49.0
49,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0
50,47.0,47.0,45.0,45.0,45.0,45.0,47.0,47.0,47.0,47.0
51,45.0,45.0,47.0,47.0,47.0,47.0,49.0,49.0,49.0,49.0
52,49.0,49.0,49.0,49.0,49.0,49.0,48.0,48.0,48.0,48.0
53,47.0,47.0,46.0,46.0,45.0,45.0,47.0,47.0,47.0,47.0
54,47.0,47.0,46.0,46.0,46.0,46.0,48.0,48.0,48.0,48.0
55,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0
56,46.0,46.0,45.0,45.0,45.0,45.0,47.0,47.0,47.0,47.0
57,44.0,44.0,46.0,46.0,46.0,46.0,48.0,48.0,48.0,48.0
58,48.0,48.0,48.0,48.0,48.0,48.0,47.0,47.0,47.0,47.0
59,46.0,46.0,46.0,46.0,46.0,46.0,47.0,47.0,47.0,47.0
60,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0
61,46.0,46.0,47.0,47.0,47.0,47.0,46.0,46.0,46.0,46.0
62,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0
63,41.0,41.0,40.0,40.0,40.0,40.0,40.0,40.0,41.0,41.0
64,45.0,45.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0
65,47.0,47.0,46.0,46.0,46.0,46.0,42.0,42.0,43.0,43.0
66,42.0,42.0,41.0,41.0,41.0,41.0,40.0,40.0,42.0,42.0
67,46.0,46.0,44.0,44.0,43.0,43.0,44.0,44.0,44.0,44.0
68,48.0,48.0,47.0,47.0,47.0,47.0,43.0,43.0,44.0,44.0
69,42.0,42.0,45.0,45.0,45.0,45.0,41.0,41.0,42.0,42.0
70,48.0,48.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0
71,47.0,47.0,43.0,43.0,43.0,43.0,46.0,46.0,46.0,46.0
72,43.0,43.0,44.0,44.0,44.0,44.0,41.0,41.0,41.0,41.0
73,47.0,47.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0
74,46.0,46.0,44.0,44.0,44.0,44.0,47.0,47.0,47.0,47.0
75,44.0,44.0,43.0,43.0,43.0,43.0,41.0,41.0,41.0,41.0
76,44.0,44.0,45.0,45.0,44.0,44.0,43.0,43.0,43.0,43.0
77,46.0,46.0,45.0,45.0,45.0,45.0,47.0,47.0,47.0,47.0
78,42.0,42.0,42.0,42.0,41.0,41.0,41.0,41.0,42.0,42.0
79,44.0,44.0,45.0,45.0,44.0,44.0,44.0,44.0,44.0,44.0
80,48.0,48.0,47.0,47.0,47.0,47.0,43.0,43.0,44.0,44.0
81,42.0,42.0,45.0,45.0,45.0,45.0,42.0,42.0,43.0,43.0
82,48.0,48.0,47.0,47.0,47.0,47.0,48.0,48.0,48.0,48.0
83,48.0,48.0,44.0,44.0,44.0,44.0,43.0,43.0,44.0,44.0
84,43.0,43.0,44.0,44.0,44.0,44.0,42.0,42.0,42.0,42.0
85,47.0,47.0,46.0,46.0,46.0,46.0,47.0,47.0,47.0,47.0
86,47.0,47.0,45.0,45.0,44.0,44.0,48.0,48.0,48.0,48.0
87,44.0,44.0,44.0,44.0,43.0,43.0,42.0,42.0,42.0,42.0
88,44.0,44.0,46.0,46.0,45.0,45.0,44.0,44.0,44.0,44.0
89,47.0,47.0,46.0,46.0,45.0,45.0,48.0,48.0,48.0,48.0
90,43.0,43.0,43.0,43.0,42.0,42.0,44.0,44.0,44.0,44.0
91,48.0,48.0,44.0,44.0,44.0,44.0,43.0,43.0,44.0,44.0
92,47.0,47.0,44.0,44.0,44.0,44.0,47.0,47.0,47.0,47.0
93,47.0,47.0,46.0,46.0,46.0,46.0,48.0,48.0,48.0,48.0
94,48.0,48.0,47.0,47.0,47.0,47.0,48.0,48.0,48.0,48.0
95,47.0,47.0,44.0,44.0,44.0,44.0,47.0,47.0,47.0,47.0
96,45.0,45.0,46.0,46.0,46.0,46.0,49.0,49.0,49.0,49.0
97,49.0,49.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0
98,48.0,48.0,45.0,45.0,44.0,44.0,48.0,48.0,48.0,48.0
99,46.0,46.0,45.0,45.0,45.0,45.0,47.0,47.0,47.0,47.0
100,47.0,47.0,46.0,46.0,46.0,46.0,47.0,47.0,47.0,47.0
101,46.0,46.0,46.0,46.0,46.0,46.0,47.0,47.0,47.0,47.0
102,44.0,44.0,45.0,45.0,45.0,45.0,48.0,48.0,48.0,48.0
103,48.0,48.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0
104,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0
105,45.0,45.0,44.0,44.0,44.0,44.0,45.0,45.0,45.0,45.0
106,47.0,47.0,48.0,48.0,48.0,48.0,46.0,46.0,46.0,46.0
107,47.0,47.0,48.0,48.0,48.0,48.0,47.0,47.0,47.0,47.0
108,42.0,42.0,40.0,40.0,39.0,39.0,41.0,41.0,41.0,41.0
109,44.0,44.0,45.0,45.0,44.0,44.0,43.0,43.0,43.0,43.0
110,48.0,48.0,44.0,44.0,43.0,43.0,43.0,43.0,43.0,43.0
111,42.0,42.0,43.0,43.0,41.0,41.0,42.0,42.0,43.0,43.0
112,48.0,48.0,45.0,45.0,44.0,44.0,44.0,44.0,44.0,44.0
113,48.0,48.0,45.0,45.0,44.0,44.0,43.0,43.0,44.0,44.0
114,43.0,43.0,43.0,43.0,42.0,42.0,42.0,42.0,42.0,42.0
115,47.0,47.0,45.0,45.0,44.0,44.0,43.0,43.0,43.0,43.0
116,47.0,47.0,44.0,44.0,43.0,43.0,48.0,48.0,48.0,48.0
117,44.0,44.0,44.0,44.0,43.0,43.0,42.0,42.0,42.0,42.0
118,44.0,44.0,46.0,46.0,45.0,45.0,44.0,44.0,44.0,44.0
119,47.0,47.0,45.0,45.0,44.0,44.0,48.0,48.0,48.0,48.0
120,43.0,43.0,44.0,44.0,43.0,43.0,44.0,44.0,44.0,44.0
121,48.0,48.0,45.0,45.0,45.0,45.0,43.0,43.0,44.0,44.0
122,45.0,45.0,45.0,45.0,45.0,45.0,44.0,44.0,44.0,44.0
123,47.0,47.0,44.0,44.0,43.0,43.0,48.0,48.0,48.0,48.0
124,48.0,48.0,45.0,45.0,44.0,44.0,48.0,48.0,48.0,48.0
125,48.0,48.0,45.0,45.0,44.0,44.0,48.0,48.0,48.0,48.0
126,45.0,45.0,45.0,45.0,44.0,44.0,49.0,49.0,49.0,49.0
127,49.0,49.0,46.0,46.0,45.0,45.0,48.0,48.0,48.0,48.0
128,49.0,49.0,46.0,46.0,45.0,45.0,49.0,49.0,49.0,49.0
129,46.0,46.0,43.0,43.0,43.0,43.0,47.0,47.0,47.0,47.0
130,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0
131,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0
132,44.0,44.0,44.0,44.0,44.0,44.0,48.0,48.0,48.0,48.0
133,48.0,48.0,48.0,48.0,48.0,48.0,47.0,47.0,47.0,47.0
134,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0
135,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0
136,47.0,47.0,49.0,49.0,49.0,49.0,47.0,47.0,47.0,47.0
137,47.0,47.0,49.0,49.0,49.0,49.0,47.0,47.0,47.0,47.0
138,44.0,44.0,44.0,44.0,44.0,44.0,47.0,47.0,47.0,47.0
139,45.0,45.0,46.0,46.0,46.0,46.0,49.0,49.0,49.0,49.0
140,49.0,49.0,46.0,46.0,46.0,46.0,50.0,50.0,50.0,50.0
141,48.0,48.0,45.0,45.0,45.0,45.0,49.0,49.0,49.0,49.0
142,48.0,48.0,46.0,46.0,46.0,46.0,49.0,49.0,49.0,49.0
143,48.0,48.0,46.0,46.0,46.0,46.0,49.0,49.0,49.0,49.0
144,49.0,49.0,46.0,46.0,46.0,46.0,49.0,49.0,49.0,49.0
145,49.0,49.0,46.0,46.0,46.0,46.0,49.0,49.0,49.0,49.0
146,48.0,48.0,46.0,46.0,46.0,46.0,47.0,47.0,47.0,47.0
147,47.0,47.0,47.0,47.0,47.0,47.0,48.0,48.0,48.0,48.0
148,48.0,48.0,48.0,48.0,48.0,48.0,49.0,49.0,49.0,49.0
149,49.0,49.0,49.0,49.0,49.0,49.0,50.0,50.0,50.0,50.0
150,48.0,48.0,48.0,48.0,48.0,48.0,49.0,49.0,49.0,49.0
151,49.0,49.0,49.0,49.0,49.0,49.0,50.0,50.0,50.0,50.0
152,49.0,49.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
153,47.0,47.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0
154,48.0,48.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
155,50.0,50.0,50.0,50.0,50.0,50.0,51.0,51.0,51.0,51.0
156,46.0,46.0,46.0,46.0,46.0,46.0,47.0,47.0,47.0,47.0
157,47.0,47.0,47.0,47.0,47.0,47.0,48.0,48.0,48.0,48.0
158,48.0,48.0,48.0,48.0,48.0,48.0,49.0,49.0,49.0,49.0
159,47.0,47.0,47.0,47.0,47.0,47.0,48.0,48.0,48.0,48.0
160,48.0,48.0,48.0,48.0,48.0,48.0,49.0,49.0,49.0,49.0
161,48.0,48.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0
162,46.0,46.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0
163,48.0,48.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0
164,49.0,49.0,49.0,49.0,49.0,49.0,50.0,50.0,50.0,50.0
165,47.0,47.0,49.0,49.0,49.0,49.0,47.0,47.0,47.0,47.0
166,47.0,47.0,49.0,49.0,49.0,49.0,47.0,47.0,47.0,47.0
167,48.0,48.0,49.0,49.0,49.0,49.0,48.0,48.0,48.0,48.0
