Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14,Roll 15
0,39.0,44.0,39.0,39.0,39.0,39.0,39.0,39.0,44.0,44.0,39.0,35.0,35.0,44.0,44.0,44.0
1,36.0,42.0,36.0,37.0,37.0,36.0,37.0,36.0,44.0,42.0,36.0,32.0,32.0,40.0,40.0,41.0
2,41.0,42.0,40.0,41.0,41.0,41.0,41.0,41.0,40.0,42.0,40.0,37.0,37.0,41.0,41.0,41.0
3,43.0,45.0,39.0,43.0,43.0,43.0,43.0,43.0,44.0,45.0,39.0,39.0,39.0,44.0,44.0,44.0
4,40.0,46.0,36.0,41.0,41.0,40.0,41.0,40.0,44.0,46.0,36.0,36.0,35.0,40.0,40.0,41.0
5,45.0,46.0,40.0,45.0,45.0,45.0,45.0,45.0,40.0,46.0,40.0,41.0,41.0,42.0,42.0,42.0
6,43.0,45.0,39.0,43.0,43.0,43.0,43.0,43.0,44.0,45.0,39.0,39.0,39.0,44.0,44.0,44.0
7,40.0,46.0,35.0,41.0,41.0,40.0,41.0,40.0,44.0,46.0,35.0,36.0,35.0,40.0,40.0,41.0
8,45.0,46.0,40.0,45.0,45.0,45.0,45.0,45.0,40.0,46.0,40.0,41.0,41.0,41.0,41.0,41.0
9,39.0,45.0,40.0,40.0,40.0,39.0,40.0,39.0,45.0,45.0,40.0,39.0,39.0,44.0,44.0,44.0
10,36.0,42.0,37.0,37.0,37.0,36.0,37.0,36.0,44.0,42.0,37.0,37.0,37.0,42.0,42.0,42.0
11,41.0,42.0,41.0,42.0,42.0,41.0,42.0,41.0,42.0,42.0,41.0,41.0,41.0,42.0,42.0,42.0
12,43.0,45.0,43.0,43.0,43.0,43.0,43.0,43.0,44.0,45.0,43.0,39.0,39.0,45.0,45.0,45.0
13,40.0,42.0,41.0,41.0,41.0,40.0,41.0,40.0,45.0,42.0,41.0,37.0,37.0,46.0,46.0,46.0
14,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,46.0,45.0,45.0,41.0,41.0,46.0,46.0,46.0
15,44.0,45.0,44.0,44.0,44.0,44.0,44.0,44.0,45.0,45.0,44.0,40.0,40.0,45.0,45.0,45.0
16,41.0,42.0,42.0,41.0,41.0,41.0,41.0,41.0,46.0,42.0,42.0,37.0,37.0,46.0,46.0,46.0
17,46.0,42.0,46.0,46.0,46.0,46.0,46.0,46.0,47.0,42.0,46.0,42.0,42.0,46.0,46.0,46.0
18,43.0,44.0,39.0,43.0,43.0,43.0,43.0,43.0,43.0,44.0,39.0,39.0,39.0,43.0,43.0,43.0
19,40.0,45.0,35.0,41.0,41.0,40.0,41.0,40.0,43.0,45.0,35.0,36.0,35.0,40.0,40.0,40.0
20,45.0,45.0,40.0,45.0,45.0,45.0,45.0,45.0,39.0,45.0,40.0,41.0,41.0,41.0,41.0,41.0
21,43.0,44.0,39.0,43.0,43.0,43.0,43.0,43.0,43.0,44.0,39.0,39.0,39.0,43.0,43.0,43.0
