Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14,Roll 15
0,46.0,45.0,48.0,48.0,46.0,44.0,46.0,46.0,41.0,44.0,44.0,44.0,44.0,44.0,46.0,41.0
1,45.0,44.0,48.0,48.0,47.0,41.0,45.0,45.0,43.0,39.0,44.0,44.0,39.0,39.0,45.0,43.0
2,50.0,49.0,50.0,50.0,50.0,44.0,50.0,50.0,45.0,44.0,48.0,47.0,42.0,44.0,50.0,45.0
3,48.0,47.0,48.0,48.0,48.0,44.0,48.0,48.0,43.0,44.0,44.0,44.0,44.0,44.0,48.0,43.0
4,47.0,46.0,48.0,48.0,49.0,40.0,47.0,47.0,45.0,39.0,44.0,44.0,39.0,39.0,47.0,45.0
5,52.0,51.0,52.0,52.0,52.0,44.0,52.0,52.0,47.0,44.0,48.0,47.0,42.0,44.0,52.0,47.0
6,45.0,45.0,48.0,48.0,45.0,44.0,45.0,45.0,41.0,44.0,44.0,44.0,44.0,44.0,45.0,41.0
7,45.0,44.0,48.0,48.0,46.0,40.0,44.0,44.0,42.0,39.0,44.0,44.0,38.0,39.0,44.0,42.0
8,50.0,49.0,50.0,50.0,49.0,44.0,49.0,49.0,45.0,44.0,48.0,47.0,42.0,44.0,49.0,45.0
9,48.0,47.0,51.0,51.0,48.0,51.0,48.0,48.0,48.0,51.0,51.0,51.0,51.0,51.0,48.0,48.0
10,48.0,48.0,51.0,51.0,48.0,46.0,48.0,48.0,48.0,46.0,46.0,46.0,46.0,46.0,48.0,48.0
11,52.0,51.0,52.0,52.0,48.0,50.0,48.0,48.0,48.0,51.0,51.0,50.0,50.0,51.0,48.0,48.0
12,47.0,46.0,50.0,50.0,47.0,50.0,47.0,47.0,47.0,50.0,50.0,50.0,50.0,50.0,47.0,47.0
13,47.0,47.0,50.0,50.0,47.0,45.0,47.0,47.0,47.0,45.0,45.0,46.0,45.0,45.0,47.0,47.0
14,51.0,50.0,51.0,51.0,51.0,49.0,51.0,51.0,51.0,50.0,50.0,49.0,49.0,50.0,51.0,51.0
15,46.0,45.0,49.0,49.0,44.0,44.0,42.0,42.0,42.0,45.0,45.0,45.0,47.0,45.0,42.0,42.0
16,45.0,45.0,48.0,48.0,42.0,44.0,41.0,41.0,42.0,44.0,45.0,45.0,44.0,44.0,41.0,42.0
17,50.0,49.0,50.0,50.0,47.0,47.0,46.0,46.0,47.0,49.0,49.0,49.0,46.0,49.0,46.0,47.0
18,48.0,47.0,48.0,48.0,48.0,44.0,48.0,48.0,43.0,44.0,44.0,44.0,44.0,44.0,48.0,43.0
