Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12
0,49.0,49.0,49.0,49.0,62.0,57.0,50.0,50.0,47.0,47.0,62.0,46.0,46.0
1,42.0,42.0,42.0,42.0,50.0,46.0,40.0,40.0,38.0,38.0,50.0,40.0,34.0
2,43.0,43.0,43.0,43.0,55.0,50.0,44.0,44.0,38.0,38.0,55.0,40.0,40.0
3,55.0,55.0,55.0,55.0,61.0,56.0,55.0,55.0,54.0,54.0,61.0,53.0,46.0
4,49.0,49.0,49.0,49.0,49.0,45.0,45.0,45.0,44.0,44.0,49.0,42.0,36.0
5,49.0,49.0,49.0,49.0,54.0,49.0,49.0,49.0,45.0,45.0,54.0,47.0,40.0
6,56.0,56.0,56.0,56.0,54.0,57.0,56.0,56.0,55.0,55.0,54.0,54.0,46.0
7,47.0,47.0,47.0,47.0,50.0,50.0,45.0,45.0,45.0,45.0,50.0,45.0,40.0
8,50.0,50.0,50.0,50.0,52.0,50.0,50.0,50.0,46.0,46.0,48.0,48.0,46.0
9,53.0,53.0,53.0,53.0,53.0,56.0,54.0,54.0,52.0,52.0,59.0,51.0,52.0
10,45.0,43.0,45.0,43.0,45.0,45.0,44.0,44.0,42.0,42.0,47.0,40.0,40.0
11,47.0,47.0,47.0,47.0,46.0,49.0,48.0,48.0,43.0,43.0,52.0,45.0,46.0
12,52.0,52.0,52.0,52.0,57.0,56.0,53.0,53.0,53.0,53.0,58.0,52.0,51.0
13,44.0,43.0,44.0,43.0,45.0,45.0,43.0,43.0,43.0,43.0,46.0,43.0,39.0
14,46.0,46.0,46.0,46.0,50.0,49.0,47.0,47.0,44.0,44.0,51.0,46.0,45.0
15,49.0,51.0,49.0,51.0,58.0,56.0,49.0,49.0,50.0,50.0,55.0,51.0,51.0
16,47.0,47.0,47.0,47.0,51.0,51.0,44.0,44.0,46.0,46.0,52.0,45.0,40.0
17,45.0,46.0,45.0,46.0,53.0,51.0,48.0,48.0,43.0,43.0,52.0,46.0,46.0
18,55.0,55.0,55.0,55.0,60.0,55.0,55.0,55.0,55.0,55.0,60.0,54.0,46.0
19,49.0,49.0,49.0,49.0,48.0,44.0,44.0,44.0,45.0,45.0,48.0,43.0,36.0
20,49.0,49.0,49.0,49.0,53.0,48.0,49.0,49.0,46.0,46.0,53.0,48.0,40.0
21,56.0,56.0,56.0,56.0,61.0,56.0,56.0,56.0,54.0,54.0,61.0,53.0,46.0
22,54.0,54.0,54.0,54.0,49.0,49.0,49.0,49.0,48.0,48.0,49.0,46.0,41.0
23,50.0,51.0,50.0,51.0,54.0,49.0,50.0,50.0,45.0,45.0,54.0,51.0,46.0
24,60.0,60.0,60.0,60.0,52.0,55.0,60.0,60.0,55.0,55.0,58.0,52.0,52.0
25,49.0,49.0,49.0,49.0,44.0,44.0,49.0,49.0,43.0,43.0,46.0,40.0,40.0
26,54.0,54.0,54.0,54.0,45.0,48.0,54.0,54.0,46.0,46.0,51.0,46.0,46.0
27,59.0,59.0,59.0,59.0,56.0,55.0,59.0,59.0,54.0,54.0,57.0,55.0,51.0
28,49.0,49.0,49.0,49.0,44.0,44.0,48.0,48.0,43.0,43.0,45.0,44.0,39.0
29,53.0,53.0,53.0,53.0,49.0,48.0,53.0,53.0,45.0,45.0,50.0,49.0,45.0
30,55.0,56.0,55.0,56.0,57.0,55.0,55.0,55.0,53.0,53.0,55.0,56.0,51.0
31,54.0,54.0,54.0,54.0,50.0,50.0,49.0,49.0,51.0,51.0,51.0,46.0,41.0
32,50.0,51.0,50.0,51.0,52.0,50.0,49.0,49.0,47.0,47.0,51.0,51.0,46.0
33,56.0,56.0,56.0,56.0,62.0,57.0,56.0,56.0,51.0,51.0,62.0,50.0,46.0
34,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,47.0,47.0,50.0,45.0,40.0
35,50.0,50.0,50.0,50.0,55.0,50.0,50.0,50.0,43.0,43.0,55.0,50.0,46.0
36,61.0,61.0,61.0,61.0,53.0,56.0,61.0,61.0,56.0,56.0,59.0,52.0,52.0
37,50.0,50.0,50.0,50.0,46.0,49.0,50.0,50.0,47.0,47.0,47.0,45.0,46.0
38,55.0,55.0,55.0,55.0,47.0,50.0,55.0,55.0,47.0,47.0,52.0,50.0,51.0
39,60.0,60.0,60.0,60.0,57.0,56.0,60.0,60.0,55.0,55.0,58.0,54.0,51.0
40,49.0,49.0,49.0,49.0,46.0,49.0,49.0,49.0,48.0,48.0,46.0,48.0,45.0
41,54.0,54.0,54.0,54.0,50.0,50.0,54.0,54.0,46.0,46.0,51.0,51.0,50.0
42,56.0,56.0,56.0,56.0,58.0,56.0,56.0,56.0,52.0,52.0,56.0,55.0,51.0
43,50.0,50.0,50.0,50.0,48.0,51.0,50.0,50.0,50.0,50.0,52.0,49.0,45.0
44,50.0,50.0,50.0,50.0,53.0,51.0,50.0,50.0,46.0,46.0,52.0,50.0,46.0
45,56.0,52.0,56.0,52.0,52.0,54.0,56.0,56.0,52.0,52.0,52.0,51.0,51.0
46,45.0,42.0,45.0,42.0,45.0,44.0,45.0,45.0,42.0,42.0,45.0,40.0,40.0
47,50.0,46.0,50.0,46.0,44.0,47.0,50.0,50.0,43.0,43.0,44.0,45.0,45.0
48,57.0,54.0,57.0,54.0,51.0,54.0,55.0,55.0,53.0,53.0,52.0,54.0,55.0
49,46.0,45.0,46.0,45.0,44.0,44.0,44.0,44.0,43.0,43.0,44.0,43.0,44.0
50,51.0,48.0,51.0,48.0,44.0,47.0,49.0,49.0,44.0,44.0,44.0,48.0,49.0
51,56.0,55.0,56.0,55.0,52.0,54.0,53.0,53.0,52.0,52.0,53.0,55.0,56.0
52,50.0,47.0,50.0,47.0,47.0,50.0,49.0,49.0,50.0,50.0,47.0,45.0,46.0
53,50.0,50.0,50.0,50.0,48.0,51.0,49.0,49.0,46.0,46.0,48.0,50.0,51.0
54,56.0,55.0,56.0,55.0,51.0,53.0,54.0,54.0,53.0,53.0,51.0,55.0,54.0
55,45.0,44.0,45.0,44.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,44.0,43.0
56,50.0,49.0,50.0,49.0,44.0,46.0,48.0,48.0,44.0,44.0,44.0,49.0,48.0
57,55.0,56.0,55.0,56.0,51.0,54.0,52.0,52.0,53.0,53.0,52.0,56.0,55.0
58,50.0,48.0,50.0,48.0,47.0,50.0,48.0,48.0,51.0,51.0,47.0,48.0,45.0
59,50.0,51.0,50.0,51.0,51.0,51.0,48.0,48.0,47.0,47.0,51.0,51.0,50.0
60,49.0,55.0,49.0,55.0,52.0,54.0,48.0,48.0,50.0,50.0,52.0,55.0,50.0
61,47.0,49.0,47.0,49.0,47.0,50.0,42.0,42.0,48.0,48.0,47.0,49.0,45.0
62,47.0,50.0,47.0,50.0,52.0,51.0,43.0,43.0,44.0,44.0,52.0,50.0,45.0
63,54.0,54.0,54.0,54.0,59.0,54.0,54.0,54.0,54.0,54.0,59.0,53.0,44.0
64,48.0,48.0,48.0,48.0,47.0,43.0,43.0,43.0,44.0,44.0,47.0,42.0,35.0
65,48.0,48.0,48.0,48.0,52.0,47.0,48.0,48.0,45.0,45.0,52.0,47.0,39.0
66,55.0,55.0,55.0,55.0,60.0,55.0,55.0,55.0,53.0,53.0,60.0,52.0,45.0
67,53.0,53.0,53.0,53.0,48.0,48.0,48.0,48.0,47.0,47.0,48.0,45.0,40.0
68,49.0,50.0,49.0,50.0,53.0,48.0,49.0,49.0,44.0,44.0,53.0,50.0,45.0
69,59.0,59.0,59.0,59.0,51.0,54.0,59.0,59.0,54.0,54.0,57.0,51.0,51.0
70,48.0,48.0,48.0,48.0,43.0,43.0,48.0,48.0,42.0,42.0,45.0,39.0,39.0
71,53.0,53.0,53.0,53.0,44.0,47.0,53.0,53.0,45.0,45.0,50.0,45.0,45.0
72,58.0,58.0,58.0,58.0,55.0,54.0,58.0,58.0,53.0,53.0,56.0,54.0,50.0
73,48.0,48.0,48.0,48.0,43.0,43.0,47.0,47.0,42.0,42.0,44.0,43.0,38.0
74,52.0,52.0,52.0,52.0,48.0,47.0,52.0,52.0,44.0,44.0,49.0,48.0,44.0
75,54.0,55.0,54.0,55.0,56.0,54.0,54.0,54.0,52.0,52.0,54.0,55.0,50.0
76,53.0,53.0,53.0,53.0,49.0,49.0,48.0,48.0,50.0,50.0,50.0,45.0,40.0
77,49.0,50.0,49.0,50.0,51.0,49.0,48.0,48.0,46.0,46.0,50.0,50.0,45.0
78,55.0,55.0,55.0,55.0,61.0,56.0,55.0,55.0,50.0,50.0,61.0,49.0,46.0
79,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,46.0,46.0,49.0,44.0,40.0
80,49.0,49.0,49.0,49.0,54.0,49.0,49.0,49.0,43.0,43.0,54.0,49.0,45.0
81,60.0,60.0,60.0,60.0,52.0,55.0,60.0,60.0,55.0,55.0,58.0,51.0,51.0
82,49.0,49.0,49.0,49.0,45.0,48.0,49.0,49.0,46.0,46.0,46.0,44.0,45.0
83,54.0,54.0,54.0,54.0,49.0,49.0,54.0,54.0,46.0,46.0,51.0,49.0,50.0
84,59.0,59.0,59.0,59.0,56.0,55.0,59.0,59.0,54.0,54.0,57.0,53.0,50.0
85,48.0,48.0,48.0,48.0,45.0,48.0,48.0,48.0,47.0,47.0,45.0,47.0,44.0
86,53.0,53.0,53.0,53.0,49.0,49.0,53.0,53.0,45.0,45.0,50.0,50.0,49.0
87,55.0,55.0,55.0,55.0,57.0,55.0,55.0,55.0,51.0,51.0,55.0,54.0,50.0
88,49.0,49.0,49.0,49.0,47.0,50.0,49.0,49.0,49.0,49.0,51.0,48.0,44.0
89,49.0,49.0,49.0,49.0,52.0,50.0,49.0,49.0,46.0,46.0,51.0,49.0,45.0
90,55.0,51.0,55.0,51.0,52.0,53.0,55.0,55.0,51.0,51.0,52.0,50.0,50.0
91,44.0,41.0,44.0,41.0,45.0,43.0,44.0,44.0,41.0,41.0,45.0,39.0,39.0
92,49.0,45.0,49.0,45.0,44.0,46.0,49.0,49.0,42.0,42.0,44.0,44.0,44.0
93,56.0,53.0,56.0,53.0,51.0,53.0,54.0,54.0,52.0,52.0,51.0,53.0,54.0
94,45.0,44.0,45.0,44.0,44.0,43.0,44.0,44.0,42.0,42.0,44.0,42.0,43.0
95,50.0,47.0,50.0,47.0,44.0,46.0,48.0,48.0,43.0,43.0,44.0,47.0,48.0
96,55.0,54.0,55.0,54.0,52.0,53.0,52.0,52.0,51.0,51.0,52.0,54.0,55.0
97,49.0,46.0,49.0,46.0,46.0,49.0,48.0,48.0,49.0,49.0,47.0,44.0,45.0
98,49.0,49.0,49.0,49.0,51.0,50.0,48.0,48.0,45.0,45.0,51.0,49.0,50.0
99,55.0,54.0,55.0,54.0,50.0,52.0,53.0,53.0,52.0,52.0,50.0,54.0,53.0
100,44.0,43.0,44.0,43.0,43.0,42.0,43.0,43.0,42.0,42.0,43.0,43.0,42.0
101,49.0,48.0,49.0,48.0,43.0,45.0,47.0,47.0,43.0,43.0,43.0,48.0,47.0
102,54.0,55.0,54.0,55.0,51.0,53.0,51.0,51.0,52.0,52.0,51.0,55.0,54.0
103,49.0,47.0,49.0,47.0,46.0,49.0,47.0,47.0,50.0,50.0,46.0,47.0,44.0
104,49.0,50.0,49.0,50.0,50.0,50.0,47.0,47.0,46.0,46.0,50.0,50.0,49.0
105,48.0,54.0,48.0,54.0,52.0,53.0,47.0,47.0,49.0,49.0,52.0,54.0,49.0
106,46.0,48.0,46.0,48.0,46.0,49.0,42.0,42.0,47.0,47.0,46.0,48.0,44.0
107,46.0,49.0,46.0,49.0,51.0,50.0,42.0,42.0,43.0,43.0,51.0,49.0,44.0
108,48.0,48.0,48.0,48.0,53.0,56.0,49.0,49.0,44.0,44.0,53.0,45.0,41.0
109,42.0,42.0,42.0,42.0,46.0,49.0,43.0,43.0,41.0,41.0,47.0,39.0,35.0
110,42.0,45.0,42.0,45.0,50.0,49.0,43.0,43.0,39.0,39.0,47.0,44.0,39.0
111,53.0,53.0,53.0,53.0,53.0,55.0,53.0,53.0,51.0,51.0,57.0,50.0,45.0
112,47.0,47.0,47.0,47.0,46.0,48.0,47.0,47.0,47.0,47.0,47.0,45.0,39.0
