Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8
0,35.0,35.0,36.0,31.0,37.0,35.0,36.0,32.0,37.0
1,32.0,36.0,34.0,33.0,37.0,35.0,34.0,32.0,32.0
2,34.0,36.0,34.0,35.0,34.0,37.0,34.0,35.0,34.0
3,38.0,38.0,39.0,31.0,39.0,38.0,39.0,38.0,39.0
4,35.0,36.0,36.0,33.0,39.0,35.0,36.0,34.0,36.0
5,35.0,37.0,37.0,35.0,38.0,38.0,37.0,35.0,37.0
6,35.0,36.0,38.0,31.0,40.0,36.0,36.0,39.0,40.0
7,35.0,35.0,36.0,32.0,39.0,35.0,34.0,35.0,37.0
8,35.0,37.0,36.0,34.0,39.0,39.0,36.0,35.0,38.0
9,35.0,37.0,38.0,40.0,37.0,37.0,37.0,35.0,37.0
10,32.0,38.0,36.0,33.0,37.0,35.0,37.0,32.0,33.0
11,35.0,35.0,35.0,35.0,35.0,38.0,34.0,36.0,34.0
12,38.0,36.0,40.0,39.0,39.0,37.0,36.0,34.0,39.0
13,36.0,37.0,37.0,32.0,39.0,36.0,37.0,31.0,39.0
14,39.0,37.0,38.0,34.0,38.0,37.0,38.0,35.0,38.0
15,39.0,36.0,41.0,30.0,40.0,38.0,36.0,33.0,40.0
16,37.0,37.0,38.0,32.0,40.0,37.0,38.0,32.0,40.0
17,40.0,38.0,39.0,34.0,39.0,37.0,39.0,36.0,39.0
18,39.0,39.0,39.0,31.0,40.0,37.0,38.0,38.0,39.0
19,37.0,36.0,37.0,32.0,38.0,38.0,35.0,38.0,36.0
20,37.0,36.0,37.0,34.0,42.0,40.0,36.0,38.0,39.0
21,39.0,40.0,39.0,31.0,40.0,35.0,39.0,39.0,40.0
22,37.0,36.0,38.0,32.0,38.0,39.0,35.0,39.0,37.0
23,37.0,36.0,38.0,34.0,42.0,41.0,37.0,39.0,40.0
24,37.0,36.0,38.0,40.0,40.0,38.0,38.0,39.0,39.0
25,36.0,37.0,36.0,33.0,41.0,35.0,37.0,33.0,36.0
26,35.0,37.0,36.0,35.0,38.0,37.0,37.0,36.0,37.0
27,42.0,39.0,42.0,39.0,40.0,38.0,38.0,38.0,39.0
28,35.0,36.0,40.0,32.0,40.0,35.0,40.0,32.0,38.0
29,40.0,36.0,40.0,34.0,42.0,39.0,40.0,35.0,42.0
30,43.0,40.0,43.0,30.0,41.0,37.0,39.0,39.0,40.0
31,36.0,37.0,41.0,32.0,41.0,36.0,41.0,33.0,39.0
32,41.0,37.0,41.0,35.0,43.0,40.0,41.0,36.0,43.0
33,33.0,36.0,38.0,30.0,38.0,36.0,35.0,39.0,38.0
34,35.0,35.0,35.0,31.0,39.0,35.0,32.0,40.0,35.0
35,34.0,37.0,36.0,34.0,38.0,36.0,36.0,40.0,40.0
36,38.0,36.0,38.0,40.0,38.0,39.0,37.0,40.0,40.0
37,34.0,38.0,36.0,33.0,40.0,35.0,36.0,34.0,37.0
38,36.0,37.0,36.0,35.0,39.0,38.0,35.0,34.0,38.0
39,37.0,36.0,40.0,39.0,39.0,39.0,36.0,39.0,40.0
40,35.0,37.0,39.0,32.0,41.0,36.0,37.0,33.0,38.0
41,39.0,37.0,40.0,34.0,42.0,40.0,40.0,34.0,42.0
42,36.0,37.0,41.0,29.0,40.0,38.0,36.0,40.0,41.0
43,36.0,38.0,40.0,31.0,41.0,37.0,38.0,34.0,39.0
44,40.0,38.0,41.0,35.0,43.0,41.0,41.0,35.0,43.0
45,37.0,37.0,37.0,39.0,37.0,34.0,37.0,36.0,36.0
46,35.0,38.0,35.0,35.0,37.0,37.0,35.0,35.0,34.0
47,35.0,37.0,34.0,36.0,35.0,36.0,35.0,37.0,34.0
48,39.0,37.0,39.0,39.0,40.0,38.0,36.0,36.0,37.0
49,36.0,38.0,41.0,41.0,41.0,39.0,41.0,36.0,41.0
50,40.0,38.0,40.0,41.0,38.0,38.0,38.0,42.0,39.0
51,40.0,38.0,40.0,40.0,41.0,37.0,37.0,37.0,37.0
52,37.0,39.0,42.0,41.0,42.0,38.0,42.0,37.0,42.0
53,41.0,38.0,41.0,42.0,39.0,39.0,39.0,43.0,39.0
54,38.0,37.0,38.0,38.0,39.0,38.0,35.0,35.0,38.0
