Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4
0,45.0,45.0,44.0,43.0,44.0
1,47.0,47.0,44.0,43.0,44.0
2,51.0,51.0,50.0,43.0,50.0
3,46.0,46.0,43.0,42.0,43.0
4,48.0,46.0,44.0,44.0,43.0
5,50.0,50.0,49.0,43.0,49.0
6,45.0,45.0,43.0,43.0,42.0
7,45.0,45.0,45.0,45.0,44.0
8,45.0,45.0,44.0,43.0,44.0
9,45.0,45.0,44.0,43.0,44.0
10,46.0,46.0,43.0,43.0,43.0
11,51.0,51.0,50.0,43.0,50.0
12,44.0,44.0,43.0,42.0,43.0
13,45.0,45.0,42.0,42.0,42.0
14,50.0,50.0,49.0,42.0,49.0
15,42.0,42.0,43.0,43.0,42.0
16,44.0,44.0,43.0,41.0,43.0
17,47.0,47.0,43.0,42.0,43.0
18,45.0,45.0,43.0,41.0,42.0
19,47.0,45.0,43.0,43.0,42.0
20,49.0,49.0,48.0,47.0,48.0
21,44.0,44.0,44.0,42.0,42.0
22,44.0,44.0,44.0,44.0,43.0
23,49.0,49.0,48.0,48.0,48.0
24,44.0,44.0,43.0,42.0,43.0
25,45.0,45.0,48.0,44.0,48.0
26,50.0,50.0,49.0,43.0,49.0
27,43.0,43.0,42.0,41.0,42.0
28,44.0,44.0,47.0,43.0,47.0
29,49.0,49.0,48.0,43.0,48.0
30,43.0,44.0,42.0,42.0,41.0
31,43.0,43.0,42.0,43.0,42.0
32,48.0,47.0,44.0,44.0,42.0
33,41.0,45.0,45.0,42.0,41.0
34,43.0,45.0,43.0,43.0,42.0
35,45.0,45.0,45.0,44.0,44.0
36,42.0,45.0,43.0,43.0,42.0
37,46.0,46.0,46.0,45.0,45.0
38,44.0,44.0,43.0,44.0,43.0
39,41.0,44.0,42.0,42.0,41.0
40,45.0,45.0,45.0,44.0,44.0
41,44.0,44.0,44.0,44.0,42.0
42,42.0,45.0,43.0,43.0,41.0
43,44.0,40.0,42.0,44.0,43.0
44,44.0,44.0,45.0,45.0,43.0
45,45.0,41.0,43.0,43.0,44.0
