Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14,Roll 15
0,46.0,46.0,46.0,46.0,51.0,43.0,43.0,49.0,51.0,47.0,43.0,43.0,50.0,49.0,52.0,48.0
1,44.0,46.0,45.0,46.0,48.0,41.0,41.0,48.0,45.0,47.0,42.0,42.0,50.0,46.0,50.0,47.0
2,46.0,46.0,48.0,48.0,51.0,42.0,42.0,51.0,47.0,49.0,42.0,42.0,52.0,48.0,51.0,49.0
3,47.0,47.0,47.0,47.0,52.0,43.0,43.0,50.0,50.0,49.0,43.0,43.0,50.0,50.0,51.0,51.0
4,47.0,47.0,47.0,47.0,48.0,43.0,43.0,48.0,46.0,47.0,43.0,42.0,50.0,47.0,49.0,49.0
5,47.0,47.0,49.0,49.0,50.0,43.0,43.0,50.0,46.0,48.0,44.0,42.0,52.0,50.0,50.0,50.0
6,46.0,46.0,48.0,48.0,51.0,43.0,43.0,49.0,49.0,48.0,43.0,44.0,51.0,49.0,49.0,52.0
7,46.0,47.0,48.0,47.0,48.0,43.0,43.0,48.0,46.0,47.0,43.0,41.0,51.0,48.0,48.0,50.0
8,48.0,48.0,48.0,47.0,50.0,43.0,43.0,48.0,47.0,49.0,44.0,43.0,53.0,51.0,50.0,51.0
9,48.0,48.0,48.0,48.0,51.0,45.0,45.0,49.0,49.0,48.0,45.0,45.0,50.0,51.0,49.0,49.0
10,50.0,50.0,50.0,47.0,48.0,45.0,45.0,48.0,46.0,50.0,45.0,46.0,51.0,45.0,51.0,50.0
11,48.0,48.0,47.0,48.0,51.0,47.0,47.0,51.0,47.0,50.0,47.0,47.0,50.0,47.0,51.0,50.0
12,47.0,47.0,47.0,47.0,52.0,44.0,44.0,50.0,52.0,47.0,44.0,44.0,49.0,51.0,50.0,48.0
13,49.0,49.0,49.0,46.0,50.0,44.0,44.0,49.0,48.0,49.0,44.0,45.0,50.0,49.0,50.0,49.0
14,47.0,47.0,46.0,47.0,52.0,46.0,46.0,52.0,50.0,49.0,46.0,46.0,51.0,50.0,52.0,50.0
15,46.0,46.0,48.0,48.0,51.0,43.0,42.0,49.0,51.0,47.0,44.0,44.0,50.0,52.0,49.0,49.0
16,50.0,50.0,50.0,47.0,51.0,45.0,44.0,49.0,49.0,48.0,44.0,45.0,51.0,50.0,49.0,49.0
17,48.0,48.0,47.0,48.0,53.0,47.0,47.0,51.0,51.0,49.0,47.0,47.0,52.0,51.0,51.0,51.0
18,47.0,47.0,47.0,47.0,51.0,42.0,42.0,49.0,49.0,49.0,42.0,43.0,50.0,51.0,50.0,52.0
19,47.0,47.0,47.0,47.0,47.0,43.0,43.0,47.0,45.0,48.0,44.0,41.0,50.0,47.0,48.0,50.0
20,48.0,48.0,48.0,48.0,49.0,43.0,43.0,49.0,45.0,47.0,44.0,42.0,52.0,49.0,49.0,51.0
21,47.0,47.0,47.0,47.0,50.0,43.0,43.0,48.0,48.0,50.0,43.0,44.0,50.0,50.0,48.0,51.0
22,48.0,47.0,47.0,47.0,48.0,43.0,43.0,48.0,46.0,49.0,45.0,42.0,50.0,48.0,48.0,49.0
23,49.0,49.0,49.0,47.0,49.0,43.0,43.0,48.0,46.0,48.0,44.0,43.0,52.0,50.0,49.0,50.0
24,48.0,48.0,47.0,47.0,50.0,46.0,46.0,50.0,48.0,49.0,46.0,45.0,49.0,51.0,48.0,49.0
25,49.0,49.0,49.0,49.0,47.0,46.0,46.0,47.0,45.0,49.0,46.0,46.0,50.0,47.0,50.0,51.0
26,49.0,49.0,49.0,47.0,50.0,48.0,48.0,50.0,46.0,49.0,48.0,47.0,49.0,50.0,50.0,51.0
27,47.0,47.0,47.0,47.0,51.0,45.0,45.0,49.0,51.0,48.0,45.0,44.0,50.0,51.0,49.0,49.0
28,48.0,48.0,48.0,48.0,49.0,45.0,45.0,48.0,47.0,48.0,45.0,45.0,50.0,49.0,49.0,50.0
29,48.0,48.0,48.0,47.0,51.0,47.0,47.0,51.0,49.0,50.0,47.0,46.0,52.0,51.0,51.0,51.0
30,48.0,48.0,47.0,47.0,50.0,43.0,42.0,48.0,50.0,49.0,44.0,44.0,49.0,51.0,48.0,50.0
31,49.0,49.0,49.0,49.0,50.0,46.0,46.0,48.0,48.0,48.0,46.0,46.0,50.0,49.0,48.0,49.0
32,49.0,49.0,49.0,48.0,52.0,48.0,48.0,50.0,50.0,49.0,48.0,47.0,51.0,52.0,50.0,52.0
33,48.0,48.0,48.0,48.0,49.0,43.0,43.0,48.0,49.0,49.0,43.0,44.0,48.0,49.0,48.0,49.0
