Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14,Roll 15
0,54.0,47.0,44.0,44.0,47.0,44.0,44.0,44.0,50.0,52.0,52.0,44.0,44.0,45.0,47.0,47.0
1,53.0,50.0,43.0,42.0,50.0,42.0,43.0,41.0,50.0,46.0,46.0,42.0,43.0,42.0,50.0,50.0
2,52.0,49.0,43.0,42.0,49.0,41.0,42.0,41.0,49.0,49.0,49.0,42.0,43.0,42.0,49.0,49.0
3,53.0,51.0,51.0,51.0,51.0,51.0,44.0,51.0,50.0,51.0,51.0,51.0,51.0,52.0,52.0,52.0
4,52.0,52.0,50.0,50.0,52.0,49.0,45.0,44.0,50.0,50.0,50.0,45.0,45.0,48.0,52.0,52.0
5,52.0,52.0,49.0,49.0,52.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,50.0,51.0,51.0
6,53.0,52.0,52.0,52.0,52.0,52.0,44.0,52.0,51.0,52.0,52.0,52.0,52.0,53.0,53.0,53.0
7,53.0,53.0,50.0,50.0,53.0,50.0,46.0,45.0,50.0,46.0,46.0,46.0,46.0,49.0,52.0,52.0
8,53.0,49.0,46.0,46.0,52.0,45.0,50.0,49.0,49.0,49.0,49.0,50.0,50.0,49.0,52.0,52.0
9,54.0,55.0,51.0,51.0,55.0,50.0,54.0,50.0,55.0,53.0,53.0,51.0,51.0,51.0,54.0,54.0
10,53.0,55.0,50.0,50.0,55.0,49.0,51.0,49.0,55.0,47.0,47.0,50.0,45.0,50.0,54.0,54.0
11,54.0,51.0,49.0,50.0,55.0,49.0,52.0,49.0,51.0,52.0,52.0,50.0,49.0,50.0,55.0,54.0
12,54.0,54.0,53.0,53.0,54.0,53.0,54.0,53.0,56.0,52.0,52.0,53.0,53.0,54.0,54.0,54.0
13,58.0,54.0,50.0,49.0,54.0,49.0,51.0,48.0,57.0,53.0,53.0,49.0,47.0,49.0,54.0,54.0
14,58.0,54.0,49.0,49.0,54.0,48.0,52.0,48.0,55.0,58.0,58.0,49.0,49.0,49.0,54.0,53.0
15,54.0,55.0,54.0,54.0,55.0,54.0,54.0,54.0,57.0,53.0,53.0,54.0,54.0,55.0,55.0,55.0
