Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7
0,39.0,39.0,39.0,39.0,37.0,38.0,36.0,38.0
1,39.0,39.0,39.0,39.0,32.0,36.0,29.0,35.0
2,40.0,40.0,40.0,40.0,35.0,36.0,33.0,35.0
3,39.0,39.0,39.0,39.0,38.0,39.0,36.0,38.0
4,39.0,39.0,39.0,39.0,38.0,39.0,34.0,39.0
5,40.0,40.0,40.0,40.0,39.0,40.0,39.0,39.0
6,38.0,38.0,38.0,38.0,39.0,39.0,35.0,38.0
7,39.0,39.0,39.0,39.0,39.0,39.0,35.0,40.0
8,40.0,40.0,39.0,40.0,40.0,40.0,40.0,40.0
9,40.0,39.0,39.0,40.0,38.0,38.0,41.0,41.0
10,41.0,40.0,40.0,41.0,38.0,37.0,37.0,39.0
11,42.0,41.0,40.0,42.0,39.0,37.0,39.0,40.0
12,39.0,39.0,39.0,39.0,37.0,38.0,40.0,40.0
13,40.0,40.0,40.0,40.0,38.0,39.0,36.0,39.0
14,41.0,41.0,41.0,41.0,38.0,40.0,38.0,39.0
15,38.0,38.0,39.0,38.0,37.0,38.0,35.0,38.0
16,40.0,40.0,41.0,40.0,32.0,40.0,31.0,32.0
17,40.0,40.0,41.0,40.0,35.0,40.0,33.0,32.0
18,38.0,38.0,39.0,38.0,38.0,40.0,36.0,38.0
19,38.0,38.0,39.0,38.0,38.0,40.0,36.0,40.0
20,39.0,39.0,40.0,39.0,39.0,41.0,39.0,40.0
21,38.0,38.0,38.0,38.0,39.0,39.0,35.0,38.0
22,39.0,39.0,39.0,39.0,39.0,39.0,37.0,39.0
23,40.0,40.0,39.0,40.0,40.0,40.0,40.0,40.0
24,39.0,39.0,39.0,39.0,38.0,39.0,41.0,41.0
25,40.0,40.0,40.0,40.0,39.0,38.0,40.0,41.0
26,41.0,41.0,40.0,41.0,40.0,38.0,41.0,42.0
27,39.0,39.0,39.0,39.0,38.0,39.0,40.0,40.0
28,39.0,39.0,40.0,39.0,39.0,40.0,39.0,40.0
29,41.0,41.0,41.0,41.0,40.0,41.0,40.0,41.0
30,38.0,38.0,39.0,38.0,37.0,39.0,34.0,37.0
31,40.0,40.0,41.0,40.0,39.0,41.0,37.0,34.0
32,40.0,40.0,41.0,40.0,39.0,41.0,39.0,34.0
33,36.0,36.0,37.0,32.0,38.0,38.0,34.0,34.0
34,34.0,34.0,37.0,34.0,39.0,37.0,35.0,35.0
35,34.0,34.0,36.0,34.0,40.0,37.0,40.0,36.0
36,39.0,39.0,38.0,39.0,39.0,39.0,40.0,40.0
37,40.0,40.0,37.0,40.0,40.0,38.0,40.0,40.0
38,41.0,41.0,38.0,41.0,41.0,38.0,42.0,42.0
39,38.0,38.0,38.0,38.0,39.0,39.0,39.0,39.0
40,40.0,40.0,40.0,40.0,40.0,40.0,39.0,39.0
41,40.0,40.0,40.0,40.0,41.0,41.0,41.0,41.0
42,32.0,32.0,39.0,32.0,38.0,39.0,34.0,33.0
43,34.0,34.0,41.0,34.0,40.0,41.0,35.0,35.0
44,34.0,34.0,41.0,34.0,40.0,41.0,40.0,35.0
45,40.0,40.0,40.0,40.0,39.0,36.0,40.0,40.0
46,41.0,41.0,39.0,41.0,39.0,33.0,37.0,39.0
47,42.0,42.0,39.0,42.0,41.0,33.0,39.0,37.0
48,39.0,39.0,39.0,39.0,39.0,39.0,40.0,39.0
49,41.0,41.0,41.0,41.0,39.0,35.0,37.0,38.0
50,41.0,41.0,41.0,41.0,40.0,36.0,39.0,36.0
51,39.0,39.0,40.0,39.0,38.0,39.0,39.0,39.0
52,40.0,40.0,42.0,40.0,38.0,36.0,38.0,38.0
53,41.0,41.0,42.0,41.0,40.0,36.0,39.0,36.0
54,38.0,38.0,38.0,38.0,38.0,38.0,39.0,38.0
55,40.0,40.0,40.0,40.0,38.0,34.0,36.0,37.0
56,40.0,40.0,40.0,40.0,39.0,35.0,38.0,35.0
57,39.0,39.0,39.0,39.0,37.0,38.0,39.0,39.0
58,41.0,41.0,41.0,41.0,39.0,35.0,37.0,38.0
59,41.0,41.0,41.0,41.0,39.0,35.0,39.0,36.0
60,32.0,32.0,40.0,32.0,38.0,39.0,33.0,33.0
61,34.0,34.0,42.0,34.0,32.0,36.0,31.0,32.0
62,34.0,34.0,42.0,34.0,33.0,36.0,33.0,32.0
63,37.0,37.0,38.0,37.0,37.0,39.0,35.0,38.0
64,37.0,37.0,39.0,37.0,37.0,40.0,36.0,39.0
65,38.0,38.0,40.0,38.0,38.0,41.0,38.0,39.0
66,37.0,37.0,38.0,37.0,38.0,39.0,34.0,37.0
67,38.0,38.0,38.0,38.0,38.0,38.0,37.0,39.0
68,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0
69,38.0,38.0,39.0,38.0,38.0,40.0,41.0,41.0
70,39.0,39.0,39.0,39.0,39.0,39.0,40.0,41.0
71,40.0,40.0,39.0,40.0,40.0,39.0,41.0,41.0
72,38.0,38.0,39.0,38.0,38.0,40.0,40.0,40.0
73,38.0,38.0,40.0,38.0,38.0,41.0,39.0,40.0
74,40.0,40.0,41.0,40.0,40.0,42.0,40.0,40.0
75,37.0,37.0,39.0,37.0,37.0,40.0,33.0,37.0
76,39.0,39.0,41.0,39.0,39.0,42.0,37.0,33.0
77,39.0,39.0,41.0,39.0,39.0,42.0,39.0,33.0
78,36.0,36.0,37.0,32.0,38.0,38.0,34.0,33.0
79,34.0,34.0,36.0,34.0,39.0,38.0,35.0,35.0
80,35.0,35.0,36.0,34.0,40.0,39.0,40.0,35.0
81,39.0,39.0,38.0,39.0,39.0,38.0,40.0,40.0
82,40.0,40.0,37.0,40.0,40.0,39.0,40.0,40.0
83,41.0,41.0,37.0,41.0,41.0,39.0,42.0,42.0
84,38.0,38.0,38.0,38.0,39.0,38.0,39.0,39.0
85,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0
86,40.0,40.0,40.0,40.0,41.0,40.0,41.0,41.0
