Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14
130,36.0,43.0,35.0,37.0,35.0,34.0,36.0,44.0,44.0,44.0,45.0,45.0,45.0,38.0,47.0
131,37.0,40.0,36.0,37.0,38.0,34.0,37.0,46.0,46.0,46.0,45.0,43.0,44.0,39.0,44.0
132,33.0,38.0,31.0,35.0,33.0,31.0,31.0,41.0,41.0,41.0,43.0,38.0,39.0,34.0,42.0
133,37.0,44.0,36.0,38.0,36.0,34.0,37.0,45.0,45.0,45.0,45.0,45.0,45.0,39.0,48.0
134,38.0,40.0,36.0,38.0,39.0,34.0,37.0,46.0,46.0,46.0,45.0,43.0,44.0,39.0,44.0
135,33.0,38.0,31.0,31.0,32.0,32.0,31.0,41.0,41.0,41.0,43.0,39.0,39.0,34.0,43.0
136,35.0,41.0,33.0,34.0,35.0,34.0,34.0,42.0,42.0,42.0,44.0,45.0,44.0,36.0,45.0
137,38.0,41.0,36.0,37.0,36.0,34.0,37.0,46.0,46.0,46.0,45.0,43.0,42.0,39.0,45.0
138,32.0,32.0,32.0,35.0,32.0,32.0,32.0,42.0,42.0,42.0,37.0,39.0,38.0,35.0,43.0
139,34.0,37.0,33.0,34.0,34.0,33.0,37.0,42.0,42.0,42.0,39.0,44.0,43.0,36.0,42.0
140,38.0,37.0,36.0,34.0,38.0,34.0,37.0,46.0,46.0,46.0,40.0,44.0,42.0,39.0,42.0
141,37.0,32.0,31.0,36.0,34.0,31.0,32.0,41.0,41.0,41.0,39.0,39.0,38.0,34.0,43.0
142,37.0,37.0,36.0,38.0,36.0,33.0,37.0,46.0,46.0,46.0,43.0,44.0,44.0,39.0,42.0
143,38.0,37.0,36.0,38.0,39.0,33.0,37.0,46.0,46.0,46.0,43.0,44.0,44.0,39.0,42.0
144,37.0,32.0,32.0,35.0,35.0,32.0,32.0,42.0,42.0,42.0,38.0,39.0,38.0,35.0,43.0
145,37.0,37.0,36.0,38.0,36.0,34.0,37.0,46.0,46.0,46.0,43.0,44.0,43.0,39.0,42.0
146,38.0,37.0,36.0,38.0,38.0,34.0,37.0,46.0,46.0,46.0,43.0,44.0,43.0,39.0,42.0
147,37.0,31.0,31.0,36.0,33.0,31.0,31.0,41.0,41.0,41.0,38.0,38.0,38.0,34.0,42.0
148,37.0,37.0,36.0,38.0,36.0,33.0,37.0,46.0,46.0,46.0,43.0,43.0,44.0,39.0,42.0
149,38.0,36.0,36.0,41.0,38.0,33.0,36.0,46.0,46.0,46.0,42.0,43.0,44.0,39.0,41.0
150,37.0,31.0,31.0,36.0,34.0,31.0,31.0,41.0,41.0,41.0,38.0,38.0,38.0,34.0,42.0
151,37.0,37.0,36.0,38.0,36.0,33.0,37.0,46.0,46.0,46.0,43.0,44.0,44.0,39.0,42.0
