Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6
0,47.0,45.0,49.0,45.0,45.0,44.0,48.0
1,46.0,44.0,45.0,46.0,45.0,45.0,54.0
2,51.0,46.0,44.0,44.0,46.0,44.0,51.0
3,48.0,47.0,50.0,47.0,47.0,49.0,51.0
4,50.0,46.0,46.0,50.0,45.0,45.0,53.0
5,52.0,51.0,48.0,50.0,47.0,45.0,52.0
6,47.0,47.0,51.0,47.0,46.0,45.0,49.0
7,47.0,46.0,47.0,46.0,45.0,45.0,54.0
8,51.0,51.0,49.0,51.0,46.0,44.0,51.0
9,55.0,56.0,52.0,56.0,54.0,54.0,54.0
10,54.0,54.0,53.0,54.0,53.0,53.0,55.0
11,54.0,53.0,51.0,53.0,49.0,49.0,56.0
12,54.0,55.0,52.0,55.0,53.0,53.0,53.0
13,53.0,53.0,54.0,53.0,52.0,52.0,54.0
14,53.0,52.0,50.0,52.0,51.0,48.0,55.0
15,48.0,48.0,49.0,46.0,49.0,49.0,53.0
16,46.0,45.0,55.0,46.0,50.0,50.0,54.0
17,51.0,46.0,51.0,45.0,51.0,45.0,55.0
18,48.0,46.0,50.0,46.0,48.0,48.0,51.0
19,50.0,49.0,46.0,49.0,49.0,49.0,54.0
20,52.0,52.0,48.0,49.0,50.0,49.0,52.0
21,47.0,47.0,51.0,47.0,49.0,49.0,51.0
22,51.0,50.0,47.0,50.0,50.0,50.0,53.0
23,51.0,51.0,49.0,50.0,49.0,49.0,53.0
24,56.0,57.0,51.0,57.0,55.0,55.0,55.0
25,55.0,55.0,52.0,55.0,52.0,52.0,56.0
26,54.0,54.0,51.0,54.0,53.0,53.0,56.0
27,55.0,56.0,52.0,56.0,54.0,54.0,54.0
28,54.0,54.0,54.0,54.0,51.0,51.0,55.0
29,53.0,53.0,53.0,53.0,52.0,52.0,55.0
30,48.0,48.0,49.0,47.0,53.0,53.0,54.0
31,50.0,47.0,55.0,50.0,49.0,49.0,53.0
32,51.0,51.0,54.0,50.0,50.0,50.0,54.0
33,47.0,47.0,49.0,47.0,45.0,44.0,49.0
34,48.0,48.0,48.0,46.0,45.0,45.0,53.0
35,51.0,51.0,46.0,51.0,45.0,44.0,51.0
36,55.0,56.0,52.0,56.0,54.0,54.0,54.0
37,54.0,54.0,51.0,54.0,53.0,53.0,55.0
38,55.0,54.0,51.0,54.0,51.0,51.0,56.0
39,54.0,55.0,52.0,55.0,53.0,53.0,53.0
40,53.0,53.0,54.0,53.0,52.0,52.0,54.0
41,54.0,53.0,53.0,53.0,50.0,50.0,55.0
42,48.0,47.0,49.0,48.0,49.0,49.0,53.0
43,47.0,47.0,55.0,46.0,50.0,50.0,53.0
44,51.0,51.0,54.0,51.0,50.0,48.0,55.0
45,55.0,56.0,52.0,56.0,54.0,54.0,54.0
46,54.0,54.0,51.0,54.0,54.0,54.0,55.0
47,52.0,54.0,51.0,54.0,49.0,49.0,56.0
48,54.0,55.0,52.0,55.0,54.0,54.0,55.0
49,53.0,53.0,54.0,53.0,56.0,56.0,56.0
50,55.0,56.0,53.0,56.0,55.0,55.0,56.0
51,55.0,56.0,52.0,56.0,54.0,54.0,56.0
