Turn 6,Turn 7,Score,Connecting Exits,Longest Railway,Longest Highway,Centre Points,Errors,Bonus Point
0,0,55,32,12,9,5,-3,0
0,1,53,32,12,9,5,-5,0
0,2,51,28,12,10,6,-5,0
