Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4
0,45.0,45.0,46.0,44.0,44.0
1,48.0,47.0,42.0,46.0,46.0
2,47.0,47.0,44.0,46.0,46.0
3,46.0,45.0,47.0,45.0,45.0
4,49.0,46.0,44.0,45.0,45.0
5,48.0,47.0,43.0,47.0,47.0
6,44.0,46.0,44.0,44.0,44.0
7,47.0,46.0,45.0,46.0,46.0
8,46.0,46.0,41.0,47.0,47.0
9,44.0,42.0,39.0,47.0,47.0
10,46.0,42.0,39.0,46.0,46.0
11,45.0,46.0,41.0,45.0,45.0
12,44.0,43.0,43.0,46.0,46.0
13,45.0,44.0,44.0,45.0,45.0
14,48.0,45.0,44.0,45.0,45.0
15,44.0,43.0,43.0,44.0,44.0
16,46.0,45.0,44.0,46.0,46.0
17,48.0,46.0,44.0,46.0,46.0
18,46.0,45.0,46.0,44.0,44.0
19,48.0,47.0,45.0,44.0,44.0
20,48.0,47.0,46.0,46.0,46.0
21,45.0,46.0,45.0,45.0,45.0
22,48.0,47.0,46.0,45.0,45.0
23,47.0,48.0,47.0,46.0,46.0
24,45.0,45.0,43.0,46.0,46.0
25,47.0,45.0,43.0,45.0,45.0
26,46.0,45.0,41.0,46.0,46.0
27,45.0,44.0,44.0,45.0,45.0
28,46.0,44.0,44.0,44.0,44.0
29,49.0,46.0,46.0,45.0,45.0
30,45.0,45.0,44.0,43.0,43.0
31,47.0,45.0,44.0,45.0,45.0
32,49.0,46.0,46.0,45.0,45.0
33,43.0,44.0,46.0,44.0,44.0
34,45.0,43.0,45.0,43.0,43.0
35,45.0,47.0,46.0,45.0,45.0
36,43.0,44.0,44.0,45.0,45.0
37,44.0,43.0,44.0,45.0,45.0
38,45.0,44.0,42.0,47.0,47.0
39,42.0,45.0,45.0,44.0,44.0
40,43.0,45.0,45.0,44.0,44.0
41,47.0,47.0,47.0,46.0,46.0
42,42.0,45.0,45.0,41.0,41.0
43,44.0,45.0,45.0,43.0,43.0
44,47.0,47.0,47.0,45.0,45.0
45,42.0,42.0,40.0,44.0,44.0
46,44.0,44.0,38.0,46.0,46.0
47,44.0,44.0,41.0,46.0,46.0
48,43.0,43.0,43.0,45.0,45.0
49,43.0,44.0,43.0,45.0,45.0
50,46.0,43.0,43.0,47.0,47.0
51,44.0,43.0,43.0,44.0,44.0
52,44.0,44.0,43.0,46.0,46.0
53,46.0,44.0,43.0,46.0,46.0
