Turn 6,Turn 7,Score,Connecting Exits,Longest Railway,Longest Highway,Centre Points,Errors,Bonus Point
0,0,52,29,10,9,6,-3,1
0,1,51,30,10,9,6,-5,1
0,2,50,28,9,9,7,-4,1
0,3,49,30,9,9,6,-5,1
0,4,52,30,10,9,6,-4,1
0,5,46,29,9,8,6,-7,1
0,6,50,30,10,9,6,-5,1
0,7,49,29,9,9,7,-6,1
