Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9
0,42.0,48.0,43.0,48.0,43.0,43.0,43.0,47.0,48.0,48.0
1,40.0,48.0,44.0,42.0,44.0,44.0,44.0,44.0,46.0,47.0
2,40.0,47.0,44.0,47.0,44.0,44.0,44.0,43.0,47.0,44.0
3,48.0,47.0,49.0,49.0,49.0,49.0,49.0,47.0,49.0,49.0
4,43.0,48.0,48.0,47.0,43.0,48.0,47.0,47.0,47.0,49.0
5,43.0,49.0,48.0,49.0,48.0,48.0,48.0,48.0,49.0,49.0
6,47.0,46.0,48.0,48.0,48.0,48.0,48.0,47.0,48.0,48.0
7,43.0,49.0,48.0,48.0,44.0,48.0,48.0,48.0,48.0,49.0
8,44.0,48.0,44.0,48.0,44.0,45.0,44.0,49.0,49.0,49.0
9,47.0,48.0,42.0,48.0,42.0,43.0,41.0,48.0,48.0,47.0
10,42.0,48.0,44.0,47.0,44.0,42.0,42.0,48.0,43.0,46.0
11,42.0,47.0,44.0,47.0,44.0,44.0,44.0,48.0,47.0,43.0
12,47.0,47.0,46.0,47.0,46.0,46.0,46.0,47.0,47.0,46.0
13,42.0,47.0,43.0,47.0,45.0,44.0,45.0,47.0,47.0,46.0
14,42.0,47.0,46.0,48.0,46.0,46.0,46.0,48.0,48.0,47.0
15,42.0,47.0,46.0,47.0,46.0,46.0,46.0,46.0,47.0,47.0
16,38.0,48.0,41.0,47.0,45.0,44.0,45.0,43.0,47.0,46.0
17,39.0,48.0,42.0,47.0,42.0,43.0,43.0,44.0,48.0,43.0
18,47.0,47.0,48.0,48.0,48.0,48.0,48.0,46.0,48.0,48.0
19,49.0,49.0,47.0,47.0,47.0,47.0,46.0,47.0,47.0,49.0
20,49.0,49.0,48.0,49.0,48.0,48.0,48.0,48.0,49.0,49.0
21,48.0,47.0,47.0,48.0,47.0,47.0,47.0,47.0,48.0,48.0
22,49.0,50.0,48.0,48.0,45.0,48.0,47.0,48.0,48.0,49.0
23,50.0,49.0,48.0,48.0,48.0,48.0,48.0,49.0,49.0,49.0
24,48.0,48.0,47.0,48.0,47.0,48.0,48.0,48.0,48.0,47.0
25,48.0,48.0,48.0,48.0,48.0,49.0,44.0,49.0,44.0,46.0
26,48.0,48.0,48.0,48.0,48.0,48.0,48.0,49.0,48.0,45.0
27,48.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,46.0
28,48.0,47.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,46.0
29,48.0,48.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,47.0
30,48.0,48.0,47.0,47.0,47.0,47.0,47.0,46.0,47.0,47.0
31,43.0,47.0,48.0,48.0,48.0,48.0,48.0,44.0,48.0,46.0
32,43.0,47.0,48.0,48.0,48.0,49.0,49.0,45.0,49.0,46.0
33,48.0,47.0,48.0,48.0,48.0,48.0,48.0,44.0,48.0,48.0
34,49.0,49.0,48.0,44.0,44.0,48.0,43.0,45.0,43.0,49.0
35,50.0,48.0,44.0,44.0,44.0,44.0,44.0,46.0,44.0,49.0
36,49.0,48.0,48.0,48.0,48.0,49.0,49.0,48.0,49.0,48.0
37,48.0,49.0,49.0,45.0,45.0,50.0,45.0,50.0,45.0,47.0
38,49.0,49.0,44.0,44.0,44.0,45.0,45.0,50.0,45.0,45.0
39,48.0,47.0,47.0,47.0,47.0,48.0,48.0,48.0,48.0,47.0
40,48.0,48.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,47.0
41,49.0,49.0,49.0,49.0,49.0,50.0,50.0,50.0,50.0,47.0
42,48.0,47.0,48.0,48.0,48.0,48.0,48.0,44.0,48.0,48.0
43,43.0,48.0,49.0,49.0,49.0,49.0,49.0,45.0,49.0,47.0
44,44.0,48.0,49.0,49.0,49.0,50.0,50.0,46.0,50.0,47.0
45,47.0,47.0,43.0,43.0,43.0,43.0,43.0,48.0,43.0,41.0
46,44.0,44.0,41.0,40.0,41.0,42.0,42.0,44.0,40.0,42.0
47,42.0,45.0,41.0,44.0,41.0,41.0,41.0,44.0,44.0,42.0
48,47.0,47.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,45.0
49,44.0,44.0,41.0,43.0,46.0,43.0,47.0,44.0,44.0,45.0
50,42.0,46.0,45.0,45.0,45.0,45.0,45.0,44.0,45.0,46.0
51,47.0,46.0,47.0,47.0,47.0,48.0,48.0,48.0,48.0,41.0
52,42.0,44.0,42.0,43.0,46.0,43.0,47.0,45.0,44.0,45.0
53,41.0,45.0,42.0,43.0,42.0,42.0,42.0,44.0,44.0,42.0
54,46.0,46.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,45.0
55,44.0,43.0,40.0,43.0,45.0,42.0,46.0,43.0,43.0,44.0
56,41.0,45.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,45.0
57,47.0,46.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,45.0
58,42.0,43.0,41.0,44.0,46.0,43.0,46.0,44.0,44.0,45.0
59,41.0,44.0,41.0,43.0,44.0,44.0,44.0,44.0,44.0,46.0
60,42.0,41.0,47.0,47.0,47.0,47.0,47.0,43.0,47.0,41.0
61,37.0,44.0,41.0,44.0,46.0,43.0,46.0,40.0,44.0,41.0
62,36.0,45.0,40.0,43.0,44.0,44.0,44.0,42.0,44.0,41.0
63,47.0,46.0,47.0,47.0,47.0,47.0,47.0,45.0,47.0,47.0
64,49.0,48.0,47.0,47.0,46.0,47.0,45.0,47.0,47.0,48.0
65,49.0,48.0,47.0,48.0,47.0,47.0,47.0,47.0,48.0,48.0
66,48.0,47.0,47.0,47.0,47.0,47.0,47.0,46.0,47.0,47.0
67,49.0,49.0,48.0,48.0,44.0,48.0,46.0,48.0,48.0,49.0
68,50.0,49.0,47.0,47.0,47.0,47.0,47.0,48.0,48.0,48.0
69,48.0,47.0,46.0,47.0,46.0,47.0,47.0,47.0,47.0,46.0
70,49.0,48.0,47.0,47.0,47.0,48.0,43.0,49.0,43.0,46.0
71,49.0,48.0,47.0,47.0,47.0,47.0,47.0,48.0,47.0,46.0
72,47.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,45.0
73,49.0,47.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,49.0
74,49.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,47.0
75,48.0,47.0,46.0,46.0,46.0,46.0,46.0,45.0,46.0,46.0
76,44.0,47.0,48.0,48.0,48.0,48.0,48.0,44.0,48.0,49.0
77,44.0,49.0,47.0,47.0,47.0,48.0,48.0,44.0,48.0,47.0
78,47.0,47.0,48.0,48.0,48.0,48.0,48.0,43.0,48.0,47.0
79,48.0,48.0,49.0,43.0,44.0,49.0,44.0,45.0,43.0,48.0
80,49.0,49.0,44.0,44.0,44.0,44.0,44.0,45.0,44.0,48.0
81,48.0,48.0,47.0,47.0,47.0,48.0,48.0,48.0,48.0,47.0
82,49.0,49.0,48.0,44.0,44.0,49.0,44.0,50.0,44.0,47.0
83,50.0,49.0,43.0,43.0,43.0,44.0,44.0,49.0,44.0,46.0
84,48.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,46.0
85,49.0,48.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,50.0
86,50.0,49.0,48.0,48.0,48.0,49.0,49.0,49.0,49.0,47.0
87,47.0,48.0,47.0,47.0,47.0,47.0,47.0,43.0,47.0,47.0
88,44.0,48.0,49.0,49.0,49.0,49.0,49.0,45.0,49.0,47.0
89,45.0,50.0,48.0,48.0,48.0,49.0,49.0,45.0,49.0,48.0
90,48.0,47.0,42.0,42.0,42.0,42.0,42.0,47.0,42.0,45.0
91,44.0,44.0,41.0,40.0,41.0,41.0,41.0,44.0,40.0,42.0
92,45.0,44.0,45.0,44.0,45.0,45.0,45.0,44.0,44.0,44.0
93,48.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,45.0
94,44.0,44.0,41.0,43.0,45.0,43.0,46.0,44.0,44.0,47.0
95,45.0,45.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,47.0
96,48.0,48.0,46.0,46.0,46.0,47.0,47.0,47.0,47.0,45.0
97,43.0,45.0,42.0,43.0,45.0,43.0,46.0,45.0,44.0,45.0
98,44.0,44.0,44.0,43.0,44.0,43.0,43.0,44.0,44.0,45.0
99,47.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,45.0
100,43.0,43.0,40.0,43.0,44.0,43.0,45.0,43.0,43.0,49.0
101,44.0,44.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,46.0
102,48.0,47.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,45.0
103,43.0,44.0,41.0,44.0,45.0,43.0,45.0,44.0,44.0,50.0
104,44.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,46.0
105,43.0,46.0,46.0,46.0,46.0,46.0,46.0,42.0,46.0,44.0
106,38.0,44.0,40.0,44.0,45.0,43.0,45.0,40.0,44.0,46.0
107,39.0,44.0,41.0,43.0,43.0,43.0,43.0,42.0,43.0,45.0
108,41.0,47.0,40.0,41.0,40.0,40.0,40.0,36.0,41.0,38.0
109,42.0,49.0,41.0,36.0,40.0,41.0,40.0,38.0,36.0,43.0
110,42.0,49.0,37.0,37.0,37.0,38.0,38.0,38.0,37.0,42.0
111,47.0,48.0,40.0,40.0,40.0,41.0,41.0,41.0,41.0,40.0
112,47.0,50.0,41.0,37.0,41.0,42.0,42.0,43.0,37.0,43.0
113,48.0,49.0,37.0,37.0,37.0,37.0,37.0,43.0,37.0,45.0
114,47.0,47.0,39.0,40.0,39.0,40.0,40.0,40.0,40.0,45.0
115,47.0,49.0,41.0,42.0,41.0,41.0,41.0,42.0,42.0,47.0
116,48.0,48.0,41.0,42.0,41.0,42.0,42.0,42.0,42.0,47.0
117,42.0,47.0,40.0,41.0,40.0,40.0,40.0,36.0,41.0,41.0
118,42.0,49.0,41.0,42.0,41.0,41.0,41.0,38.0,42.0,43.0
119,43.0,49.0,41.0,42.0,41.0,42.0,42.0,39.0,42.0,45.0
120,49.0,48.0,39.0,39.0,39.0,39.0,39.0,40.0,39.0,41.0
121,43.0,45.0,40.0,36.0,40.0,40.0,40.0,42.0,37.0,43.0
122,46.0,45.0,41.0,39.0,41.0,41.0,41.0,42.0,39.0,44.0
123,49.0,48.0,39.0,40.0,39.0,40.0,40.0,40.0,40.0,46.0
124,43.0,45.0,41.0,41.0,41.0,42.0,42.0,42.0,42.0,48.0
125,46.0,45.0,40.0,41.0,40.0,41.0,41.0,42.0,42.0,47.0
126,48.0,49.0,40.0,40.0,40.0,40.0,40.0,41.0,40.0,42.0
127,42.0,46.0,41.0,41.0,41.0,42.0,42.0,43.0,42.0,44.0
128,45.0,44.0,40.0,41.0,40.0,41.0,41.0,43.0,42.0,45.0
129,48.0,47.0,38.0,39.0,40.0,39.0,40.0,39.0,39.0,45.0
130,43.0,44.0,40.0,41.0,40.0,41.0,41.0,41.0,41.0,47.0
131,45.0,44.0,41.0,41.0,43.0,44.0,44.0,44.0,44.0,46.0
132,48.0,48.0,39.0,40.0,41.0,39.0,41.0,40.0,40.0,45.0
133,42.0,45.0,41.0,42.0,41.0,41.0,41.0,42.0,42.0,47.0
134,45.0,44.0,42.0,42.0,44.0,44.0,44.0,44.0,44.0,47.0
135,43.0,47.0,39.0,40.0,41.0,39.0,41.0,36.0,40.0,41.0
136,38.0,45.0,41.0,42.0,41.0,41.0,41.0,38.0,42.0,43.0
137,40.0,39.0,42.0,42.0,44.0,44.0,44.0,40.0,44.0,45.0
138,40.0,38.0,38.0,38.0,38.0,39.0,39.0,39.0,39.0,41.0
139,38.0,43.0,39.0,39.0,39.0,40.0,40.0,41.0,37.0,40.0
140,39.0,44.0,39.0,39.0,39.0,39.0,39.0,43.0,39.0,40.0
141,40.0,39.0,38.0,38.0,38.0,39.0,39.0,39.0,39.0,46.0
142,38.0,44.0,40.0,40.0,40.0,41.0,41.0,42.0,41.0,45.0
143,42.0,45.0,44.0,44.0,44.0,44.0,44.0,43.0,44.0,45.0
144,41.0,38.0,39.0,39.0,39.0,40.0,40.0,40.0,40.0,42.0
145,39.0,44.0,40.0,40.0,40.0,41.0,41.0,43.0,41.0,42.0
146,43.0,44.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,41.0
147,40.0,39.0,38.0,39.0,39.0,38.0,39.0,39.0,39.0,45.0
148,38.0,44.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,45.0
149,42.0,44.0,44.0,43.0,45.0,44.0,45.0,43.0,43.0,44.0
150,41.0,38.0,39.0,39.0,39.0,39.0,40.0,39.0,39.0,46.0
151,39.0,44.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,46.0
152,43.0,43.0,44.0,42.0,45.0,43.0,46.0,43.0,43.0,43.0
153,39.0,38.0,39.0,39.0,39.0,39.0,40.0,39.0,39.0,42.0
154,37.0,45.0,42.0,42.0,42.0,42.0,42.0,41.0,42.0,42.0
155,38.0,44.0,41.0,41.0,45.0,43.0,46.0,40.0,43.0,43.0
156,40.0,38.0,37.0,38.0,38.0,38.0,38.0,38.0,38.0,44.0
157,37.0,43.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,44.0
158,42.0,43.0,43.0,42.0,44.0,43.0,44.0,42.0,42.0,43.0
159,41.0,37.0,38.0,38.0,38.0,38.0,39.0,38.0,38.0,45.0
160,38.0,44.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,45.0
161,43.0,42.0,43.0,41.0,44.0,43.0,45.0,43.0,43.0,43.0
162,39.0,38.0,38.0,38.0,39.0,38.0,39.0,38.0,38.0,45.0
163,37.0,44.0,41.0,41.0,41.0,41.0,41.0,40.0,41.0,45.0
164,38.0,43.0,40.0,40.0,45.0,43.0,45.0,43.0,43.0,43.0
165,35.0,37.0,38.0,38.0,39.0,38.0,39.0,34.0,38.0,41.0
166,33.0,44.0,40.0,40.0,40.0,40.0,40.0,36.0,40.0,41.0
167,33.0,39.0,40.0,40.0,45.0,43.0,45.0,39.0,43.0,40.0
