Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9
0,48.0,48.0,48.0,48.0,49.0,49.0,49.0,48.0,48.0,48.0
1,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0
3,52.0,52.0,51.0,51.0,50.0,50.0,50.0,48.0,48.0,50.0
4,54.0,54.0,54.0,54.0,53.0,53.0,53.0,50.0,50.0,53.0
5,54.0,54.0,54.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0
6,48.0,48.0,48.0,48.0,49.0,49.0,49.0,48.0,48.0,48.0
7,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0
8,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0
9,47.0,47.0,47.0,47.0,49.0,49.0,49.0,47.0,47.0,48.0
10,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0
11,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0
12,46.0,46.0,48.0,48.0,48.0,48.0,48.0,46.0,46.0,47.0
13,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0
14,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
15,47.0,47.0,49.0,49.0,49.0,48.0,48.0,47.0,47.0,48.0
16,49.0,49.0,49.0,49.0,50.0,50.0,50.0,49.0,49.0,50.0
17,49.0,49.0,50.0,50.0,50.0,50.0,50.0,49.0,49.0,50.0
18,52.0,52.0,51.0,51.0,50.0,50.0,50.0,47.0,47.0,49.0
19,53.0,53.0,53.0,53.0,52.0,52.0,52.0,50.0,50.0,52.0
20,54.0,54.0,54.0,54.0,54.0,54.0,54.0,53.0,53.0,54.0
21,51.0,51.0,51.0,51.0,50.0,50.0,50.0,48.0,48.0,50.0
22,54.0,54.0,54.0,54.0,53.0,53.0,53.0,51.0,51.0,53.0
23,54.0,54.0,54.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0
24,49.0,49.0,49.0,49.0,50.0,50.0,50.0,47.0,47.0,50.0
25,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0
26,53.0,53.0,53.0,53.0,53.0,53.0,53.0,52.0,52.0,53.0
27,48.0,48.0,48.0,48.0,50.0,50.0,50.0,47.0,47.0,49.0
28,52.0,52.0,52.0,52.0,53.0,53.0,53.0,52.0,52.0,52.0
29,52.0,52.0,52.0,52.0,53.0,53.0,53.0,51.0,51.0,52.0
30,49.0,49.0,49.0,49.0,50.0,50.0,50.0,48.0,48.0,50.0
31,52.0,53.0,53.0,53.0,53.0,53.0,53.0,49.0,49.0,53.0
32,53.0,53.0,53.0,53.0,53.0,53.0,53.0,52.0,52.0,53.0
33,47.0,47.0,47.0,47.0,49.0,49.0,49.0,47.0,47.0,47.0
34,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0
35,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0
36,47.0,47.0,47.0,47.0,49.0,49.0,49.0,47.0,47.0,48.0
37,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0
