Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6
0,50.0,46.0,45.0,44.0,44.0,45.0,42.0
1,50.0,48.0,47.0,47.0,47.0,42.0,38.0
2,50.0,48.0,47.0,49.0,49.0,42.0,43.0
3,53.0,52.0,50.0,49.0,49.0,52.0,50.0
4,54.0,53.0,52.0,51.0,51.0,47.0,43.0
5,54.0,53.0,52.0,49.0,49.0,48.0,48.0
6,49.0,50.0,48.0,48.0,48.0,53.0,50.0
7,49.0,51.0,50.0,49.0,49.0,43.0,42.0
8,50.0,50.0,49.0,50.0,50.0,49.0,46.0
9,54.0,52.0,50.0,44.0,44.0,42.0,45.0
10,51.0,49.0,48.0,47.0,47.0,42.0,44.0
11,51.0,48.0,47.0,48.0,48.0,42.0,44.0
12,53.0,51.0,49.0,43.0,43.0,50.0,49.0
13,50.0,48.0,47.0,46.0,46.0,43.0,43.0
14,51.0,47.0,46.0,47.0,47.0,47.0,43.0
15,50.0,50.0,48.0,44.0,44.0,51.0,50.0
16,50.0,48.0,47.0,47.0,47.0,44.0,44.0
17,52.0,48.0,47.0,47.0,47.0,44.0,44.0
18,57.0,57.0,55.0,48.0,48.0,51.0,49.0
19,56.0,58.0,57.0,56.0,56.0,48.0,45.0
20,56.0,57.0,56.0,50.0,50.0,51.0,50.0
21,52.0,52.0,51.0,49.0,49.0,52.0,50.0
22,53.0,53.0,52.0,57.0,57.0,48.0,46.0
23,54.0,54.0,53.0,51.0,51.0,52.0,51.0
24,58.0,57.0,55.0,49.0,49.0,50.0,50.0
25,54.0,54.0,53.0,48.0,48.0,47.0,49.0
26,54.0,53.0,52.0,48.0,48.0,49.0,49.0
27,57.0,56.0,54.0,50.0,50.0,51.0,49.0
28,53.0,53.0,52.0,47.0,47.0,51.0,51.0
29,53.0,53.0,51.0,49.0,49.0,57.0,51.0
30,52.0,52.0,50.0,51.0,51.0,50.0,50.0
31,53.0,53.0,52.0,48.0,48.0,52.0,52.0
32,54.0,54.0,52.0,50.0,50.0,52.0,52.0
33,47.0,49.0,47.0,50.0,50.0,51.0,50.0
34,48.0,49.0,48.0,52.0,52.0,43.0,42.0
35,49.0,50.0,49.0,52.0,52.0,45.0,44.0
36,53.0,52.0,50.0,50.0,50.0,51.0,51.0
37,49.0,51.0,49.0,47.0,47.0,44.0,44.0
38,49.0,51.0,49.0,49.0,49.0,50.0,44.0
39,52.0,51.0,49.0,51.0,51.0,52.0,50.0
40,48.0,50.0,48.0,46.0,46.0,52.0,52.0
41,48.0,51.0,49.0,48.0,48.0,58.0,52.0
42,47.0,50.0,48.0,52.0,52.0,51.0,51.0
43,48.0,50.0,49.0,47.0,47.0,53.0,53.0
44,49.0,52.0,50.0,48.0,48.0,53.0,53.0
45,48.0,50.0,50.0,44.0,44.0,42.0,51.0
46,47.0,49.0,48.0,47.0,47.0,38.0,44.0
47,46.0,48.0,48.0,48.0,48.0,40.0,44.0
48,49.0,51.0,49.0,43.0,43.0,50.0,56.0
49,51.0,53.0,51.0,47.0,47.0,47.0,49.0
50,51.0,53.0,51.0,47.0,47.0,47.0,49.0
51,49.0,51.0,50.0,42.0,42.0,51.0,51.0
52,51.0,53.0,52.0,48.0,48.0,48.0,44.0
53,51.0,53.0,52.0,47.0,47.0,42.0,44.0
54,49.0,51.0,49.0,42.0,42.0,49.0,55.0
55,50.0,52.0,50.0,46.0,46.0,46.0,48.0
56,51.0,53.0,51.0,46.0,46.0,46.0,48.0
57,50.0,52.0,50.0,41.0,41.0,50.0,50.0
58,50.0,52.0,51.0,47.0,47.0,47.0,43.0
59,52.0,54.0,52.0,46.0,46.0,47.0,43.0
60,44.0,48.0,47.0,42.0,42.0,51.0,51.0
61,45.0,47.0,46.0,48.0,48.0,43.0,44.0
62,46.0,48.0,47.0,47.0,47.0,42.0,44.0
63,56.0,56.0,54.0,47.0,47.0,50.0,48.0
64,55.0,57.0,56.0,55.0,55.0,47.0,44.0
65,55.0,56.0,55.0,49.0,49.0,50.0,49.0
66,56.0,56.0,54.0,48.0,48.0,51.0,49.0
67,56.0,56.0,55.0,56.0,56.0,47.0,45.0
68,56.0,57.0,56.0,50.0,50.0,51.0,50.0
69,57.0,57.0,55.0,48.0,48.0,49.0,49.0
70,58.0,58.0,56.0,47.0,47.0,46.0,48.0
71,58.0,58.0,56.0,49.0,49.0,48.0,48.0
72,56.0,56.0,54.0,49.0,49.0,50.0,48.0
73,57.0,57.0,55.0,46.0,46.0,50.0,50.0
74,58.0,58.0,56.0,48.0,48.0,56.0,50.0
75,57.0,57.0,55.0,50.0,50.0,51.0,49.0
76,57.0,57.0,56.0,47.0,47.0,51.0,51.0
77,59.0,59.0,57.0,49.0,49.0,53.0,51.0
78,51.0,51.0,50.0,49.0,49.0,50.0,49.0
79,52.0,52.0,51.0,51.0,51.0,42.0,42.0
