Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11
45,57.0,55.0,59.0,59.0,55.0,56.0,55.0,56.0,56.0,51.0,55.0,56.0
46,53.0,53.0,52.0,56.0,53.0,54.0,52.0,54.0,56.0,51.0,55.0,53.0
47,55.0,56.0,55.0,59.0,55.0,57.0,55.0,57.0,57.0,54.0,57.0,57.0
48,58.0,54.0,60.0,60.0,58.0,57.0,56.0,55.0,56.0,55.0,54.0,57.0
49,55.0,53.0,55.0,55.0,54.0,55.0,53.0,53.0,56.0,53.0,55.0,55.0
50,59.0,57.0,59.0,58.0,56.0,58.0,56.0,56.0,56.0,56.0,56.0,56.0
51,58.0,55.0,59.0,59.0,58.0,56.0,55.0,56.0,55.0,55.0,55.0,58.0
52,55.0,54.0,56.0,55.0,54.0,54.0,54.0,52.0,56.0,54.0,53.0,55.0
53,59.0,58.0,60.0,58.0,57.0,56.0,57.0,56.0,57.0,57.0,57.0,57.0
54,58.0,53.0,59.0,59.0,58.0,56.0,55.0,54.0,55.0,55.0,53.0,56.0
55,56.0,53.0,54.0,53.0,53.0,54.0,54.0,52.0,56.0,52.0,54.0,55.0
56,58.0,56.0,58.0,56.0,56.0,55.0,56.0,55.0,56.0,55.0,55.0,55.0
57,57.0,54.0,58.0,58.0,57.0,57.0,56.0,55.0,55.0,55.0,54.0,57.0
58,57.0,54.0,55.0,54.0,53.0,53.0,55.0,53.0,56.0,53.0,55.0,56.0
59,58.0,57.0,59.0,57.0,57.0,55.0,57.0,55.0,57.0,56.0,56.0,56.0
60,55.0,50.0,56.0,56.0,55.0,55.0,55.0,51.0,55.0,55.0,49.0,54.0
61,55.0,50.0,53.0,55.0,53.0,54.0,54.0,48.0,56.0,52.0,51.0,52.0
62,55.0,53.0,57.0,55.0,57.0,54.0,57.0,51.0,54.0,54.0,51.0,51.0
63,57.0,56.0,56.0,56.0,56.0,54.0,57.0,52.0,58.0,58.0,55.0,55.0
64,55.0,54.0,56.0,57.0,54.0,56.0,56.0,54.0,59.0,54.0,57.0,57.0
65,57.0,57.0,58.0,60.0,55.0,57.0,56.0,57.0,59.0,58.0,59.0,59.0
66,58.0,55.0,55.0,57.0,55.0,54.0,58.0,53.0,58.0,57.0,55.0,55.0
67,56.0,55.0,57.0,58.0,55.0,56.0,55.0,54.0,60.0,55.0,58.0,58.0
68,58.0,56.0,59.0,59.0,56.0,56.0,56.0,56.0,60.0,57.0,60.0,60.0
69,57.0,59.0,59.0,59.0,55.0,55.0,57.0,55.0,56.0,55.0,55.0,56.0
70,55.0,58.0,57.0,57.0,54.0,57.0,56.0,57.0,60.0,56.0,59.0,59.0
71,58.0,61.0,60.0,60.0,57.0,61.0,57.0,60.0,60.0,57.0,59.0,59.0
72,56.0,58.0,58.0,58.0,57.0,55.0,59.0,54.0,55.0,55.0,54.0,55.0
73,58.0,58.0,56.0,56.0,57.0,56.0,58.0,57.0,59.0,57.0,58.0,58.0
74,60.0,60.0,59.0,59.0,60.0,60.0,60.0,59.0,59.0,59.0,58.0,58.0
75,57.0,55.0,56.0,56.0,57.0,55.0,59.0,51.0,56.0,56.0,53.0,53.0
76,58.0,54.0,57.0,57.0,57.0,55.0,58.0,52.0,57.0,57.0,54.0,57.0
77,60.0,56.0,60.0,60.0,60.0,57.0,60.0,56.0,60.0,60.0,56.0,56.0
78,57.0,56.0,55.0,55.0,56.0,55.0,57.0,53.0,59.0,57.0,56.0,56.0
79,57.0,56.0,57.0,57.0,56.0,57.0,56.0,55.0,59.0,56.0,59.0,59.0
80,56.0,57.0,60.0,60.0,57.0,57.0,57.0,55.0,59.0,56.0,61.0,61.0
81,57.0,58.0,58.0,58.0,56.0,56.0,56.0,55.0,57.0,56.0,56.0,57.0
82,55.0,57.0,58.0,58.0,55.0,58.0,55.0,57.0,61.0,55.0,60.0,60.0
83,59.0,60.0,61.0,61.0,58.0,62.0,58.0,60.0,61.0,57.0,60.0,60.0
84,57.0,57.0,57.0,57.0,56.0,56.0,58.0,54.0,56.0,55.0,55.0,56.0
85,58.0,59.0,57.0,57.0,58.0,57.0,57.0,58.0,60.0,56.0,59.0,59.0
86,61.0,59.0,60.0,60.0,61.0,61.0,61.0,59.0,60.0,60.0,59.0,59.0
87,56.0,54.0,55.0,55.0,56.0,56.0,58.0,51.0,57.0,56.0,54.0,54.0
88,58.0,55.0,58.0,58.0,58.0,56.0,57.0,53.0,57.0,56.0,55.0,58.0
89,61.0,56.0,61.0,61.0,61.0,58.0,61.0,56.0,61.0,61.0,57.0,57.0
90,56.0,55.0,58.0,58.0,55.0,56.0,57.0,56.0,55.0,54.0,54.0,57.0
91,58.0,58.0,53.0,55.0,58.0,59.0,55.0,58.0,57.0,55.0,56.0,56.0
92,58.0,61.0,56.0,58.0,58.0,62.0,58.0,61.0,58.0,56.0,57.0,56.0
93,61.0,57.0,59.0,59.0,61.0,57.0,58.0,56.0,55.0,54.0,53.0,56.0
94,59.0,57.0,55.0,55.0,59.0,59.0,57.0,57.0,56.0,56.0,56.0,57.0
95,61.0,60.0,58.0,58.0,61.0,61.0,61.0,60.0,60.0,60.0,59.0,59.0
96,61.0,57.0,58.0,58.0,61.0,55.0,56.0,56.0,55.0,55.0,54.0,57.0
97,58.0,58.0,56.0,56.0,58.0,59.0,57.0,57.0,57.0,55.0,56.0,57.0
98,61.0,61.0,59.0,59.0,61.0,58.0,61.0,61.0,61.0,61.0,60.0,60.0
99,60.0,56.0,58.0,58.0,60.0,56.0,57.0,55.0,54.0,54.0,52.0,55.0
100,58.0,58.0,54.0,54.0,58.0,58.0,57.0,57.0,56.0,56.0,57.0,58.0
101,60.0,59.0,57.0,57.0,60.0,60.0,60.0,59.0,59.0,59.0,58.0,58.0
102,60.0,56.0,57.0,57.0,60.0,56.0,57.0,55.0,54.0,54.0,53.0,56.0
103,58.0,59.0,55.0,55.0,58.0,58.0,58.0,58.0,56.0,56.0,58.0,59.0
104,60.0,60.0,58.0,58.0,60.0,58.0,60.0,60.0,60.0,60.0,59.0,59.0
105,57.0,52.0,55.0,55.0,57.0,54.0,57.0,50.0,54.0,54.0,50.0,53.0
106,58.0,55.0,54.0,54.0,58.0,56.0,57.0,53.0,56.0,56.0,54.0,56.0
107,59.0,56.0,56.0,56.0,59.0,55.0,57.0,56.0,56.0,56.0,55.0,55.0
108,56.0,55.0,50.0,54.0,55.0,53.0,56.0,50.0,58.0,57.0,56.0,56.0
109,58.0,56.0,56.0,57.0,57.0,58.0,57.0,55.0,60.0,57.0,58.0,57.0
110,56.0,56.0,55.0,56.0,57.0,57.0,57.0,56.0,58.0,56.0,62.0,62.0
111,56.0,59.0,53.0,53.0,56.0,57.0,57.0,56.0,56.0,56.0,55.0,55.0
112,56.0,58.0,53.0,54.0,56.0,59.0,56.0,57.0,59.0,56.0,58.0,58.0
113,57.0,61.0,56.0,56.0,57.0,59.0,57.0,60.0,59.0,57.0,58.0,58.0
114,55.0,58.0,52.0,53.0,55.0,56.0,59.0,55.0,57.0,55.0,55.0,55.0
115,58.0,60.0,54.0,55.0,58.0,58.0,58.0,59.0,58.0,57.0,57.0,57.0
116,58.0,60.0,55.0,55.0,57.0,58.0,58.0,59.0,58.0,56.0,57.0,57.0
117,56.0,55.0,51.0,54.0,56.0,54.0,59.0,51.0,58.0,56.0,55.0,55.0
118,58.0,56.0,55.0,56.0,58.0,57.0,58.0,54.0,58.0,57.0,56.0,58.0
119,58.0,57.0,56.0,56.0,57.0,56.0,58.0,56.0,57.0,57.0,58.0,58.0
120,56.0,56.0,55.0,55.0,56.0,57.0,58.0,57.0,54.0,55.0,54.0,58.0
121,59.0,59.0,54.0,54.0,59.0,60.0,56.0,59.0,58.0,56.0,57.0,57.0
122,59.0,62.0,57.0,57.0,59.0,63.0,59.0,62.0,59.0,57.0,58.0,57.0
123,60.0,58.0,54.0,54.0,60.0,58.0,59.0,57.0,55.0,55.0,54.0,57.0
124,60.0,58.0,56.0,56.0,60.0,60.0,58.0,58.0,57.0,57.0,57.0,58.0
125,62.0,61.0,59.0,59.0,62.0,62.0,62.0,61.0,61.0,61.0,60.0,60.0
126,61.0,58.0,55.0,55.0,61.0,56.0,57.0,57.0,56.0,56.0,55.0,56.0
127,59.0,59.0,57.0,57.0,59.0,60.0,58.0,58.0,58.0,56.0,57.0,58.0
128,62.0,62.0,60.0,60.0,62.0,59.0,62.0,62.0,62.0,62.0,61.0,61.0
129,59.0,57.0,54.0,53.0,59.0,57.0,58.0,56.0,55.0,55.0,53.0,56.0
130,59.0,59.0,55.0,55.0,59.0,59.0,58.0,58.0,56.0,56.0,58.0,59.0
131,61.0,60.0,58.0,58.0,61.0,61.0,61.0,60.0,60.0,60.0,59.0,59.0
132,60.0,57.0,54.0,54.0,60.0,57.0,58.0,56.0,55.0,55.0,54.0,55.0
133,59.0,60.0,56.0,56.0,59.0,59.0,59.0,59.0,57.0,57.0,59.0,60.0
134,61.0,61.0,59.0,59.0,61.0,59.0,61.0,61.0,61.0,61.0,60.0,60.0
135,57.0,53.0,53.0,53.0,57.0,55.0,58.0,51.0,55.0,55.0,51.0,51.0
136,59.0,56.0,55.0,55.0,59.0,57.0,58.0,54.0,57.0,57.0,55.0,57.0
137,60.0,57.0,57.0,57.0,60.0,56.0,58.0,57.0,57.0,57.0,56.0,56.0
138,56.0,56.0,54.0,54.0,56.0,57.0,56.0,57.0,54.0,51.0,52.0,55.0
139,54.0,52.0,47.0,51.0,51.0,55.0,51.0,54.0,52.0,51.0,52.0,52.0
140,55.0,55.0,50.0,54.0,55.0,57.0,54.0,57.0,53.0,52.0,54.0,54.0
141,58.0,58.0,56.0,56.0,58.0,58.0,57.0,57.0,55.0,54.0,54.0,57.0
142,56.0,54.0,50.0,52.0,54.0,56.0,53.0,53.0,53.0,52.0,52.0,55.0
143,56.0,57.0,54.0,55.0,56.0,58.0,56.0,56.0,57.0,56.0,53.0,55.0
144,58.0,56.0,55.0,55.0,58.0,57.0,56.0,57.0,54.0,55.0,55.0,57.0
145,56.0,53.0,51.0,51.0,53.0,55.0,53.0,53.0,53.0,51.0,52.0,55.0
146,56.0,57.0,55.0,54.0,57.0,56.0,57.0,57.0,54.0,57.0,54.0,55.0
147,61.0,58.0,55.0,55.0,61.0,57.0,58.0,57.0,55.0,54.0,53.0,56.0
148,56.0,54.0,52.0,51.0,55.0,55.0,53.0,53.0,55.0,52.0,51.0,57.0
149,57.0,57.0,55.0,54.0,57.0,57.0,56.0,56.0,57.0,55.0,53.0,55.0
150,61.0,58.0,56.0,56.0,61.0,58.0,56.0,57.0,55.0,55.0,54.0,56.0
151,55.0,54.0,53.0,50.0,55.0,56.0,54.0,54.0,56.0,52.0,52.0,57.0
152,57.0,57.0,56.0,53.0,57.0,56.0,57.0,56.0,57.0,56.0,53.0,55.0
153,60.0,55.0,55.0,55.0,60.0,56.0,56.0,56.0,54.0,54.0,54.0,56.0
154,54.0,53.0,52.0,50.0,55.0,54.0,53.0,52.0,53.0,53.0,52.0,53.0
155,56.0,57.0,55.0,54.0,57.0,54.0,57.0,55.0,54.0,54.0,54.0,55.0
156,60.0,57.0,55.0,54.0,60.0,56.0,58.0,56.0,54.0,54.0,52.0,55.0
157,55.0,55.0,53.0,48.0,54.0,54.0,53.0,54.0,54.0,52.0,51.0,56.0
158,56.0,56.0,56.0,51.0,56.0,54.0,55.0,55.0,56.0,54.0,52.0,54.0
159,60.0,57.0,55.0,55.0,60.0,57.0,55.0,56.0,55.0,55.0,53.0,55.0
160,54.0,56.0,52.0,49.0,55.0,55.0,53.0,55.0,55.0,52.0,51.0,56.0
161,56.0,56.0,55.0,52.0,57.0,55.0,56.0,55.0,56.0,55.0,52.0,54.0
162,59.0,55.0,54.0,54.0,59.0,57.0,56.0,55.0,54.0,54.0,53.0,55.0
163,55.0,55.0,51.0,50.0,54.0,54.0,53.0,53.0,53.0,52.0,52.0,56.0
164,55.0,56.0,54.0,53.0,56.0,54.0,56.0,54.0,54.0,54.0,53.0,54.0
165,56.0,51.0,53.0,53.0,56.0,55.0,55.0,50.0,55.0,55.0,48.0,50.0
166,55.0,50.0,50.0,50.0,53.0,53.0,53.0,48.0,53.0,53.0,48.0,51.0
167,53.0,51.0,52.0,52.0,55.0,53.0,53.0,49.0,53.0,52.0,48.0,51.0
