Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14
88,48.0,48.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0
89,49.0,50.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,48.0,48.0
90,51.0,51.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,51.0,49.0,49.0,49.0,49.0,49.0
91,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,48.0,49.0,47.0,48.0,47.0,47.0,47.0
92,50.0,50.0,48.0,48.0,48.0,48.0,48.0,48.0,51.0,50.0,51.0,51.0,51.0,48.0,48.0
93,50.0,50.0,48.0,48.0,48.0,48.0,48.0,48.0,49.0,50.0,49.0,49.0,49.0,50.0,50.0
94,50.0,49.0,48.0,48.0,48.0,48.0,48.0,48.0,49.0,50.0,49.0,49.0,49.0,49.0,49.0
95,50.0,50.0,48.0,48.0,48.0,48.0,48.0,48.0,50.0,51.0,50.0,50.0,50.0,49.0,49.0
96,50.0,50.0,49.0,49.0,46.0,46.0,46.0,46.0,48.0,50.0,48.0,48.0,48.0,49.0,49.0
97,50.0,50.0,49.0,49.0,49.0,49.0,49.0,49.0,50.0,50.0,50.0,50.0,50.0,49.0,49.0
98,51.0,51.0,48.0,48.0,48.0,48.0,48.0,48.0,50.0,51.0,50.0,50.0,50.0,48.0,48.0
99,49.0,49.0,47.0,47.0,47.0,47.0,47.0,47.0,48.0,49.0,48.0,48.0,48.0,49.0,49.0
100,49.0,49.0,47.0,47.0,47.0,47.0,47.0,47.0,48.0,49.0,48.0,48.0,48.0,48.0,48.0
101,50.0,50.0,47.0,47.0,47.0,47.0,47.0,47.0,49.0,50.0,49.0,49.0,49.0,48.0,48.0
102,50.0,50.0,48.0,48.0,45.0,45.0,45.0,45.0,48.0,50.0,48.0,48.0,48.0,48.0,48.0
103,50.0,50.0,48.0,48.0,48.0,48.0,48.0,48.0,49.0,50.0,49.0,49.0,49.0,49.0,49.0
104,51.0,51.0,48.0,48.0,48.0,48.0,48.0,48.0,50.0,51.0,50.0,50.0,50.0,48.0,48.0
105,49.0,49.0,49.0,48.0,45.0,45.0,46.0,46.0,48.0,49.0,48.0,47.0,47.0,49.0,48.0
106,49.0,49.0,49.0,48.0,48.0,48.0,49.0,49.0,50.0,49.0,50.0,49.0,49.0,49.0,48.0
107,50.0,50.0,48.0,48.0,48.0,48.0,48.0,48.0,49.0,50.0,49.0,48.0,48.0,49.0,49.0
108,47.0,49.0,47.0,47.0,44.0,44.0,44.0,44.0,47.0,43.0,45.0,47.0,45.0,47.0,47.0
109,47.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,43.0,49.0,49.0,49.0,49.0,49.0
110,49.0,51.0,46.0,46.0,46.0,46.0,46.0,46.0,47.0,47.0,47.0,47.0,47.0,46.0,46.0
111,50.0,50.0,48.0,48.0,45.0,45.0,45.0,45.0,47.0,50.0,45.0,47.0,45.0,48.0,48.0
112,50.0,50.0,49.0,49.0,49.0,49.0,49.0,49.0,48.0,46.0,48.0,48.0,48.0,48.0,48.0
113,50.0,50.0,47.0,47.0,47.0,47.0,47.0,47.0,48.0,50.0,47.0,48.0,47.0,46.0,46.0
114,49.0,49.0,47.0,47.0,45.0,45.0,45.0,45.0,46.0,49.0,44.0,46.0,44.0,47.0,47.0
115,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,47.0,49.0,49.0,49.0,49.0,49.0
116,49.0,49.0,50.0,50.0,50.0,50.0,50.0,50.0,47.0,49.0,46.0,47.0,46.0,46.0,46.0
117,48.0,48.0,48.0,48.0,44.0,44.0,44.0,44.0,47.0,44.0,45.0,47.0,45.0,48.0,48.0
118,48.0,49.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,47.0,50.0,50.0,50.0,50.0,50.0
119,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,48.0,49.0,47.0,48.0,46.0,47.0,47.0
120,50.0,52.0,45.0,45.0,45.0,45.0,45.0,45.0,47.0,49.0,45.0,47.0,45.0,45.0,45.0
121,49.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,48.0,49.0,48.0,47.0,47.0,48.0,48.0
122,49.0,51.0,49.0,49.0,49.0,49.0,49.0,49.0,50.0,49.0,49.0,50.0,49.0,48.0,48.0
