Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14,Roll 15
0,42.0,42.0,42.0,43.0,43.0,43.0,44.0,44.0,44.0,44.0,41.0,41.0,41.0,43.0,43.0,43.0
1,38.0,38.0,38.0,39.0,39.0,39.0,43.0,40.0,40.0,40.0,46.0,39.0,39.0,45.0,47.0,44.0
2,38.0,38.0,38.0,39.0,39.0,39.0,43.0,44.0,44.0,44.0,47.0,38.0,38.0,45.0,45.0,43.0
3,43.0,43.0,43.0,43.0,43.0,43.0,45.0,45.0,45.0,45.0,41.0,42.0,42.0,42.0,43.0,48.0
4,39.0,39.0,39.0,39.0,39.0,39.0,46.0,41.0,41.0,41.0,46.0,40.0,40.0,47.0,47.0,46.0
5,39.0,39.0,39.0,39.0,39.0,39.0,47.0,45.0,45.0,45.0,47.0,39.0,39.0,47.0,47.0,48.0
6,42.0,42.0,42.0,43.0,43.0,43.0,43.0,42.0,42.0,42.0,41.0,41.0,41.0,42.0,44.0,44.0
7,38.0,38.0,38.0,39.0,39.0,39.0,44.0,40.0,40.0,40.0,47.0,39.0,39.0,44.0,47.0,45.0
8,38.0,38.0,38.0,39.0,39.0,39.0,45.0,41.0,41.0,41.0,47.0,38.0,38.0,44.0,47.0,49.0
9,50.0,50.0,50.0,51.0,51.0,51.0,49.0,49.0,49.0,49.0,51.0,49.0,49.0,48.0,48.0,49.0
10,46.0,46.0,46.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,54.0,47.0,47.0,53.0,53.0,48.0
11,46.0,46.0,46.0,47.0,47.0,47.0,47.0,49.0,47.0,47.0,54.0,45.0,45.0,51.0,51.0,46.0
12,49.0,49.0,49.0,50.0,50.0,50.0,48.0,48.0,48.0,48.0,51.0,48.0,48.0,48.0,48.0,48.0
13,45.0,45.0,45.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,53.0,46.0,46.0,53.0,53.0,47.0
14,45.0,45.0,45.0,49.0,49.0,49.0,50.0,50.0,50.0,50.0,53.0,46.0,46.0,51.0,51.0,45.0
15,43.0,43.0,43.0,44.0,44.0,44.0,43.0,44.0,43.0,43.0,44.0,42.0,42.0,46.0,46.0,44.0
16,44.0,44.0,44.0,44.0,44.0,44.0,41.0,44.0,44.0,44.0,47.0,43.0,43.0,45.0,48.0,44.0
17,46.0,46.0,46.0,48.0,48.0,48.0,45.0,46.0,45.0,45.0,47.0,47.0,47.0,45.0,46.0,44.0
18,43.0,43.0,43.0,43.0,43.0,43.0,46.0,45.0,45.0,45.0,41.0,42.0,42.0,41.0,43.0,48.0
19,39.0,39.0,39.0,39.0,39.0,39.0,47.0,40.0,40.0,40.0,46.0,40.0,40.0,46.0,46.0,51.0
20,39.0,39.0,39.0,39.0,39.0,39.0,48.0,45.0,45.0,45.0,47.0,39.0,39.0,47.0,47.0,48.0
21,43.0,43.0,43.0,43.0,43.0,43.0,44.0,43.0,43.0,43.0,41.0,42.0,42.0,42.0,44.0,47.0
22,39.0,39.0,39.0,39.0,39.0,39.0,45.0,41.0,41.0,41.0,47.0,40.0,40.0,44.0,47.0,48.0
23,39.0,39.0,39.0,39.0,39.0,39.0,48.0,42.0,42.0,42.0,47.0,39.0,39.0,44.0,47.0,49.0
24,51.0,51.0,51.0,51.0,51.0,51.0,50.0,50.0,50.0,50.0,51.0,50.0,50.0,48.0,48.0,51.0
25,47.0,47.0,47.0,47.0,47.0,47.0,51.0,48.0,48.0,48.0,54.0,48.0,48.0,52.0,52.0,54.0
26,47.0,47.0,47.0,47.0,47.0,47.0,51.0,50.0,49.0,49.0,54.0,47.0,47.0,52.0,52.0,51.0
27,50.0,50.0,50.0,50.0,50.0,50.0,49.0,49.0,49.0,49.0,51.0,49.0,49.0,48.0,48.0,51.0
