Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5
0,45.0,56.0,56.0,54.0,49.0,51.0
1,42.0,52.0,52.0,51.0,48.0,48.0
2,41.0,51.0,51.0,50.0,52.0,48.0
3,44.0,57.0,57.0,56.0,49.0,50.0
4,42.0,54.0,54.0,53.0,50.0,49.0
5,42.0,53.0,53.0,52.0,53.0,48.0
6,45.0,56.0,56.0,57.0,49.0,51.0
7,43.0,53.0,53.0,54.0,51.0,50.0
8,41.0,52.0,52.0,53.0,51.0,49.0
9,49.0,53.0,53.0,53.0,48.0,48.0
10,45.0,51.0,51.0,53.0,47.0,49.0
11,46.0,51.0,51.0,50.0,45.0,48.0
12,53.0,54.0,54.0,53.0,53.0,49.0
13,51.0,56.0,56.0,56.0,55.0,55.0
14,51.0,56.0,56.0,55.0,50.0,56.0
15,48.0,54.0,54.0,53.0,54.0,50.0
16,51.0,56.0,56.0,55.0,55.0,55.0
17,51.0,56.0,56.0,55.0,50.0,56.0
18,52.0,56.0,56.0,55.0,57.0,54.0
19,48.0,53.0,53.0,52.0,54.0,50.0
20,50.0,52.0,52.0,51.0,52.0,50.0
21,53.0,55.0,55.0,56.0,58.0,55.0
22,49.0,52.0,52.0,53.0,55.0,51.0
23,51.0,52.0,52.0,52.0,52.0,51.0
24,48.0,52.0,52.0,52.0,49.0,47.0
25,44.0,50.0,50.0,52.0,50.0,48.0
26,46.0,50.0,50.0,49.0,51.0,47.0
27,52.0,53.0,53.0,53.0,57.0,52.0
28,50.0,55.0,55.0,55.0,54.0,54.0
29,51.0,55.0,55.0,54.0,51.0,55.0
30,52.0,53.0,53.0,53.0,57.0,52.0
31,50.0,55.0,55.0,54.0,54.0,54.0
32,51.0,55.0,55.0,54.0,51.0,55.0
33,54.0,55.0,55.0,55.0,58.0,54.0
34,46.0,51.0,51.0,50.0,55.0,51.0
35,47.0,50.0,50.0,49.0,52.0,47.0
36,49.0,53.0,53.0,53.0,50.0,48.0
37,45.0,50.0,50.0,50.0,51.0,48.0
38,46.0,50.0,50.0,49.0,52.0,48.0
39,53.0,54.0,54.0,54.0,57.0,53.0
40,51.0,55.0,55.0,54.0,55.0,55.0
41,51.0,55.0,55.0,54.0,52.0,53.0
42,53.0,54.0,54.0,54.0,57.0,53.0
43,51.0,55.0,55.0,54.0,55.0,55.0
44,51.0,55.0,55.0,54.0,52.0,50.0
45,48.0,52.0,52.0,52.0,48.0,47.0
46,44.0,49.0,49.0,49.0,49.0,47.0
47,50.0,50.0,50.0,49.0,48.0,47.0
48,53.0,53.0,53.0,52.0,52.0,49.0
49,50.0,54.0,54.0,54.0,53.0,53.0
50,56.0,55.0,55.0,54.0,49.0,55.0
51,50.0,53.0,53.0,52.0,52.0,49.0
52,50.0,54.0,54.0,54.0,53.0,53.0
53,56.0,55.0,55.0,54.0,49.0,55.0
54,54.0,52.0,52.0,52.0,52.0,49.0
55,55.0,53.0,53.0,54.0,54.0,53.0
56,60.0,54.0,54.0,54.0,54.0,54.0
57,54.0,53.0,53.0,53.0,53.0,50.0
58,55.0,54.0,54.0,54.0,55.0,53.0
59,60.0,55.0,55.0,55.0,55.0,54.0
60,49.0,53.0,53.0,52.0,53.0,50.0
61,50.0,54.0,54.0,54.0,55.0,53.0
62,55.0,55.0,55.0,54.0,55.0,52.0
63,50.0,61.0,61.0,61.0,56.0,53.0
64,47.0,53.0,53.0,53.0,54.0,51.0
65,47.0,54.0,54.0,54.0,51.0,49.0
66,51.0,62.0,62.0,62.0,57.0,54.0
67,48.0,54.0,54.0,54.0,55.0,52.0
68,48.0,55.0,55.0,55.0,51.0,50.0
69,56.0,53.0,53.0,53.0,56.0,52.0
70,48.0,49.0,49.0,51.0,55.0,51.0
71,54.0,49.0,49.0,48.0,51.0,50.0
72,61.0,61.0,61.0,61.0,61.0,53.0
73,53.0,54.0,54.0,54.0,63.0,59.0
74,59.0,54.0,54.0,53.0,58.0,54.0
75,56.0,61.0,61.0,61.0,62.0,53.0
76,52.0,54.0,54.0,53.0,63.0,59.0
77,58.0,54.0,54.0,53.0,58.0,54.0
78,52.0,63.0,63.0,63.0,58.0,53.0
79,44.0,55.0,55.0,55.0,56.0,53.0
80,49.0,56.0,56.0,56.0,52.0,47.0
81,57.0,54.0,54.0,54.0,57.0,53.0
82,49.0,49.0,49.0,49.0,56.0,52.0
83,55.0,49.0,49.0,49.0,52.0,51.0
84,62.0,62.0,62.0,62.0,62.0,54.0
85,54.0,54.0,54.0,54.0,64.0,60.0
86,60.0,54.0,54.0,54.0,59.0,54.0
87,57.0,62.0,62.0,62.0,63.0,54.0
88,53.0,54.0,54.0,54.0,64.0,60.0
89,59.0,54.0,54.0,54.0,59.0,54.0
90,49.0,51.0,51.0,51.0,52.0,46.0
91,45.0,48.0,48.0,48.0,48.0,47.0
92,49.0,49.0,49.0,49.0,51.0,47.0
