Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14,Roll 15
0,47.0,46.0,44.0,44.0,46.0,44.0,46.0,46.0,44.0,44.0,46.0,44.0,43.0,42.0,40.0,39.0
1,49.0,48.0,46.0,46.0,48.0,46.0,48.0,48.0,46.0,46.0,44.0,44.0,45.0,43.0,44.0,44.0
2,46.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,45.0,44.0,44.0,43.0,44.0,43.0
3,48.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,45.0,44.0,39.0,40.0
4,49.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,46.0,47.0,45.0,44.0
5,49.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,46.0,43.0,45.0,43.0
6,47.0,46.0,45.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,45.0,45.0,39.0,40.0
7,49.0,48.0,47.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,47.0,48.0,44.0,43.0
8,49.0,48.0,47.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,47.0,44.0,44.0,43.0
9,47.0,47.0,47.0,46.0,46.0,47.0,47.0,46.0,47.0,46.0,46.0,46.0,45.0,41.0,38.0,39.0
10,48.0,48.0,46.0,48.0,48.0,48.0,46.0,48.0,48.0,48.0,44.0,44.0,47.0,43.0,44.0,43.0
11,45.0,45.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,45.0,45.0,44.0,42.0,43.0,43.0
12,47.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,44.0,40.0,38.0,39.0
13,47.0,47.0,45.0,47.0,47.0,47.0,45.0,47.0,47.0,47.0,45.0,45.0,46.0,46.0,43.0,42.0
14,47.0,46.0,44.0,44.0,46.0,44.0,46.0,46.0,44.0,44.0,48.0,48.0,43.0,41.0,42.0,42.0
15,47.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,45.0,41.0,39.0,40.0
16,48.0,48.0,46.0,48.0,48.0,48.0,46.0,48.0,48.0,48.0,43.0,43.0,47.0,47.0,44.0,40.0
17,48.0,47.0,45.0,45.0,47.0,45.0,47.0,47.0,45.0,45.0,49.0,49.0,44.0,42.0,43.0,43.0
18,47.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,45.0,44.0,43.0,43.0
19,48.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,48.0,47.0,47.0,47.0,46.0,46.0,45.0,43.0
20,51.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,49.0,45.0,44.0,43.0
21,48.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,46.0,45.0,43.0,43.0
22,49.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,49.0,48.0,48.0,48.0,47.0,47.0,44.0,43.0
23,52.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,50.0,46.0,44.0,43.0
24,46.0,47.0,47.0,46.0,46.0,47.0,47.0,46.0,47.0,46.0,46.0,46.0,45.0,40.0,38.0,39.0
25,47.0,47.0,45.0,47.0,47.0,47.0,45.0,47.0,47.0,47.0,43.0,43.0,46.0,44.0,43.0,43.0
26,47.0,47.0,46.0,47.0,47.0,47.0,46.0,47.0,47.0,47.0,47.0,47.0,46.0,42.0,43.0,44.0
27,46.0,46.0,46.0,45.0,45.0,46.0,46.0,45.0,46.0,45.0,45.0,45.0,44.0,39.0,37.0,39.0
28,46.0,46.0,44.0,46.0,46.0,46.0,44.0,46.0,46.0,46.0,44.0,44.0,45.0,45.0,42.0,42.0
29,46.0,46.0,45.0,46.0,46.0,46.0,45.0,46.0,46.0,46.0,47.0,47.0,45.0,44.0,42.0,43.0
30,46.0,46.0,45.0,46.0,46.0,46.0,45.0,46.0,46.0,46.0,46.0,46.0,45.0,40.0,38.0,40.0
