Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12
60,57.0,58.0,58.0,58.0,56.0,56.0,52.0,56.0,59.0,56.0,52.0,48.0,47.0
61,54.0,53.0,52.0,52.0,46.0,47.0,48.0,52.0,53.0,53.0,53.0,53.0,53.0
62,54.0,53.0,53.0,53.0,47.0,47.0,51.0,52.0,54.0,54.0,54.0,54.0,53.0
63,50.0,48.0,43.0,44.0,54.0,49.0,50.0,48.0,44.0,49.0,55.0,46.0,44.0
64,52.0,50.0,50.0,50.0,56.0,51.0,55.0,50.0,51.0,51.0,56.0,51.0,50.0
65,50.0,50.0,48.0,49.0,56.0,50.0,52.0,50.0,49.0,50.0,57.0,46.0,46.0
66,50.0,44.0,44.0,44.0,55.0,50.0,51.0,48.0,45.0,50.0,55.0,46.0,45.0
67,52.0,51.0,50.0,50.0,57.0,52.0,56.0,51.0,51.0,51.0,56.0,51.0,50.0
68,52.0,48.0,48.0,49.0,57.0,51.0,53.0,51.0,49.0,52.0,57.0,48.0,47.0
69,56.0,50.0,49.0,50.0,60.0,55.0,56.0,55.0,50.0,55.0,55.0,58.0,57.0
70,58.0,56.0,56.0,56.0,62.0,57.0,61.0,55.0,57.0,57.0,57.0,53.0,52.0
71,56.0,53.0,51.0,55.0,61.0,56.0,57.0,51.0,52.0,55.0,57.0,48.0,47.0
72,55.0,53.0,53.0,53.0,59.0,54.0,55.0,59.0,54.0,54.0,56.0,57.0,61.0
73,57.0,56.0,55.0,55.0,61.0,56.0,60.0,55.0,56.0,56.0,57.0,57.0,56.0
74,57.0,56.0,56.0,56.0,61.0,56.0,57.0,51.0,57.0,56.0,58.0,53.0,52.0
75,56.0,49.0,49.0,49.0,60.0,55.0,56.0,55.0,50.0,55.0,55.0,47.0,57.0
76,53.0,52.0,51.0,51.0,57.0,52.0,57.0,51.0,52.0,52.0,56.0,53.0,52.0
77,53.0,52.0,52.0,52.0,57.0,52.0,53.0,51.0,53.0,52.0,57.0,53.0,52.0
78,51.0,45.0,45.0,45.0,51.0,51.0,46.0,46.0,46.0,50.0,49.0,45.0,41.0
79,52.0,51.0,51.0,51.0,52.0,52.0,52.0,51.0,52.0,51.0,52.0,50.0,46.0
80,52.0,47.0,47.0,47.0,52.0,52.0,48.0,51.0,48.0,52.0,52.0,47.0,46.0
81,56.0,50.0,50.0,50.0,56.0,56.0,52.0,56.0,51.0,55.0,55.0,57.0,52.0
82,57.0,57.0,56.0,56.0,57.0,57.0,57.0,56.0,57.0,57.0,57.0,52.0,47.0
83,57.0,52.0,52.0,52.0,57.0,57.0,53.0,52.0,53.0,55.0,57.0,47.0,47.0
84,56.0,51.0,50.0,50.0,55.0,55.0,56.0,60.0,51.0,54.0,56.0,56.0,56.0
85,57.0,56.0,55.0,55.0,56.0,56.0,56.0,56.0,56.0,56.0,57.0,56.0,55.0
86,58.0,56.0,56.0,56.0,57.0,57.0,53.0,52.0,57.0,56.0,58.0,53.0,52.0
87,56.0,47.0,46.0,46.0,56.0,56.0,52.0,56.0,47.0,55.0,52.0,47.0,52.0
88,53.0,52.0,51.0,51.0,52.0,52.0,52.0,52.0,52.0,52.0,53.0,52.0,51.0
89,54.0,52.0,52.0,52.0,53.0,53.0,49.0,52.0,53.0,52.0,54.0,52.0,48.0
90,56.0,52.0,51.0,51.0,55.0,55.0,51.0,50.0,52.0,55.0,55.0,52.0,51.0
91,54.0,56.0,56.0,56.0,54.0,50.0,51.0,55.0,57.0,57.0,57.0,48.0,47.0
92,52.0,53.0,52.0,56.0,51.0,51.0,51.0,52.0,53.0,55.0,56.0,43.0,47.0
93,61.0,62.0,62.0,62.0,60.0,60.0,56.0,60.0,63.0,56.0,56.0,63.0,62.0
94,63.0,57.0,57.0,57.0,55.0,51.0,54.0,56.0,58.0,58.0,58.0,58.0,58.0
95,61.0,57.0,56.0,56.0,54.0,52.0,56.0,52.0,57.0,56.0,57.0,53.0,58.0
96,62.0,58.0,58.0,58.0,61.0,61.0,57.0,56.0,59.0,57.0,55.0,59.0,58.0
97,59.0,56.0,56.0,57.0,56.0,50.0,55.0,57.0,57.0,57.0,57.0,54.0,58.0
98,57.0,53.0,52.0,52.0,55.0,51.0,56.0,53.0,53.0,57.0,57.0,53.0,58.0
99,60.0,66.0,66.0,66.0,59.0,59.0,55.0,60.0,67.0,55.0,55.0,62.0,61.0
100,62.0,61.0,56.0,56.0,54.0,50.0,57.0,55.0,57.0,57.0,57.0,57.0,62.0
101,62.0,57.0,57.0,57.0,54.0,51.0,60.0,56.0,58.0,57.0,57.0,58.0,62.0
102,61.0,62.0,62.0,62.0,60.0,60.0,56.0,60.0,63.0,56.0,56.0,58.0,57.0
103,58.0,57.0,56.0,56.0,55.0,50.0,57.0,56.0,57.0,57.0,57.0,57.0,62.0
104,58.0,57.0,57.0,57.0,55.0,51.0,60.0,56.0,58.0,58.0,58.0,58.0,62.0
105,57.0,58.0,58.0,58.0,56.0,56.0,52.0,56.0,59.0,56.0,52.0,48.0,52.0
106,54.0,53.0,52.0,52.0,51.0,46.0,53.0,52.0,53.0,53.0,53.0,53.0,58.0
107,54.0,53.0,53.0,53.0,51.0,47.0,56.0,52.0,54.0,54.0,54.0,54.0,58.0
108,41.0,36.0,35.0,35.0,43.0,41.0,41.0,41.0,40.0,44.0,39.0,35.0,36.0
109,43.0,41.0,41.0,41.0,45.0,43.0,47.0,47.0,46.0,47.0,42.0,40.0,41.0
110,47.0,38.0,38.0,38.0,47.0,47.0,43.0,43.0,42.0,46.0,42.0,40.0,41.0
111,46.0,42.0,41.0,40.0,48.0,46.0,47.0,47.0,45.0,50.0,45.0,47.0,47.0
112,48.0,47.0,46.0,46.0,50.0,48.0,52.0,52.0,51.0,52.0,47.0,42.0,42.0
113,52.0,42.0,42.0,42.0,52.0,52.0,48.0,48.0,47.0,51.0,47.0,42.0,42.0
114,50.0,46.0,45.0,44.0,47.0,46.0,51.0,51.0,46.0,50.0,46.0,46.0,51.0
115,52.0,51.0,50.0,50.0,49.0,47.0,51.0,51.0,51.0,51.0,47.0,50.0,50.0
116,52.0,47.0,46.0,46.0,51.0,51.0,48.0,48.0,51.0,52.0,48.0,47.0,47.0
117,47.0,42.0,41.0,40.0,46.0,46.0,47.0,47.0,42.0,50.0,42.0,41.0,47.0
118,48.0,47.0,46.0,46.0,45.0,43.0,47.0,47.0,47.0,47.0,43.0,46.0,46.0
119,48.0,43.0,42.0,42.0,47.0,47.0,44.0,44.0,47.0,48.0,44.0,43.0,43.0
120,47.0,43.0,42.0,41.0,47.0,46.0,46.0,47.0,46.0,50.0,45.0,47.0,46.0
121,48.0,48.0,47.0,47.0,49.0,48.0,47.0,51.0,51.0,51.0,47.0,42.0,42.0
122,52.0,43.0,42.0,46.0,51.0,51.0,47.0,48.0,47.0,51.0,46.0,42.0,42.0
123,56.0,52.0,52.0,52.0,50.0,50.0,52.0,56.0,57.0,55.0,46.0,57.0,57.0
124,57.0,57.0,56.0,56.0,50.0,48.0,49.0,52.0,57.0,52.0,48.0,53.0,53.0
125,57.0,52.0,51.0,51.0,52.0,52.0,51.0,52.0,52.0,52.0,47.0,53.0,53.0
126,52.0,48.0,48.0,48.0,51.0,51.0,52.0,52.0,53.0,56.0,45.0,53.0,53.0
127,53.0,53.0,52.0,52.0,50.0,48.0,50.0,51.0,53.0,52.0,47.0,53.0,53.0
128,53.0,48.0,47.0,47.0,52.0,52.0,51.0,52.0,48.0,52.0,47.0,53.0,53.0
129,56.0,56.0,56.0,56.0,49.0,49.0,51.0,55.0,61.0,54.0,45.0,56.0,56.0
130,57.0,56.0,55.0,55.0,49.0,47.0,52.0,52.0,56.0,51.0,47.0,52.0,57.0
131,58.0,53.0,52.0,52.0,51.0,51.0,55.0,56.0,53.0,51.0,47.0,52.0,57.0
132,56.0,52.0,52.0,52.0,50.0,50.0,51.0,51.0,57.0,55.0,46.0,52.0,52.0
133,53.0,52.0,51.0,51.0,49.0,47.0,52.0,52.0,52.0,51.0,47.0,52.0,57.0
134,54.0,49.0,48.0,48.0,51.0,51.0,55.0,56.0,52.0,52.0,48.0,52.0,57.0
135,52.0,48.0,48.0,48.0,46.0,46.0,47.0,47.0,53.0,51.0,42.0,42.0,47.0
136,49.0,48.0,47.0,47.0,46.0,46.0,48.0,48.0,48.0,47.0,43.0,47.0,53.0
137,50.0,45.0,44.0,44.0,47.0,47.0,51.0,52.0,48.0,48.0,44.0,48.0,53.0
138,47.0,46.0,46.0,46.0,45.0,46.0,41.0,46.0,47.0,50.0,44.0,45.0,40.0
139,47.0,47.0,47.0,47.0,47.0,48.0,45.0,45.0,49.0,49.0,46.0,41.0,37.0
140,51.0,44.0,43.0,47.0,50.0,50.0,46.0,46.0,46.0,50.0,45.0,41.0,37.0
141,56.0,52.0,51.0,51.0,48.0,49.0,51.0,50.0,55.0,55.0,44.0,55.0,51.0
142,55.0,56.0,56.0,56.0,47.0,48.0,46.0,49.0,57.0,50.0,47.0,51.0,47.0
143,56.0,53.0,52.0,56.0,51.0,51.0,47.0,51.0,53.0,51.0,46.0,52.0,47.0
144,53.0,48.0,47.0,47.0,49.0,50.0,47.0,51.0,51.0,56.0,44.0,51.0,47.0
145,51.0,52.0,52.0,52.0,47.0,48.0,45.0,50.0,53.0,51.0,47.0,51.0,47.0
146,52.0,49.0,48.0,52.0,51.0,51.0,46.0,51.0,49.0,52.0,46.0,52.0,47.0
147,61.0,62.0,62.0,62.0,49.0,50.0,51.0,56.0,63.0,56.0,43.0,56.0,53.0
148,56.0,57.0,57.0,57.0,49.0,49.0,53.0,56.0,58.0,51.0,47.0,58.0,58.0
149,57.0,52.0,52.0,56.0,50.0,51.0,56.0,56.0,57.0,52.0,46.0,57.0,58.0
150,62.0,58.0,58.0,58.0,50.0,51.0,51.0,56.0,59.0,57.0,44.0,56.0,53.0
151,57.0,56.0,56.0,57.0,50.0,50.0,53.0,56.0,58.0,52.0,48.0,58.0,58.0
152,58.0,52.0,52.0,52.0,51.0,52.0,56.0,56.0,57.0,53.0,47.0,57.0,58.0
153,58.0,54.0,54.0,54.0,50.0,50.0,47.0,52.0,55.0,56.0,44.0,52.0,49.0
154,53.0,52.0,52.0,53.0,51.0,51.0,50.0,52.0,54.0,51.0,47.0,54.0,54.0
155,54.0,48.0,48.0,48.0,51.0,51.0,52.0,53.0,53.0,52.0,46.0,53.0,54.0
156,60.0,61.0,61.0,61.0,48.0,49.0,50.0,55.0,62.0,55.0,42.0,54.0,51.0
157,55.0,57.0,57.0,57.0,48.0,48.0,52.0,55.0,62.0,50.0,46.0,57.0,57.0
158,56.0,57.0,57.0,57.0,49.0,50.0,55.0,56.0,61.0,51.0,45.0,56.0,57.0
159,61.0,57.0,57.0,57.0,49.0,50.0,51.0,56.0,59.0,56.0,43.0,54.0,51.0
160,56.0,57.0,57.0,57.0,49.0,49.0,52.0,55.0,62.0,51.0,47.0,57.0,57.0
161,57.0,57.0,57.0,57.0,50.0,51.0,55.0,57.0,61.0,52.0,46.0,56.0,57.0
162,57.0,53.0,53.0,53.0,49.0,50.0,51.0,56.0,55.0,56.0,44.0,50.0,47.0
163,52.0,53.0,53.0,53.0,50.0,50.0,49.0,52.0,58.0,51.0,47.0,53.0,53.0
164,53.0,53.0,53.0,53.0,50.0,51.0,52.0,57.0,57.0,52.0,46.0,52.0,53.0
165,53.0,48.0,46.0,47.0,45.0,46.0,47.0,52.0,51.0,52.0,40.0,41.0,42.0
166,48.0,49.0,49.0,49.0,46.0,46.0,45.0,48.0,54.0,47.0,43.0,45.0,47.0
167,49.0,49.0,49.0,49.0,46.0,47.0,48.0,53.0,53.0,48.0,42.0,46.0,47.0
