Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5
0,33.0,34.0,37.0,37.0,32.0,32.0
1,32.0,36.0,33.0,32.0,32.0,32.0
2,33.0,36.0,37.0,37.0,32.0,32.0
3,38.0,37.0,38.0,39.0,32.0,32.0
4,36.0,36.0,36.0,36.0,35.0,35.0
5,36.0,37.0,37.0,37.0,34.0,34.0
6,37.0,36.0,37.0,38.0,32.0,32.0
7,37.0,36.0,34.0,34.0,36.0,36.0
8,34.0,36.0,37.0,37.0,32.0,32.0
9,32.0,35.0,35.0,33.0,32.0,32.0
10,33.0,37.0,37.0,34.0,33.0,33.0
11,33.0,37.0,38.0,38.0,33.0,33.0
12,37.0,37.0,37.0,32.0,35.0,33.0
13,33.0,38.0,37.0,33.0,37.0,33.0
14,37.0,38.0,37.0,37.0,37.0,37.0
15,36.0,34.0,32.0,33.0,32.0,32.0
16,33.0,34.0,33.0,33.0,33.0,33.0
17,33.0,36.0,34.0,35.0,34.0,34.0
18,39.0,37.0,38.0,39.0,37.0,37.0
19,38.0,37.0,36.0,36.0,36.0,36.0
20,37.0,37.0,36.0,36.0,36.0,36.0
21,38.0,38.0,37.0,38.0,38.0,38.0
22,39.0,38.0,36.0,36.0,37.0,37.0
23,37.0,38.0,37.0,37.0,36.0,36.0
24,35.0,36.0,36.0,37.0,35.0,34.0
25,36.0,37.0,37.0,36.0,36.0,36.0
26,37.0,37.0,38.0,38.0,35.0,35.0
27,38.0,37.0,37.0,36.0,37.0,37.0
28,36.0,38.0,37.0,35.0,37.0,36.0
29,37.0,38.0,37.0,37.0,37.0,37.0
30,37.0,36.0,36.0,37.0,37.0,37.0
31,33.0,35.0,36.0,36.0,33.0,32.0
32,35.0,36.0,34.0,36.0,36.0,36.0
33,37.0,36.0,32.0,35.0,37.0,37.0
34,38.0,37.0,34.0,34.0,36.0,36.0
35,32.0,37.0,34.0,37.0,32.0,32.0
36,32.0,37.0,36.0,33.0,32.0,32.0
37,34.0,37.0,37.0,34.0,34.0,33.0
38,38.0,37.0,37.0,37.0,36.0,36.0
39,37.0,38.0,38.0,32.0,38.0,38.0
40,34.0,38.0,37.0,33.0,34.0,33.0
41,38.0,38.0,38.0,36.0,37.0,37.0
42,36.0,37.0,34.0,33.0,38.0,38.0
43,33.0,34.0,34.0,34.0,33.0,33.0
44,33.0,37.0,34.0,37.0,37.0,37.0
45,33.0,34.0,35.0,34.0,35.0,35.0
46,32.0,38.0,35.0,33.0,37.0,37.0
47,33.0,37.0,35.0,36.0,33.0,33.0
48,34.0,37.0,36.0,36.0,36.0,36.0
49,36.0,39.0,36.0,33.0,38.0,38.0
50,38.0,38.0,37.0,38.0,37.0,37.0
51,32.0,34.0,35.0,32.0,32.0,32.0
52,33.0,38.0,35.0,33.0,38.0,38.0
53,33.0,37.0,35.0,36.0,33.0,33.0
54,36.0,36.0,35.0,35.0,36.0,36.0
55,37.0,39.0,36.0,32.0,37.0,37.0
56,37.0,38.0,39.0,37.0,37.0,37.0
57,35.0,36.0,36.0,31.0,35.0,35.0
58,37.0,37.0,36.0,32.0,37.0,37.0
59,34.0,37.0,38.0,36.0,36.0,36.0
60,31.0,33.0,31.0,31.0,32.0,32.0
61,33.0,33.0,32.0,32.0,33.0,33.0
62,33.0,35.0,32.0,33.0,33.0,33.0
63,38.0,36.0,37.0,38.0,36.0,36.0
64,37.0,36.0,35.0,35.0,35.0,35.0
65,36.0,36.0,35.0,35.0,35.0,35.0
66,37.0,37.0,36.0,37.0,37.0,37.0
67,38.0,37.0,35.0,35.0,36.0,36.0
68,36.0,37.0,36.0,36.0,35.0,35.0
