Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7
0,43.0,45.0,46.0,46.0,44.0,48.0,48.0,44.0
1,50.0,44.0,43.0,43.0,44.0,47.0,46.0,46.0
2,46.0,45.0,43.0,43.0,45.0,45.0,46.0,46.0
3,45.0,46.0,49.0,49.0,45.0,48.0,49.0,44.0
4,50.0,44.0,43.0,42.0,44.0,46.0,47.0,46.0
5,49.0,44.0,46.0,46.0,44.0,45.0,49.0,46.0
6,45.0,45.0,49.0,49.0,44.0,45.0,48.0,44.0
7,49.0,44.0,44.0,43.0,44.0,47.0,47.0,47.0
8,50.0,44.0,46.0,46.0,44.0,45.0,47.0,47.0
9,46.0,48.0,47.0,47.0,48.0,48.0,51.0,45.0
10,46.0,47.0,47.0,47.0,47.0,46.0,51.0,47.0
11,47.0,47.0,44.0,44.0,46.0,45.0,51.0,47.0
12,45.0,47.0,50.0,50.0,47.0,48.0,50.0,44.0
13,45.0,46.0,51.0,51.0,46.0,46.0,52.0,46.0
14,48.0,47.0,48.0,47.0,47.0,49.0,50.0,49.0
15,44.0,46.0,50.0,50.0,46.0,46.0,48.0,42.0
16,46.0,47.0,52.0,52.0,47.0,47.0,50.0,46.0
17,45.0,48.0,48.0,48.0,48.0,50.0,48.0,46.0
18,46.0,46.0,49.0,49.0,45.0,48.0,50.0,44.0
19,49.0,43.0,45.0,44.0,43.0,49.0,47.0,49.0
20,49.0,43.0,45.0,46.0,43.0,48.0,50.0,48.0
21,47.0,46.0,49.0,49.0,45.0,48.0,49.0,45.0
22,50.0,44.0,46.0,45.0,44.0,50.0,47.0,50.0
23,50.0,44.0,46.0,47.0,44.0,49.0,49.0,49.0
24,47.0,47.0,50.0,50.0,47.0,48.0,50.0,45.0
25,48.0,51.0,46.0,46.0,51.0,45.0,51.0,47.0
26,50.0,48.0,46.0,47.0,48.0,45.0,51.0,46.0
27,47.0,46.0,50.0,50.0,46.0,48.0,50.0,48.0
28,48.0,50.0,51.0,51.0,50.0,49.0,51.0,49.0
29,51.0,47.0,51.0,51.0,47.0,49.0,51.0,49.0
30,46.0,46.0,51.0,51.0,46.0,49.0,49.0,44.0
31,46.0,47.0,52.0,52.0,47.0,50.0,50.0,46.0
32,48.0,48.0,52.0,52.0,48.0,50.0,49.0,46.0
33,48.0,42.0,49.0,49.0,41.0,46.0,49.0,45.0
34,51.0,42.0,47.0,46.0,42.0,47.0,46.0,47.0
35,49.0,44.0,46.0,48.0,44.0,47.0,46.0,50.0
36,47.0,48.0,50.0,50.0,48.0,48.0,50.0,46.0
37,48.0,52.0,47.0,47.0,52.0,46.0,51.0,47.0
38,51.0,49.0,46.0,47.0,49.0,45.0,51.0,47.0
39,48.0,47.0,50.0,50.0,47.0,48.0,49.0,48.0
40,49.0,51.0,51.0,51.0,51.0,49.0,51.0,50.0
41,52.0,48.0,51.0,51.0,48.0,49.0,51.0,49.0
42,47.0,42.0,51.0,51.0,42.0,49.0,50.0,45.0
43,47.0,48.0,52.0,52.0,48.0,50.0,49.0,47.0
44,49.0,47.0,52.0,52.0,46.0,50.0,50.0,47.0
45,47.0,47.0,47.0,49.0,47.0,46.0,49.0,45.0
46,46.0,48.0,47.0,51.0,48.0,48.0,52.0,47.0
47,48.0,47.0,45.0,48.0,47.0,47.0,51.0,47.0
48,47.0,47.0,50.0,50.0,47.0,50.0,52.0,47.0
49,49.0,52.0,51.0,52.0,52.0,47.0,52.0,49.0
50,49.0,49.0,48.0,49.0,49.0,50.0,54.0,50.0
51,47.0,48.0,51.0,51.0,48.0,48.0,49.0,46.0
52,48.0,49.0,51.0,51.0,49.0,48.0,52.0,48.0
53,46.0,49.0,49.0,48.0,49.0,51.0,52.0,47.0
54,46.0,46.0,50.0,50.0,46.0,50.0,53.0,48.0
55,48.0,51.0,51.0,51.0,51.0,48.0,52.0,49.0
56,49.0,48.0,52.0,52.0,48.0,50.0,53.0,50.0
57,47.0,47.0,51.0,51.0,47.0,48.0,52.0,48.0
58,47.0,48.0,52.0,52.0,48.0,49.0,51.0,50.0
59,47.0,48.0,53.0,53.0,48.0,51.0,53.0,49.0
60,45.0,42.0,51.0,51.0,42.0,48.0,46.0,41.0
61,47.0,48.0,51.0,51.0,48.0,50.0,49.0,47.0
62,44.0,48.0,53.0,53.0,48.0,48.0,50.0,46.0
63,45.0,45.0,48.0,48.0,44.0,48.0,49.0,44.0
64,48.0,42.0,44.0,44.0,42.0,49.0,46.0,49.0
65,48.0,42.0,44.0,45.0,42.0,48.0,49.0,48.0
66,46.0,46.0,48.0,48.0,45.0,48.0,48.0,44.0
67,49.0,43.0,45.0,45.0,43.0,49.0,46.0,49.0
68,49.0,43.0,45.0,46.0,43.0,49.0,48.0,49.0
69,46.0,47.0,49.0,49.0,47.0,48.0,49.0,45.0
70,48.0,50.0,45.0,45.0,50.0,49.0,50.0,48.0
71,49.0,47.0,45.0,46.0,47.0,48.0,50.0,48.0
72,46.0,46.0,49.0,49.0,46.0,49.0,49.0,48.0
73,48.0,49.0,50.0,50.0,49.0,49.0,50.0,49.0
74,50.0,46.0,50.0,50.0,46.0,49.0,50.0,48.0
75,45.0,46.0,50.0,50.0,46.0,50.0,48.0,44.0
76,46.0,46.0,51.0,51.0,46.0,50.0,49.0,48.0
77,49.0,47.0,51.0,51.0,47.0,50.0,49.0,45.0
78,47.0,41.0,48.0,48.0,40.0,48.0,48.0,45.0
79,50.0,41.0,46.0,46.0,41.0,50.0,46.0,50.0
80,48.0,43.0,45.0,47.0,43.0,46.0,47.0,50.0
81,47.0,47.0,49.0,49.0,47.0,49.0,49.0,45.0
82,49.0,51.0,46.0,46.0,51.0,50.0,50.0,49.0
83,50.0,48.0,45.0,46.0,48.0,49.0,50.0,49.0
84,47.0,46.0,49.0,49.0,46.0,49.0,48.0,48.0
85,48.0,50.0,50.0,50.0,50.0,50.0,50.0,49.0
86,51.0,47.0,50.0,50.0,47.0,50.0,50.0,48.0
87,46.0,41.0,50.0,50.0,41.0,50.0,49.0,45.0
88,46.0,47.0,51.0,51.0,47.0,51.0,48.0,49.0
89,50.0,46.0,51.0,51.0,45.0,51.0,50.0,46.0
90,46.0,47.0,47.0,48.0,47.0,47.0,48.0,47.0
91,49.0,47.0,46.0,50.0,47.0,47.0,51.0,49.0
92,51.0,49.0,44.0,48.0,49.0,46.0,50.0,46.0
93,48.0,47.0,49.0,49.0,47.0,49.0,51.0,48.0
94,52.0,51.0,50.0,51.0,51.0,49.0,51.0,52.0
95,52.0,52.0,48.0,49.0,52.0,49.0,53.0,49.0
96,47.0,47.0,50.0,50.0,47.0,50.0,48.0,49.0
97,51.0,48.0,50.0,50.0,48.0,50.0,51.0,51.0
98,49.0,52.0,48.0,48.0,52.0,50.0,51.0,49.0
99,47.0,46.0,49.0,49.0,46.0,49.0,52.0,50.0
100,51.0,50.0,50.0,50.0,50.0,49.0,51.0,51.0
101,52.0,51.0,52.0,52.0,51.0,49.0,52.0,50.0
102,47.0,46.0,50.0,50.0,46.0,50.0,51.0,48.0
103,50.0,47.0,51.0,51.0,47.0,50.0,50.0,50.0
104,49.0,51.0,53.0,53.0,51.0,50.0,52.0,50.0
105,45.0,42.0,50.0,50.0,42.0,49.0,46.0,43.0
106,46.0,47.0,50.0,50.0,47.0,50.0,48.0,46.0
107,46.0,48.0,53.0,53.0,48.0,50.0,49.0,47.0
108,44.0,42.0,46.0,46.0,41.0,46.0,46.0,45.0
109,47.0,39.0,47.0,43.0,39.0,47.0,43.0,47.0
110,47.0,43.0,43.0,46.0,43.0,47.0,46.0,47.0
111,47.0,46.0,47.0,47.0,46.0,49.0,48.0,46.0
112,49.0,47.0,47.0,46.0,47.0,48.0,47.0,47.0
113,49.0,48.0,44.0,46.0,48.0,48.0,47.0,50.0
114,47.0,45.0,47.0,48.0,45.0,48.0,48.0,48.0
115,49.0,47.0,50.0,48.0,46.0,49.0,48.0,50.0
116,52.0,47.0,48.0,50.0,47.0,50.0,50.0,49.0
117,45.0,42.0,47.0,47.0,42.0,49.0,45.0,45.0
118,47.0,44.0,51.0,47.0,43.0,50.0,47.0,47.0
119,51.0,44.0,48.0,51.0,44.0,51.0,51.0,47.0
120,47.0,48.0,47.0,46.0,48.0,48.0,47.0,48.0
121,50.0,48.0,45.0,47.0,48.0,47.0,48.0,50.0
122,52.0,50.0,45.0,48.0,50.0,47.0,49.0,47.0
123,49.0,48.0,47.0,48.0,48.0,50.0,50.0,49.0
124,53.0,48.0,48.0,50.0,48.0,50.0,50.0,53.0
125,53.0,53.0,48.0,49.0,53.0,50.0,52.0,50.0
126,48.0,47.0,47.0,47.0,47.0,51.0,48.0,50.0
127,52.0,48.0,49.0,51.0,48.0,50.0,51.0,52.0
128,50.0,53.0,49.0,49.0,53.0,51.0,52.0,50.0
129,48.0,47.0,50.0,50.0,47.0,50.0,49.0,49.0
130,52.0,47.0,49.0,49.0,47.0,49.0,49.0,52.0
131,53.0,52.0,52.0,52.0,52.0,50.0,52.0,50.0
132,47.0,46.0,50.0,50.0,46.0,51.0,49.0,49.0
133,51.0,47.0,50.0,50.0,47.0,50.0,50.0,51.0
134,50.0,52.0,53.0,53.0,52.0,51.0,52.0,51.0
135,45.0,43.0,47.0,48.0,43.0,49.0,46.0,44.0
136,47.0,44.0,51.0,48.0,44.0,51.0,47.0,47.0
137,47.0,49.0,53.0,53.0,49.0,50.0,49.0,48.0
138,47.0,49.0,47.0,47.0,48.0,46.0,48.0,47.0
139,47.0,48.0,45.0,48.0,50.0,48.0,48.0,47.0
140,47.0,50.0,45.0,48.0,49.0,48.0,50.0,47.0
141,47.0,49.0,48.0,50.0,48.0,49.0,52.0,49.0
142,48.0,49.0,49.0,50.0,50.0,51.0,51.0,51.0
143,48.0,51.0,49.0,52.0,50.0,51.0,53.0,51.0
144,47.0,49.0,48.0,48.0,49.0,48.0,48.0,48.0
145,47.0,49.0,49.0,49.0,49.0,52.0,50.0,50.0
146,47.0,50.0,49.0,52.0,50.0,52.0,53.0,47.0
147,46.0,48.0,51.0,51.0,48.0,49.0,51.0,50.0
148,48.0,52.0,50.0,51.0,52.0,52.0,52.0,52.0
149,48.0,52.0,52.0,53.0,52.0,52.0,53.0,52.0
150,47.0,48.0,52.0,52.0,48.0,50.0,51.0,48.0
151,48.0,52.0,51.0,51.0,52.0,53.0,52.0,53.0
152,48.0,52.0,52.0,53.0,52.0,53.0,53.0,49.0
153,46.0,48.0,48.0,48.0,48.0,49.0,48.0,47.0
154,47.0,49.0,50.0,51.0,49.0,50.0,51.0,52.0
155,45.0,50.0,52.0,52.0,50.0,49.0,53.0,48.0
156,46.0,48.0,50.0,50.0,48.0,49.0,51.0,50.0
157,47.0,51.0,51.0,51.0,51.0,52.0,51.0,52.0
158,47.0,51.0,52.0,52.0,51.0,52.0,53.0,52.0
159,47.0,47.0,51.0,51.0,47.0,50.0,50.0,49.0
160,48.0,51.0,52.0,52.0,51.0,53.0,51.0,52.0
161,48.0,51.0,53.0,53.0,51.0,53.0,53.0,50.0
162,47.0,47.0,51.0,51.0,47.0,49.0,48.0,48.0
163,47.0,48.0,52.0,52.0,48.0,50.0,50.0,51.0
164,45.0,49.0,53.0,53.0,49.0,49.0,52.0,47.0
165,45.0,44.0,51.0,47.0,44.0,49.0,47.0,41.0
166,46.0,46.0,51.0,48.0,46.0,51.0,47.0,46.0
167,43.0,49.0,52.0,52.0,49.0,49.0,49.0,46.0
