Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6
0,39.0,39.0,37.0,39.0,39.0,36.0,36.0
1,41.0,40.0,38.0,40.0,40.0,38.0,40.0
2,40.0,39.0,36.0,40.0,40.0,40.0,40.0
3,38.0,38.0,40.0,39.0,40.0,37.0,39.0
4,42.0,40.0,38.0,40.0,40.0,40.0,40.0
5,43.0,43.0,37.0,43.0,43.0,40.0,40.0
6,37.0,36.0,40.0,39.0,40.0,37.0,39.0
7,41.0,40.0,39.0,40.0,40.0,41.0,41.0
8,43.0,43.0,38.0,43.0,43.0,41.0,40.0
9,45.0,45.0,42.0,45.0,44.0,43.0,44.0
10,40.0,40.0,44.0,42.0,44.0,44.0,44.0
11,40.0,40.0,39.0,45.0,44.0,44.0,42.0
12,44.0,44.0,43.0,44.0,43.0,42.0,44.0
13,39.0,39.0,43.0,41.0,43.0,43.0,44.0
14,40.0,39.0,43.0,44.0,43.0,43.0,42.0
15,38.0,38.0,41.0,39.0,41.0,38.0,37.0
16,41.0,40.0,42.0,42.0,42.0,42.0,42.0
17,41.0,40.0,43.0,43.0,43.0,41.0,40.0
18,37.0,37.0,39.0,38.0,39.0,36.0,39.0
19,41.0,39.0,37.0,39.0,39.0,40.0,40.0
20,42.0,42.0,37.0,42.0,42.0,39.0,40.0
21,36.0,36.0,40.0,38.0,39.0,37.0,39.0
22,42.0,39.0,38.0,39.0,39.0,41.0,41.0
23,42.0,42.0,37.0,42.0,42.0,40.0,40.0
24,44.0,44.0,45.0,44.0,45.0,43.0,43.0
25,40.0,39.0,43.0,42.0,43.0,43.0,44.0
26,42.0,40.0,41.0,44.0,44.0,43.0,44.0
27,43.0,43.0,44.0,43.0,44.0,42.0,43.0
28,39.0,38.0,42.0,41.0,42.0,42.0,44.0
29,41.0,39.0,42.0,43.0,44.0,44.0,44.0
30,37.0,37.0,40.0,39.0,40.0,37.0,36.0
31,40.0,39.0,42.0,42.0,42.0,42.0,42.0
32,41.0,40.0,43.0,43.0,43.0,43.0,40.0
33,36.0,36.0,40.0,37.0,38.0,37.0,36.0
34,41.0,39.0,39.0,39.0,39.0,42.0,39.0
35,39.0,39.0,38.0,39.0,39.0,40.0,40.0
36,45.0,45.0,45.0,45.0,45.0,44.0,43.0
37,40.0,40.0,44.0,42.0,44.0,44.0,44.0
38,43.0,40.0,41.0,45.0,44.0,43.0,44.0
39,44.0,44.0,44.0,44.0,44.0,43.0,43.0
40,39.0,39.0,43.0,41.0,43.0,43.0,44.0
41,42.0,39.0,43.0,44.0,44.0,43.0,44.0
42,38.0,38.0,40.0,39.0,39.0,38.0,36.0
43,40.0,40.0,42.0,42.0,42.0,42.0,39.0
44,41.0,40.0,43.0,43.0,42.0,44.0,40.0
45,43.0,43.0,41.0,43.0,43.0,44.0,43.0
46,43.0,43.0,43.0,43.0,45.0,44.0,44.0
47,40.0,40.0,39.0,44.0,45.0,44.0,44.0
48,44.0,44.0,45.0,44.0,45.0,43.0,43.0
49,49.0,49.0,44.0,49.0,49.0,43.0,45.0
50,46.0,46.0,44.0,47.0,47.0,44.0,45.0
51,44.0,44.0,46.0,44.0,46.0,44.0,42.0
52,50.0,50.0,44.0,50.0,50.0,44.0,44.0
53,45.0,45.0,44.0,48.0,48.0,44.0,44.0
54,43.0,43.0,44.0,43.0,44.0,42.0,43.0
55,48.0,48.0,48.0,48.0,48.0,42.0,45.0
56,45.0,45.0,46.0,46.0,46.0,44.0,45.0
57,44.0,44.0,45.0,44.0,45.0,43.0,42.0
58,49.0,49.0,49.0,49.0,49.0,43.0,44.0
59,46.0,46.0,47.0,47.0,47.0,43.0,44.0
60,37.0,37.0,41.0,40.0,40.0,37.0,37.0
61,43.0,43.0,45.0,43.0,43.0,42.0,38.0
62,41.0,40.0,43.0,44.0,44.0,39.0,43.0
63,36.0,36.0,39.0,37.0,38.0,35.0,38.0
64,40.0,38.0,36.0,38.0,39.0,39.0,39.0
65,41.0,41.0,36.0,41.0,41.0,38.0,39.0
66,35.0,35.0,39.0,37.0,38.0,36.0,38.0
67,41.0,38.0,37.0,38.0,39.0,40.0,40.0
68,41.0,41.0,36.0,41.0,41.0,39.0,39.0
69,43.0,43.0,44.0,43.0,44.0,42.0,42.0
70,39.0,39.0,42.0,41.0,42.0,42.0,43.0
71,41.0,39.0,40.0,43.0,43.0,42.0,43.0
72,42.0,42.0,43.0,42.0,43.0,41.0,42.0
73,38.0,38.0,41.0,40.0,41.0,41.0,43.0
74,40.0,38.0,42.0,42.0,43.0,43.0,43.0
75,36.0,36.0,40.0,38.0,39.0,36.0,35.0
76,39.0,38.0,41.0,41.0,41.0,41.0,41.0
77,40.0,39.0,43.0,42.0,42.0,42.0,39.0
78,35.0,35.0,39.0,36.0,38.0,36.0,35.0
79,41.0,38.0,38.0,38.0,39.0,41.0,38.0
80,39.0,39.0,37.0,39.0,39.0,39.0,40.0
81,44.0,44.0,44.0,44.0,44.0,43.0,42.0
82,40.0,39.0,43.0,41.0,43.0,43.0,43.0
83,42.0,39.0,40.0,44.0,43.0,43.0,44.0
84,43.0,43.0,43.0,43.0,43.0,42.0,42.0
85,39.0,38.0,42.0,40.0,42.0,42.0,43.0
86,41.0,38.0,42.0,43.0,43.0,42.0,44.0
87,37.0,37.0,40.0,38.0,38.0,37.0,35.0
88,40.0,39.0,41.0,41.0,41.0,41.0,38.0
89,40.0,39.0,43.0,42.0,42.0,43.0,39.0
90,42.0,42.0,40.0,42.0,42.0,43.0,45.0
91,42.0,42.0,42.0,42.0,44.0,43.0,44.0
92,43.0,39.0,38.0,43.0,44.0,43.0,47.0
93,43.0,43.0,44.0,43.0,44.0,42.0,45.0
94,48.0,48.0,43.0,48.0,48.0,46.0,44.0
95,45.0,45.0,43.0,46.0,46.0,46.0,47.0
96,43.0,43.0,45.0,43.0,45.0,43.0,42.0
97,49.0,49.0,43.0,49.0,49.0,47.0,43.0
98,44.0,44.0,43.0,47.0,47.0,47.0,48.0
99,42.0,42.0,43.0,42.0,43.0,41.0,44.0
100,47.0,47.0,47.0,47.0,47.0,45.0,44.0
101,44.0,44.0,45.0,45.0,45.0,45.0,46.0
102,43.0,43.0,44.0,43.0,44.0,42.0,42.0
103,48.0,48.0,48.0,48.0,48.0,46.0,43.0
104,45.0,45.0,46.0,46.0,46.0,46.0,47.0
105,36.0,36.0,40.0,39.0,39.0,36.0,37.0
106,42.0,42.0,44.0,42.0,42.0,41.0,38.0
107,40.0,39.0,43.0,43.0,43.0,42.0,43.0
108,35.0,34.0,35.0,36.0,35.0,34.0,36.0
109,36.0,36.0,37.0,36.0,39.0,38.0,36.0
110,37.0,36.0,34.0,36.0,38.0,40.0,40.0
111,44.0,44.0,41.0,44.0,41.0,42.0,42.0
112,37.0,37.0,42.0,39.0,42.0,42.0,41.0
113,38.0,38.0,40.0,44.0,40.0,43.0,44.0
114,43.0,43.0,41.0,43.0,40.0,41.0,42.0
115,36.0,36.0,41.0,38.0,41.0,41.0,41.0
116,40.0,38.0,43.0,43.0,39.0,42.0,44.0
117,38.0,38.0,38.0,38.0,38.0,37.0,36.0
118,37.0,37.0,42.0,38.0,42.0,41.0,38.0
119,41.0,39.0,42.0,42.0,39.0,43.0,39.0
120,43.0,43.0,41.0,43.0,43.0,42.0,45.0
121,39.0,39.0,43.0,39.0,45.0,44.0,44.0
122,44.0,40.0,39.0,44.0,45.0,43.0,47.0
123,44.0,44.0,42.0,44.0,43.0,43.0,45.0
124,45.0,45.0,44.0,45.0,45.0,47.0,44.0
125,46.0,46.0,44.0,46.0,45.0,47.0,47.0
126,43.0,43.0,41.0,43.0,43.0,42.0,42.0
127,44.0,44.0,43.0,44.0,45.0,48.0,43.0
128,44.0,44.0,44.0,45.0,45.0,48.0,48.0
129,43.0,43.0,42.0,43.0,42.0,42.0,44.0
130,44.0,44.0,46.0,44.0,44.0,46.0,43.0
131,45.0,45.0,46.0,45.0,44.0,46.0,46.0
132,44.0,44.0,42.0,44.0,42.0,43.0,42.0
133,45.0,45.0,47.0,45.0,44.0,47.0,43.0
134,46.0,46.0,47.0,46.0,44.0,47.0,47.0
135,37.0,37.0,38.0,40.0,39.0,37.0,36.0
136,38.0,38.0,43.0,39.0,43.0,42.0,39.0
137,40.0,40.0,44.0,44.0,41.0,43.0,41.0
138,47.0,47.0,41.0,47.0,44.0,44.0,46.0
139,45.0,41.0,44.0,42.0,46.0,46.0,47.0
140,41.0,41.0,39.0,47.0,45.0,44.0,44.0
141,46.0,46.0,43.0,46.0,44.0,43.0,46.0
142,46.0,46.0,44.0,46.0,48.0,48.0,47.0
143,46.0,46.0,44.0,48.0,48.0,45.0,47.0
144,43.0,43.0,41.0,43.0,44.0,43.0,46.0
145,44.0,44.0,45.0,44.0,49.0,49.0,48.0
146,45.0,45.0,44.0,47.0,49.0,46.0,48.0
147,45.0,45.0,43.0,45.0,43.0,42.0,45.0
148,45.0,45.0,47.0,45.0,48.0,47.0,46.0
149,48.0,48.0,47.0,48.0,48.0,46.0,47.0
150,44.0,44.0,43.0,44.0,44.0,43.0,46.0
151,46.0,46.0,48.0,46.0,49.0,48.0,47.0
152,49.0,49.0,48.0,49.0,49.0,45.0,48.0
153,44.0,44.0,41.0,44.0,43.0,42.0,42.0
154,44.0,44.0,46.0,44.0,46.0,46.0,43.0
155,50.0,50.0,44.0,50.0,46.0,44.0,44.0
156,44.0,44.0,42.0,44.0,42.0,41.0,44.0
157,44.0,44.0,47.0,44.0,47.0,46.0,45.0
158,47.0,47.0,47.0,47.0,47.0,45.0,46.0
159,43.0,43.0,43.0,43.0,43.0,42.0,45.0
160,45.0,45.0,48.0,45.0,48.0,47.0,46.0
161,48.0,48.0,48.0,48.0,48.0,44.0,47.0
