Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7
0,28.0,31.0,35.0,34.0,32.0,28.0,33.0,32.0
1,30.0,32.0,34.0,33.0,33.0,31.0,33.0,32.0
2,29.0,33.0,34.0,34.0,31.0,32.0,34.0,34.0
3,32.0,33.0,35.0,34.0,34.0,31.0,33.0,33.0
4,31.0,32.0,34.0,35.0,34.0,32.0,34.0,33.0
5,32.0,33.0,34.0,35.0,33.0,33.0,35.0,35.0
6,33.0,34.0,32.0,34.0,35.0,30.0,34.0,32.0
7,32.0,33.0,33.0,36.0,34.0,33.0,35.0,32.0
8,33.0,34.0,34.0,36.0,34.0,32.0,36.0,33.0
9,30.0,31.0,34.0,35.0,34.0,32.0,32.0,32.0
10,33.0,31.0,33.0,32.0,33.0,34.0,32.0,31.0
11,32.0,32.0,33.0,34.0,32.0,32.0,34.0,34.0
12,31.0,31.0,33.0,34.0,33.0,31.0,31.0,31.0
13,34.0,31.0,32.0,32.0,32.0,33.0,33.0,31.0
14,32.0,32.0,34.0,33.0,33.0,32.0,34.0,33.0
15,30.0,32.0,33.0,34.0,34.0,30.0,32.0,32.0
16,32.0,32.0,33.0,33.0,32.0,32.0,32.0,31.0
17,31.0,32.0,34.0,34.0,34.0,32.0,33.0,31.0
18,32.0,33.0,34.0,33.0,34.0,31.0,33.0,33.0
19,31.0,33.0,34.0,35.0,34.0,32.0,34.0,33.0
20,32.0,33.0,34.0,35.0,33.0,33.0,35.0,35.0
21,33.0,34.0,32.0,34.0,35.0,30.0,34.0,32.0
22,32.0,34.0,33.0,36.0,34.0,33.0,35.0,32.0
23,33.0,34.0,34.0,36.0,34.0,32.0,36.0,33.0
24,34.0,35.0,34.0,35.0,35.0,32.0,32.0,33.0
25,33.0,35.0,36.0,35.0,33.0,34.0,33.0,33.0
26,33.0,31.0,36.0,35.0,32.0,34.0,34.0,35.0
27,33.0,34.0,34.0,34.0,34.0,32.0,31.0,32.0
28,34.0,34.0,35.0,34.0,32.0,34.0,33.0,32.0
29,34.0,32.0,36.0,34.0,34.0,34.0,33.0,34.0
30,34.0,32.0,33.0,34.0,35.0,31.0,32.0,32.0
31,32.0,32.0,33.0,33.0,33.0,33.0,33.0,32.0
32,32.0,32.0,35.0,34.0,35.0,33.0,33.0,32.0
33,33.0,32.0,32.0,34.0,35.0,30.0,34.0,31.0
34,33.0,35.0,33.0,34.0,34.0,33.0,34.0,32.0
35,33.0,35.0,34.0,35.0,34.0,32.0,36.0,33.0
36,35.0,36.0,35.0,35.0,36.0,33.0,33.0,32.0
37,34.0,36.0,37.0,36.0,33.0,35.0,34.0,34.0
38,34.0,32.0,37.0,36.0,33.0,35.0,34.0,34.0
39,34.0,35.0,34.0,34.0,35.0,33.0,32.0,31.0
40,35.0,35.0,36.0,35.0,32.0,35.0,33.0,33.0
41,35.0,32.0,36.0,35.0,33.0,35.0,33.0,33.0
42,35.0,33.0,32.0,35.0,36.0,32.0,33.0,32.0
43,33.0,33.0,34.0,34.0,33.0,34.0,34.0,33.0
44,33.0,33.0,34.0,35.0,34.0,34.0,34.0,33.0
45,32.0,32.0,35.0,34.0,32.0,33.0,31.0,37.0
46,34.0,32.0,33.0,33.0,32.0,34.0,34.0,32.0
47,34.0,33.0,33.0,34.0,32.0,32.0,34.0,34.0
48,33.0,31.0,36.0,33.0,31.0,33.0,31.0,36.0
49,34.0,35.0,34.0,32.0,34.0,34.0,33.0,33.0
50,33.0,32.0,34.0,34.0,33.0,34.0,34.0,33.0
51,32.0,31.0,35.0,34.0,32.0,33.0,32.0,34.0
52,33.0,36.0,34.0,33.0,34.0,34.0,34.0,32.0
53,34.0,32.0,34.0,34.0,34.0,35.0,33.0,33.0
