Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14,Roll 15
0,46.0,46.0,47.0,47.0,46.0,47.0,46.0,46.0,46.0,46.0,47.0,47.0,46.0,46.0,46.0,46.0
1,47.0,47.0,44.0,44.0,47.0,44.0,47.0,44.0,44.0,44.0,46.0,44.0,44.0,44.0,44.0,44.0
2,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,46.0,44.0,44.0,44.0,44.0,44.0
3,46.0,46.0,47.0,47.0,46.0,47.0,46.0,46.0,46.0,46.0,47.0,47.0,46.0,46.0,46.0,46.0
4,47.0,47.0,44.0,44.0,47.0,47.0,47.0,44.0,44.0,44.0,46.0,44.0,44.0,44.0,44.0,44.0
5,44.0,44.0,44.0,44.0,44.0,47.0,44.0,44.0,44.0,44.0,49.0,47.0,44.0,44.0,44.0,44.0
6,47.0,47.0,48.0,48.0,46.0,48.0,45.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0
7,48.0,48.0,45.0,45.0,47.0,45.0,46.0,44.0,44.0,44.0,46.0,44.0,44.0,44.0,44.0,44.0
8,45.0,45.0,45.0,45.0,45.0,45.0,44.0,45.0,45.0,45.0,49.0,47.0,45.0,45.0,45.0,45.0
9,50.0,50.0,48.0,48.0,50.0,48.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
10,52.0,52.0,49.0,49.0,52.0,49.0,52.0,48.0,48.0,48.0,49.0,48.0,48.0,48.0,48.0,48.0
11,49.0,49.0,49.0,49.0,49.0,49.0,49.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0
12,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0
13,51.0,51.0,49.0,49.0,51.0,49.0,51.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0
14,48.0,48.0,49.0,49.0,48.0,49.0,48.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0
15,48.0,48.0,52.0,52.0,48.0,52.0,47.0,48.0,48.0,48.0,52.0,52.0,48.0,48.0,48.0,48.0
16,49.0,49.0,50.0,50.0,49.0,50.0,48.0,49.0,49.0,49.0,50.0,50.0,49.0,49.0,49.0,49.0
