Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6
0,36.0,34.0,34.0,34.0,35.0,34.0,35.0
1,38.0,36.0,36.0,36.0,37.0,36.0,37.0
2,35.0,37.0,37.0,37.0,35.0,37.0,37.0
3,37.0,36.0,35.0,36.0,36.0,36.0,37.0
4,42.0,40.0,40.0,40.0,41.0,40.0,41.0
5,39.0,42.0,41.0,42.0,38.0,42.0,41.0
6,37.0,35.0,35.0,35.0,37.0,35.0,36.0
7,43.0,41.0,41.0,41.0,42.0,41.0,42.0
8,39.0,37.0,37.0,37.0,39.0,37.0,38.0
9,37.0,37.0,36.0,37.0,36.0,37.0,36.0
10,39.0,37.0,36.0,35.0,38.0,36.0,38.0
11,35.0,38.0,37.0,38.0,35.0,38.0,39.0
12,36.0,36.0,35.0,36.0,35.0,36.0,36.0
13,39.0,37.0,35.0,34.0,37.0,36.0,38.0
14,38.0,37.0,36.0,37.0,37.0,38.0,39.0
15,36.0,34.0,34.0,34.0,35.0,34.0,35.0
16,37.0,35.0,36.0,35.0,38.0,36.0,38.0
17,38.0,37.0,36.0,37.0,37.0,38.0,39.0
18,37.0,35.0,35.0,35.0,36.0,35.0,37.0
19,41.0,39.0,39.0,39.0,40.0,39.0,40.0
20,39.0,41.0,41.0,41.0,41.0,41.0,41.0
21,37.0,35.0,35.0,35.0,36.0,36.0,37.0
22,42.0,40.0,40.0,40.0,41.0,40.0,41.0
23,39.0,37.0,37.0,37.0,41.0,37.0,41.0
24,41.0,39.0,39.0,39.0,39.0,39.0,39.0
25,39.0,37.0,37.0,37.0,41.0,37.0,41.0
26,39.0,42.0,41.0,42.0,38.0,42.0,43.0
27,40.0,38.0,38.0,38.0,38.0,38.0,38.0
28,38.0,36.0,36.0,36.0,40.0,37.0,40.0
29,42.0,41.0,40.0,41.0,41.0,41.0,43.0
30,36.0,34.0,35.0,34.0,37.0,35.0,39.0
31,39.0,37.0,36.0,37.0,38.0,37.0,38.0
32,42.0,40.0,40.0,40.0,41.0,40.0,43.0
33,37.0,35.0,35.0,35.0,37.0,35.0,36.0
34,38.0,37.0,37.0,37.0,37.0,37.0,37.0
35,38.0,37.0,37.0,37.0,39.0,37.0,38.0
36,42.0,40.0,40.0,40.0,40.0,40.0,40.0
37,39.0,37.0,37.0,37.0,39.0,38.0,39.0
38,40.0,38.0,37.0,37.0,39.0,38.0,39.0
39,41.0,39.0,39.0,39.0,39.0,39.0,39.0
40,38.0,36.0,36.0,36.0,38.0,37.0,39.0
41,43.0,41.0,41.0,41.0,42.0,41.0,42.0
42,37.0,35.0,35.0,35.0,37.0,36.0,38.0
43,38.0,37.0,37.0,37.0,38.0,37.0,39.0
44,43.0,41.0,41.0,41.0,42.0,41.0,42.0
45,38.0,40.0,36.0,37.0,37.0,37.0,40.0
46,38.0,41.0,35.0,36.0,37.0,36.0,40.0
47,36.0,38.0,37.0,38.0,35.0,38.0,40.0
48,41.0,40.0,39.0,39.0,39.0,39.0,41.0
49,42.0,41.0,39.0,40.0,39.0,40.0,40.0
50,39.0,42.0,39.0,42.0,38.0,42.0,42.0
51,41.0,40.0,40.0,40.0,40.0,40.0,40.0
52,42.0,41.0,40.0,41.0,40.0,41.0,40.0
53,39.0,38.0,38.0,38.0,38.0,38.0,40.0
54,40.0,39.0,38.0,38.0,38.0,38.0,40.0
55,41.0,40.0,38.0,39.0,38.0,39.0,39.0
56,38.0,42.0,38.0,41.0,37.0,41.0,41.0
57,40.0,39.0,39.0,39.0,39.0,39.0,39.0
58,41.0,40.0,39.0,40.0,39.0,40.0,39.0
59,39.0,37.0,37.0,37.0,38.0,37.0,39.0
60,38.0,36.0,35.0,36.0,37.0,36.0,37.0
61,37.0,36.0,35.0,36.0,36.0,36.0,37.0
62,37.0,35.0,36.0,35.0,38.0,36.0,38.0
63,36.0,34.0,35.0,34.0,36.0,34.0,36.0
64,40.0,38.0,38.0,38.0,39.0,38.0,39.0
65,38.0,40.0,40.0,40.0,40.0,40.0,40.0
66,37.0,35.0,35.0,35.0,36.0,35.0,37.0
67,41.0,39.0,39.0,39.0,40.0,39.0,40.0
68,39.0,37.0,37.0,37.0,40.0,37.0,41.0
69,40.0,38.0,38.0,38.0,38.0,38.0,38.0
70,38.0,36.0,36.0,36.0,40.0,36.0,40.0
71,39.0,41.0,40.0,41.0,38.0,41.0,42.0
72,39.0,37.0,37.0,37.0,37.0,37.0,37.0
73,37.0,35.0,35.0,35.0,39.0,36.0,39.0
74,41.0,40.0,39.0,40.0,40.0,40.0,42.0
75,36.0,34.0,34.0,34.0,36.0,35.0,38.0
76,38.0,36.0,35.0,36.0,37.0,36.0,37.0
77,41.0,39.0,39.0,39.0,40.0,39.0,42.0
78,36.0,34.0,34.0,34.0,36.0,35.0,36.0
79,37.0,36.0,36.0,36.0,37.0,36.0,37.0
80,38.0,36.0,36.0,36.0,38.0,36.0,37.0
81,41.0,39.0,39.0,39.0,39.0,39.0,39.0
82,38.0,36.0,36.0,36.0,38.0,37.0,38.0
83,40.0,38.0,38.0,38.0,39.0,38.0,39.0
84,40.0,38.0,38.0,38.0,38.0,38.0,38.0
85,37.0,35.0,35.0,35.0,37.0,36.0,38.0
86,42.0,40.0,40.0,40.0,41.0,40.0,41.0
87,37.0,35.0,35.0,35.0,37.0,36.0,37.0
88,37.0,36.0,36.0,36.0,37.0,36.0,38.0
89,42.0,40.0,40.0,40.0,41.0,40.0,41.0
90,37.0,39.0,35.0,36.0,36.0,36.0,39.0
91,37.0,40.0,34.0,35.0,36.0,35.0,39.0
