Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6
0,44.0,46.0,45.0,47.0,44.0,46.0,45.0
1,38.0,43.0,46.0,48.0,42.0,47.0,46.0
2,40.0,42.0,48.0,48.0,42.0,48.0,48.0
3,44.0,46.0,45.0,47.0,44.0,46.0,45.0
4,41.0,43.0,47.0,48.0,42.0,47.0,47.0
5,41.0,42.0,48.0,48.0,41.0,49.0,48.0
6,45.0,46.0,45.0,47.0,45.0,46.0,45.0
7,40.0,43.0,48.0,48.0,42.0,48.0,48.0
8,40.0,41.0,48.0,48.0,40.0,49.0,48.0
9,50.0,52.0,50.0,52.0,50.0,50.0,50.0
10,43.0,48.0,49.0,50.0,47.0,50.0,49.0
11,43.0,45.0,49.0,50.0,44.0,50.0,49.0
12,50.0,51.0,50.0,51.0,50.0,49.0,50.0
13,47.0,49.0,50.0,50.0,47.0,49.0,50.0
14,47.0,49.0,50.0,51.0,47.0,49.0,50.0
15,46.0,48.0,47.0,48.0,46.0,47.0,46.0
16,47.0,49.0,48.0,49.0,47.0,48.0,47.0
17,47.0,49.0,48.0,50.0,47.0,49.0,48.0
18,45.0,46.0,45.0,47.0,44.0,46.0,45.0
19,42.0,43.0,46.0,48.0,42.0,47.0,46.0
20,42.0,46.0,48.0,50.0,42.0,49.0,48.0
21,45.0,46.0,46.0,47.0,45.0,46.0,46.0
22,42.0,43.0,47.0,48.0,43.0,47.0,47.0
23,42.0,46.0,48.0,50.0,42.0,49.0,48.0
24,50.0,52.0,50.0,52.0,50.0,50.0,50.0
25,43.0,48.0,49.0,50.0,47.0,49.0,49.0
26,43.0,45.0,49.0,50.0,43.0,52.0,49.0
27,49.0,51.0,49.0,51.0,49.0,49.0,49.0
28,47.0,49.0,49.0,50.0,47.0,48.0,49.0
29,47.0,49.0,50.0,51.0,47.0,51.0,50.0
30,46.0,48.0,47.0,48.0,46.0,46.0,46.0
31,47.0,49.0,48.0,49.0,47.0,47.0,47.0
32,47.0,49.0,48.0,50.0,47.0,51.0,48.0
33,45.0,45.0,45.0,46.0,45.0,45.0,45.0
34,39.0,43.0,46.0,47.0,42.0,46.0,46.0
35,39.0,42.0,46.0,47.0,38.0,49.0,46.0
36,50.0,51.0,50.0,51.0,50.0,50.0,50.0
37,44.0,48.0,49.0,49.0,47.0,49.0,49.0
38,43.0,44.0,49.0,49.0,43.0,52.0,49.0
39,49.0,50.0,49.0,50.0,49.0,49.0,49.0
40,47.0,48.0,49.0,50.0,47.0,48.0,49.0
41,47.0,48.0,50.0,51.0,47.0,51.0,50.0
42,46.0,47.0,47.0,48.0,46.0,46.0,46.0
43,47.0,48.0,48.0,48.0,47.0,47.0,47.0
44,47.0,48.0,48.0,49.0,47.0,51.0,48.0
45,52.0,52.0,52.0,52.0,52.0,52.0,52.0
46,49.0,49.0,50.0,49.0,48.0,52.0,50.0
47,49.0,49.0,50.0,50.0,45.0,50.0,50.0
48,52.0,53.0,52.0,53.0,52.0,52.0,52.0
49,53.0,53.0,53.0,53.0,53.0,53.0,53.0
50,53.0,53.0,53.0,53.0,53.0,53.0,53.0
51,52.0,53.0,52.0,53.0,52.0,52.0,52.0
52,53.0,53.0,53.0,53.0,53.0,53.0,53.0
53,53.0,53.0,53.0,53.0,53.0,53.0,53.0
54,51.0,52.0,51.0,52.0,51.0,51.0,51.0
55,52.0,52.0,52.0,52.0,52.0,52.0,52.0
56,52.0,52.0,52.0,52.0,52.0,52.0,52.0
57,51.0,52.0,51.0,52.0,51.0,51.0,51.0
58,52.0,52.0,52.0,52.0,52.0,52.0,52.0
59,52.0,52.0,52.0,52.0,52.0,52.0,52.0
60,47.0,49.0,47.0,49.0,47.0,47.0,47.0
61,48.0,48.0,48.0,48.0,48.0,48.0,48.0
62,48.0,49.0,49.0,49.0,48.0,48.0,48.0
63,45.0,46.0,44.0,46.0,43.0,48.0,44.0
64,41.0,43.0,49.0,49.0,41.0,49.0,49.0
65,42.0,46.0,47.0,50.0,41.0,48.0,47.0
66,45.0,46.0,45.0,46.0,44.0,48.0,45.0
67,42.0,43.0,50.0,50.0,42.0,50.0,50.0
68,42.0,46.0,48.0,50.0,42.0,48.0,48.0
69,50.0,51.0,50.0,51.0,49.0,49.0,49.0
70,47.0,47.0,50.0,50.0,47.0,48.0,48.0
71,45.0,46.0,51.0,50.0,47.0,51.0,51.0
72,54.0,54.0,54.0,54.0,54.0,50.0,54.0
73,51.0,51.0,54.0,54.0,51.0,51.0,54.0
74,49.0,49.0,51.0,50.0,49.0,50.0,50.0
75,46.0,47.0,46.0,47.0,50.0,50.0,50.0
76,51.0,51.0,51.0,51.0,51.0,51.0,51.0
