Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6
0,44.0,39.0,39.0,40.0,40.0,39.0,40.0
1,41.0,41.0,35.0,40.0,40.0,41.0,42.0
2,41.0,36.0,41.0,37.0,37.0,37.0,41.0
3,45.0,43.0,40.0,43.0,43.0,43.0,40.0
4,45.0,45.0,39.0,44.0,44.0,45.0,44.0
5,44.0,40.0,45.0,41.0,41.0,41.0,45.0
6,46.0,43.0,41.0,43.0,43.0,44.0,41.0
7,45.0,44.0,40.0,44.0,44.0,44.0,44.0
8,45.0,39.0,44.0,41.0,40.0,41.0,45.0
9,41.0,40.0,42.0,40.0,40.0,41.0,41.0
10,41.0,41.0,41.0,40.0,40.0,42.0,45.0
11,40.0,41.0,41.0,37.0,37.0,42.0,42.0
12,45.0,43.0,42.0,42.0,42.0,43.0,40.0
13,41.0,42.0,41.0,44.0,44.0,41.0,44.0
14,44.0,40.0,41.0,41.0,41.0,41.0,41.0
15,43.0,42.0,40.0,41.0,41.0,42.0,40.0
16,41.0,41.0,41.0,42.0,42.0,41.0,40.0
17,42.0,41.0,41.0,42.0,42.0,41.0,41.0
18,44.0,43.0,40.0,43.0,43.0,43.0,40.0
19,45.0,45.0,39.0,44.0,44.0,45.0,44.0
20,43.0,40.0,45.0,44.0,44.0,41.0,45.0
21,45.0,43.0,41.0,44.0,44.0,43.0,40.0
22,45.0,45.0,40.0,45.0,45.0,45.0,44.0
23,44.0,40.0,45.0,45.0,45.0,41.0,45.0
24,44.0,43.0,44.0,43.0,43.0,44.0,40.0
25,45.0,44.0,45.0,44.0,44.0,45.0,45.0
26,44.0,44.0,45.0,41.0,41.0,45.0,44.0
27,45.0,44.0,43.0,43.0,43.0,45.0,39.0
28,45.0,46.0,44.0,44.0,44.0,45.0,44.0
29,46.0,44.0,45.0,44.0,44.0,44.0,44.0
30,44.0,44.0,40.0,43.0,43.0,44.0,39.0
31,45.0,45.0,41.0,44.0,44.0,45.0,43.0
32,45.0,45.0,44.0,44.0,44.0,45.0,44.0
33,44.0,42.0,39.0,44.0,44.0,43.0,40.0
34,45.0,44.0,39.0,45.0,45.0,44.0,44.0
35,41.0,39.0,45.0,45.0,45.0,40.0,45.0
36,44.0,44.0,43.0,44.0,44.0,45.0,40.0
37,45.0,45.0,45.0,45.0,45.0,46.0,45.0
38,45.0,45.0,45.0,41.0,41.0,46.0,45.0
39,45.0,45.0,44.0,44.0,44.0,46.0,39.0
40,45.0,47.0,44.0,45.0,45.0,46.0,44.0
41,47.0,45.0,46.0,45.0,45.0,45.0,45.0
42,44.0,44.0,39.0,44.0,44.0,45.0,39.0
43,45.0,46.0,41.0,45.0,45.0,45.0,44.0
44,45.0,46.0,45.0,44.0,44.0,46.0,45.0
45,40.0,44.0,44.0,40.0,40.0,45.0,41.0
46,40.0,41.0,41.0,40.0,40.0,42.0,45.0
