Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14
0,39.0,43.0,40.0,43.0,40.0,40.0,40.0,39.0,37.0,40.0,37.0,45.0,42.0,36.0,44.0
1,45.0,43.0,45.0,43.0,44.0,40.0,40.0,43.0,39.0,45.0,38.0,44.0,44.0,40.0,43.0
2,43.0,43.0,41.0,41.0,40.0,46.0,46.0,40.0,39.0,40.0,36.0,44.0,44.0,40.0,44.0
3,39.0,43.0,39.0,43.0,43.0,39.0,39.0,38.0,40.0,39.0,37.0,44.0,43.0,36.0,44.0
4,44.0,44.0,44.0,43.0,43.0,40.0,40.0,43.0,39.0,45.0,37.0,44.0,45.0,41.0,44.0
5,43.0,44.0,42.0,42.0,42.0,45.0,45.0,42.0,40.0,42.0,37.0,44.0,45.0,41.0,45.0
6,40.0,43.0,40.0,43.0,44.0,39.0,39.0,39.0,41.0,40.0,38.0,45.0,42.0,36.0,43.0
7,45.0,44.0,45.0,43.0,44.0,40.0,40.0,43.0,39.0,46.0,36.0,44.0,44.0,42.0,43.0
8,43.0,45.0,42.0,43.0,42.0,41.0,41.0,42.0,41.0,42.0,38.0,44.0,44.0,40.0,44.0
9,40.0,44.0,40.0,44.0,40.0,43.0,43.0,39.0,41.0,39.0,39.0,44.0,42.0,44.0,44.0
10,44.0,44.0,44.0,44.0,44.0,42.0,42.0,43.0,42.0,44.0,41.0,45.0,45.0,41.0,45.0
11,44.0,44.0,42.0,42.0,41.0,47.0,47.0,41.0,42.0,41.0,43.0,45.0,44.0,42.0,45.0
12,39.0,43.0,39.0,44.0,39.0,42.0,42.0,38.0,40.0,39.0,38.0,44.0,41.0,43.0,44.0
13,44.0,43.0,44.0,45.0,43.0,41.0,41.0,42.0,41.0,44.0,41.0,44.0,44.0,40.0,44.0
14,43.0,43.0,41.0,45.0,40.0,46.0,46.0,40.0,41.0,40.0,42.0,46.0,43.0,41.0,44.0
15,39.0,44.0,40.0,44.0,40.0,39.0,39.0,39.0,40.0,40.0,38.0,45.0,42.0,37.0,45.0
16,45.0,44.0,45.0,45.0,44.0,41.0,41.0,43.0,42.0,45.0,42.0,45.0,44.0,38.0,43.0
17,44.0,44.0,42.0,46.0,41.0,42.0,42.0,41.0,42.0,41.0,42.0,46.0,44.0,41.0,44.0
18,38.0,43.0,38.0,42.0,42.0,38.0,38.0,37.0,39.0,38.0,37.0,43.0,43.0,35.0,43.0
19,43.0,44.0,43.0,42.0,42.0,39.0,39.0,42.0,39.0,44.0,36.0,44.0,44.0,40.0,43.0
20,42.0,44.0,41.0,41.0,41.0,44.0,44.0,41.0,43.0,41.0,37.0,44.0,45.0,40.0,45.0
21,39.0,43.0,39.0,42.0,43.0,39.0,39.0,38.0,40.0,39.0,38.0,44.0,43.0,36.0,43.0
22,44.0,44.0,44.0,42.0,43.0,40.0,40.0,42.0,39.0,45.0,36.0,44.0,45.0,41.0,43.0
23,43.0,45.0,42.0,42.0,41.0,41.0,41.0,41.0,44.0,42.0,38.0,44.0,45.0,39.0,44.0
24,39.0,44.0,40.0,44.0,39.0,42.0,42.0,39.0,42.0,39.0,39.0,43.0,44.0,43.0,44.0
25,44.0,46.0,44.0,44.0,43.0,42.0,42.0,43.0,42.0,43.0,41.0,45.0,45.0,40.0,45.0
26,44.0,45.0,43.0,43.0,42.0,46.0,46.0,42.0,45.0,42.0,43.0,45.0,46.0,41.0,46.0
27,38.0,43.0,39.0,43.0,38.0,41.0,41.0,38.0,41.0,38.0,38.0,43.0,43.0,42.0,43.0
28,43.0,45.0,43.0,45.0,42.0,41.0,41.0,42.0,41.0,43.0,40.0,44.0,44.0,39.0,44.0
29,43.0,44.0,42.0,45.0,41.0,45.0,45.0,41.0,44.0,41.0,42.0,45.0,45.0,41.0,45.0
30,39.0,44.0,39.0,44.0,39.0,39.0,39.0,38.0,40.0,39.0,38.0,44.0,43.0,38.0,44.0
31,44.0,44.0,44.0,44.0,43.0,41.0,41.0,43.0,42.0,44.0,41.0,44.0,44.0,37.0,43.0
32,44.0,44.0,43.0,46.0,42.0,41.0,41.0,42.0,43.0,42.0,42.0,46.0,45.0,42.0,45.0
33,40.0,44.0,40.0,42.0,40.0,39.0,39.0,39.0,40.0,40.0,37.0,43.0,43.0,36.0,43.0
34,44.0,44.0,44.0,42.0,44.0,40.0,40.0,42.0,39.0,44.0,35.0,43.0,44.0,37.0,43.0
35,41.0,46.0,42.0,42.0,41.0,41.0,41.0,41.0,41.0,42.0,36.0,43.0,45.0,40.0,45.0
36,40.0,44.0,40.0,44.0,40.0,40.0,40.0,39.0,43.0,39.0,39.0,44.0,42.0,43.0,43.0
37,44.0,47.0,44.0,44.0,44.0,42.0,42.0,43.0,42.0,44.0,40.0,44.0,46.0,41.0,46.0
38,44.0,46.0,43.0,43.0,42.0,42.0,42.0,42.0,46.0,42.0,43.0,44.0,44.0,41.0,45.0
39,39.0,43.0,39.0,44.0,39.0,39.0,39.0,38.0,42.0,39.0,38.0,43.0,42.0,42.0,42.0
40,44.0,46.0,44.0,45.0,43.0,41.0,41.0,42.0,41.0,44.0,41.0,44.0,45.0,40.0,45.0
41,43.0,45.0,42.0,46.0,41.0,41.0,41.0,41.0,45.0,41.0,42.0,45.0,44.0,42.0,44.0
42,40.0,43.0,40.0,45.0,40.0,39.0,39.0,39.0,40.0,40.0,38.0,44.0,42.0,37.0,42.0
43,45.0,45.0,45.0,45.0,44.0,41.0,41.0,43.0,42.0,45.0,42.0,45.0,44.0,38.0,44.0
44,42.0,45.0,43.0,47.0,42.0,41.0,41.0,42.0,44.0,42.0,41.0,46.0,44.0,43.0,44.0
45,44.0,44.0,45.0,45.0,44.0,48.0,48.0,44.0,44.0,44.0,45.0,46.0,46.0,43.0,46.0
46,47.0,47.0,47.0,47.0,46.0,44.0,44.0,46.0,45.0,46.0,43.0,44.0,45.0,42.0,45.0
47,45.0,46.0,42.0,42.0,41.0,48.0,48.0,42.0,43.0,41.0,44.0,46.0,45.0,45.0,46.0
48,43.0,43.0,44.0,45.0,43.0,47.0,47.0,43.0,43.0,43.0,44.0,45.0,45.0,43.0,45.0
49,46.0,46.0,46.0,47.0,45.0,43.0,43.0,45.0,44.0,45.0,42.0,46.0,44.0,44.0,44.0
50,45.0,45.0,43.0,46.0,43.0,47.0,47.0,42.0,43.0,43.0,46.0,47.0,45.0,48.0,45.0
51,42.0,44.0,42.0,45.0,42.0,42.0,42.0,42.0,42.0,42.0,41.0,45.0,42.0,43.0,43.0
