0,56.0
1,54.0
2,58.0
3,57.0
4,58.0
5,62.0
6,57.0
7,58.0
8,63.0
9,59.0
10,58.0
11,62.0
12,59.0
13,58.0
14,62.0
15,57.0
16,55.0
17,58.0
18,57.0
19,61.0
20,62.0
21,57.0
22,62.0
23,63.0
24,59.0
25,60.0
26,63.0
27,59.0
28,60.0
29,62.0
30,57.0
31,59.0
32,62.0
33,58.0
34,63.0
35,60.0
36,59.0
37,61.0
38,64.0
39,59.0
40,61.0
41,63.0
42,58.0
43,59.0
44,59.0
45,61.0
46,59.0
47,62.0
48,61.0
49,59.0
50,62.0
51,57.0
52,60.0
53,61.0
54,60.0
55,58.0
56,61.0
57,58.0
58,59.0
59,61.0
60,59.0
61,55.0
62,56.0
63,56.0
64,60.0
65,61.0
66,57.0
67,61.0
68,62.0
69,59.0
70,60.0
71,62.0
72,59.0
73,60.0
74,62.0
75,57.0
76,59.0
77,62.0
78,57.0
79,62.0
80,59.0
81,59.0
82,60.0
83,63.0
84,59.0
85,60.0
86,62.0
87,57.0
88,59.0
89,63.0
90,60.0
91,62.0
92,64.0
93,60.0
94,63.0
95,64.0
96,60.0
97,64.0
98,62.0
99,60.0
100,62.0
101,63.0
102,61.0
103,63.0
104,62.0
105,62.0
106,59.0
107,59.0
108,58.0
109,58.0
110,60.0
111,60.0
112,61.0
113,62.0
114,60.0
115,61.0
116,63.0
117,58.0
118,58.0
119,64.0
120,61.0
121,63.0
122,65.0
123,61.0
124,64.0
125,65.0
126,61.0
127,65.0
128,62.0
129,61.0
130,63.0
131,64.0
132,62.0
133,64.0
134,62.0
135,63.0
136,59.0
137,60.0
138,61.0
139,61.0
140,63.0
141,61.0
142,62.0
143,63.0
144,61.0
145,63.0
146,61.0
147,61.0
148,62.0
149,63.0
150,61.0
151,63.0
152,61.0
153,61.0
154,60.0
155,59.0
156,60.0
157,62.0
158,62.0
159,61.0
160,63.0
161,60.0
162,62.0
163,64.0
164,61.0
165,63.0
166,60.0
167,60.0
