Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14,Roll 15
0,58.0,54.0,54.0,54.0,54.0,57.0,54.0,51.0,56.0,56.0,52.0,51.0,53.0,51.0,54.0,55.0
1,55.0,55.0,55.0,50.0,50.0,53.0,50.0,49.0,52.0,52.0,50.0,48.0,54.0,48.0,55.0,52.0
2,57.0,53.0,53.0,49.0,49.0,52.0,49.0,51.0,52.0,52.0,52.0,52.0,52.0,52.0,53.0,56.0
3,63.0,59.0,59.0,58.0,58.0,62.0,58.0,58.0,60.0,60.0,59.0,59.0,58.0,59.0,59.0,63.0
4,59.0,59.0,60.0,59.0,59.0,59.0,59.0,53.0,58.0,58.0,54.0,52.0,59.0,52.0,60.0,56.0
5,62.0,57.0,57.0,55.0,55.0,58.0,54.0,56.0,56.0,56.0,57.0,57.0,56.0,57.0,57.0,62.0
6,62.0,58.0,58.0,58.0,58.0,62.0,58.0,57.0,57.0,57.0,58.0,58.0,57.0,58.0,58.0,62.0
7,58.0,58.0,59.0,59.0,59.0,59.0,59.0,53.0,59.0,59.0,54.0,52.0,58.0,52.0,59.0,56.0
8,57.0,54.0,54.0,55.0,55.0,58.0,54.0,53.0,53.0,53.0,54.0,54.0,53.0,54.0,54.0,59.0
9,59.0,54.0,54.0,56.0,56.0,57.0,55.0,53.0,53.0,53.0,54.0,54.0,53.0,54.0,54.0,58.0
10,53.0,53.0,53.0,50.0,50.0,53.0,50.0,51.0,51.0,51.0,52.0,50.0,52.0,50.0,53.0,54.0
11,58.0,52.0,52.0,50.0,50.0,53.0,50.0,54.0,49.0,49.0,55.0,53.0,51.0,53.0,52.0,55.0
12,64.0,60.0,60.0,60.0,60.0,62.0,60.0,59.0,56.0,56.0,60.0,60.0,59.0,60.0,60.0,64.0
13,58.0,58.0,59.0,55.0,55.0,58.0,55.0,53.0,58.0,58.0,54.0,54.0,58.0,54.0,59.0,58.0
14,58.0,54.0,54.0,54.0,54.0,57.0,54.0,55.0,54.0,54.0,56.0,54.0,53.0,54.0,54.0,58.0
15,63.0,59.0,59.0,60.0,60.0,62.0,60.0,58.0,57.0,57.0,59.0,59.0,58.0,59.0,59.0,63.0
16,59.0,59.0,60.0,55.0,55.0,58.0,55.0,54.0,59.0,59.0,55.0,55.0,59.0,55.0,60.0,59.0
17,58.0,55.0,55.0,54.0,54.0,57.0,54.0,56.0,55.0,55.0,57.0,55.0,54.0,55.0,55.0,57.0
18,63.0,63.0,63.0,62.0,62.0,63.0,62.0,62.0,62.0,62.0,63.0,63.0,62.0,63.0,63.0,63.0
