Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12
0,52.0,45.0,45.0,47.0,49.0,49.0,40.0,47.0,47.0,47.0,47.0,47.0,50.0
1,43.0,44.0,41.0,41.0,47.0,47.0,47.0,41.0,47.0,47.0,40.0,40.0,43.0
2,45.0,45.0,44.0,41.0,44.0,44.0,42.0,41.0,42.0,42.0,41.0,41.0,47.0
3,53.0,53.0,52.0,55.0,55.0,55.0,48.0,55.0,52.0,52.0,55.0,55.0,52.0
4,48.0,49.0,45.0,48.0,49.0,49.0,46.0,48.0,51.0,50.0,49.0,48.0,52.0
5,48.0,47.0,48.0,50.0,49.0,49.0,42.0,50.0,46.0,45.0,50.0,50.0,52.0
6,53.0,53.0,53.0,55.0,54.0,54.0,43.0,55.0,47.0,47.0,55.0,55.0,51.0
7,47.0,46.0,45.0,48.0,48.0,48.0,44.0,48.0,46.0,46.0,49.0,48.0,52.0
8,49.0,46.0,48.0,50.0,48.0,48.0,42.0,50.0,45.0,42.0,50.0,50.0,52.0
9,46.0,47.0,44.0,49.0,48.0,48.0,47.0,49.0,47.0,47.0,49.0,49.0,52.0
10,40.0,45.0,40.0,42.0,46.0,46.0,46.0,42.0,46.0,46.0,43.0,42.0,42.0
11,42.0,47.0,42.0,44.0,46.0,46.0,41.0,44.0,42.0,42.0,44.0,44.0,46.0
12,53.0,53.0,52.0,55.0,54.0,54.0,47.0,55.0,47.0,47.0,55.0,55.0,53.0
13,47.0,46.0,47.0,48.0,49.0,49.0,46.0,48.0,49.0,49.0,48.0,48.0,48.0
14,51.0,51.0,48.0,49.0,50.0,50.0,47.0,49.0,48.0,48.0,49.0,49.0,48.0
15,54.0,54.0,53.0,55.0,55.0,55.0,41.0,55.0,48.0,48.0,55.0,55.0,52.0
16,48.0,47.0,48.0,48.0,50.0,50.0,47.0,48.0,50.0,50.0,48.0,48.0,49.0
17,52.0,52.0,49.0,49.0,51.0,51.0,48.0,49.0,49.0,49.0,49.0,49.0,49.0
18,54.0,54.0,58.0,55.0,61.0,61.0,49.0,55.0,53.0,53.0,55.0,55.0,58.0
19,54.0,52.0,51.0,50.0,54.0,54.0,56.0,50.0,56.0,56.0,50.0,50.0,57.0
20,53.0,50.0,51.0,50.0,54.0,54.0,51.0,50.0,51.0,51.0,50.0,50.0,52.0
21,54.0,54.0,59.0,54.0,61.0,61.0,48.0,55.0,52.0,52.0,55.0,55.0,59.0
22,54.0,51.0,52.0,47.0,53.0,53.0,51.0,49.0,51.0,51.0,49.0,49.0,57.0
23,54.0,49.0,52.0,51.0,54.0,54.0,50.0,51.0,50.0,50.0,51.0,51.0,52.0
24,55.0,55.0,49.0,54.0,53.0,53.0,48.0,54.0,52.0,52.0,54.0,54.0,52.0
25,46.0,50.0,45.0,52.0,48.0,48.0,45.0,47.0,48.0,48.0,48.0,47.0,47.0
26,47.0,47.0,46.0,52.0,48.0,48.0,45.0,49.0,47.0,47.0,49.0,49.0,47.0
27,58.0,58.0,59.0,54.0,61.0,61.0,48.0,56.0,53.0,53.0,56.0,56.0,61.0
28,54.0,54.0,51.0,53.0,54.0,54.0,45.0,53.0,54.0,54.0,53.0,53.0,53.0
29,57.0,57.0,54.0,54.0,56.0,56.0,46.0,54.0,52.0,52.0,54.0,54.0,53.0
30,59.0,59.0,60.0,54.0,62.0,62.0,49.0,56.0,54.0,54.0,56.0,56.0,62.0
31,55.0,55.0,52.0,53.0,55.0,55.0,46.0,53.0,55.0,55.0,53.0,53.0,54.0
32,58.0,58.0,55.0,54.0,57.0,57.0,47.0,54.0,53.0,53.0,54.0,54.0,54.0
33,53.0,53.0,59.0,47.0,60.0,60.0,43.0,55.0,48.0,48.0,55.0,55.0,59.0
34,53.0,45.0,49.0,46.0,51.0,51.0,46.0,48.0,46.0,46.0,49.0,48.0,52.0
35,53.0,46.0,53.0,46.0,53.0,53.0,45.0,50.0,46.0,46.0,50.0,50.0,52.0
36,55.0,55.0,50.0,54.0,52.0,52.0,49.0,54.0,49.0,49.0,54.0,54.0,52.0
37,45.0,47.0,45.0,52.0,48.0,48.0,42.0,47.0,48.0,48.0,48.0,47.0,47.0
38,48.0,47.0,46.0,52.0,48.0,48.0,43.0,49.0,45.0,45.0,49.0,49.0,47.0
39,57.0,57.0,60.0,54.0,60.0,60.0,48.0,56.0,52.0,52.0,56.0,56.0,61.0
40,54.0,54.0,48.0,53.0,54.0,54.0,41.0,53.0,54.0,54.0,53.0,53.0,48.0
41,56.0,56.0,55.0,54.0,54.0,54.0,42.0,54.0,48.0,48.0,54.0,54.0,53.0
42,58.0,58.0,61.0,48.0,61.0,61.0,44.0,56.0,50.0,50.0,56.0,56.0,62.0
43,55.0,55.0,49.0,53.0,55.0,55.0,42.0,53.0,55.0,55.0,53.0,53.0,49.0
44,57.0,57.0,56.0,54.0,55.0,55.0,43.0,54.0,49.0,49.0,54.0,54.0,54.0
45,48.0,48.0,41.0,51.0,45.0,45.0,45.0,48.0,45.0,45.0,48.0,48.0,43.0
46,36.0,42.0,41.0,42.0,44.0,44.0,42.0,41.0,44.0,43.0,38.0,38.0,41.0
47,41.0,41.0,40.0,44.0,45.0,45.0,42.0,44.0,42.0,42.0,44.0,44.0,41.0
48,58.0,58.0,48.0,54.0,49.0,49.0,48.0,54.0,49.0,49.0,54.0,54.0,50.0
49,46.0,48.0,48.0,46.0,49.0,49.0,48.0,44.0,53.0,48.0,44.0,44.0,46.0
50,51.0,51.0,48.0,46.0,49.0,49.0,48.0,50.0,48.0,48.0,50.0,50.0,47.0
51,59.0,59.0,49.0,54.0,50.0,50.0,49.0,54.0,50.0,50.0,54.0,54.0,51.0
52,47.0,49.0,49.0,46.0,50.0,50.0,49.0,44.0,54.0,49.0,44.0,44.0,47.0
53,52.0,52.0,49.0,46.0,50.0,50.0,49.0,50.0,49.0,49.0,50.0,50.0,48.0
54,59.0,59.0,53.0,54.0,50.0,50.0,49.0,54.0,49.0,49.0,54.0,54.0,56.0
55,51.0,51.0,53.0,45.0,50.0,50.0,48.0,46.0,52.0,47.0,46.0,46.0,47.0
56,53.0,53.0,48.0,46.0,53.0,53.0,53.0,50.0,53.0,53.0,50.0,50.0,47.0
57,60.0,60.0,54.0,54.0,51.0,51.0,50.0,54.0,50.0,50.0,54.0,54.0,57.0
58,52.0,52.0,54.0,45.0,51.0,51.0,49.0,47.0,53.0,48.0,47.0,47.0,48.0
59,54.0,54.0,49.0,46.0,54.0,54.0,54.0,50.0,54.0,54.0,50.0,50.0,48.0
60,59.0,59.0,55.0,54.0,50.0,50.0,41.0,54.0,48.0,48.0,54.0,54.0,58.0
61,51.0,51.0,50.0,43.0,50.0,50.0,43.0,47.0,48.0,48.0,47.0,47.0,47.0
62,54.0,54.0,50.0,43.0,50.0,50.0,45.0,48.0,45.0,45.0,48.0,48.0,48.0
63,53.0,53.0,58.0,54.0,60.0,60.0,48.0,54.0,58.0,58.0,54.0,54.0,57.0
64,53.0,52.0,56.0,49.0,53.0,53.0,55.0,49.0,56.0,55.0,49.0,49.0,56.0
65,53.0,50.0,56.0,49.0,53.0,53.0,50.0,52.0,55.0,55.0,49.0,49.0,52.0
66,54.0,54.0,59.0,53.0,60.0,60.0,49.0,54.0,57.0,57.0,54.0,54.0,58.0
67,53.0,52.0,57.0,50.0,53.0,53.0,51.0,50.0,55.0,55.0,50.0,50.0,56.0
68,54.0,50.0,57.0,50.0,53.0,53.0,51.0,53.0,55.0,55.0,50.0,50.0,52.0
69,54.0,54.0,51.0,54.0,52.0,52.0,58.0,54.0,58.0,58.0,54.0,54.0,51.0
70,46.0,51.0,48.0,52.0,47.0,47.0,52.0,52.0,52.0,52.0,52.0,52.0,50.0
