Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6
0,40.0,41.0,39.0,39.0,41.0,41.0,41.0
1,38.0,42.0,42.0,42.0,42.0,42.0,42.0
2,41.0,38.0,36.0,38.0,36.0,38.0,41.0
3,42.0,41.0,40.0,40.0,41.0,41.0,41.0
4,41.0,42.0,42.0,42.0,42.0,42.0,42.0
5,43.0,42.0,42.0,42.0,42.0,42.0,42.0
6,41.0,41.0,41.0,41.0,41.0,41.0,41.0
7,38.0,43.0,43.0,43.0,43.0,43.0,43.0
8,41.0,43.0,43.0,43.0,43.0,43.0,43.0
9,40.0,41.0,41.0,41.0,41.0,41.0,41.0
10,39.0,40.0,40.0,40.0,38.0,40.0,41.0
11,42.0,39.0,36.0,39.0,36.0,39.0,41.0
12,42.0,40.0,40.0,40.0,40.0,40.0,40.0
13,42.0,40.0,40.0,40.0,37.0,40.0,40.0
14,44.0,42.0,42.0,42.0,42.0,42.0,42.0
15,42.0,41.0,41.0,41.0,41.0,41.0,41.0
16,42.0,41.0,37.0,38.0,37.0,38.0,37.0
17,44.0,43.0,43.0,43.0,43.0,43.0,43.0
18,42.0,41.0,41.0,41.0,41.0,41.0,41.0
19,41.0,41.0,41.0,41.0,41.0,41.0,41.0
20,43.0,43.0,43.0,43.0,43.0,43.0,43.0
21,42.0,42.0,42.0,42.0,42.0,42.0,42.0
22,40.0,42.0,42.0,42.0,42.0,42.0,42.0
23,41.0,44.0,44.0,44.0,44.0,44.0,44.0
24,42.0,40.0,43.0,40.0,43.0,40.0,43.0
25,42.0,42.0,39.0,42.0,37.0,42.0,41.0
26,44.0,41.0,41.0,42.0,41.0,42.0,43.0
27,44.0,39.0,42.0,39.0,42.0,39.0,42.0
28,44.0,41.0,41.0,41.0,41.0,41.0,41.0
29,46.0,41.0,41.0,41.0,41.0,41.0,42.0
30,42.0,40.0,40.0,40.0,40.0,40.0,40.0
31,42.0,42.0,42.0,42.0,42.0,42.0,42.0
32,44.0,42.0,42.0,42.0,42.0,42.0,42.0
33,40.0,38.0,37.0,38.0,37.0,38.0,40.0
34,39.0,42.0,42.0,42.0,42.0,42.0,42.0
35,41.0,37.0,40.0,37.0,40.0,37.0,41.0
36,40.0,37.0,44.0,36.0,44.0,36.0,44.0
37,39.0,43.0,38.0,43.0,39.0,43.0,42.0
38,42.0,42.0,42.0,43.0,42.0,43.0,44.0
39,41.0,36.0,43.0,36.0,43.0,36.0,43.0
40,41.0,42.0,42.0,42.0,42.0,42.0,42.0
41,43.0,41.0,41.0,42.0,41.0,42.0,43.0
42,40.0,37.0,37.0,37.0,37.0,37.0,37.0
43,42.0,43.0,43.0,43.0,43.0,43.0,43.0
44,42.0,39.0,38.0,39.0,38.0,39.0,41.0
45,37.0,38.0,38.0,38.0,38.0,38.0,40.0
46,36.0,43.0,43.0,43.0,43.0,43.0,43.0
47,38.0,40.0,37.0,40.0,37.0,40.0,41.0
48,39.0,39.0,37.0,39.0,37.0,39.0,41.0
49,38.0,42.0,42.0,42.0,42.0,42.0,42.0
50,41.0,43.0,43.0,43.0,43.0,43.0,43.0
51,40.0,39.0,38.0,38.0,38.0,38.0,40.0
52,39.0,42.0,38.0,40.0,38.0,40.0,42.0
53,41.0,44.0,44.0,44.0,44.0,44.0,44.0
54,41.0,38.0,36.0,38.0,36.0,38.0,40.0
55,37.0,41.0,41.0,41.0,41.0,41.0,41.0
56,43.0,42.0,42.0,42.0,42.0,42.0,42.0
57,41.0,38.0,37.0,37.0,37.0,37.0,39.0
58,38.0,41.0,37.0,39.0,37.0,39.0,41.0
59,43.0,43.0,43.0,43.0,43.0,43.0,43.0
60,40.0,37.0,36.0,37.0,36.0,37.0,36.0
61,38.0,40.0,38.0,40.0,38.0,40.0,38.0
62,41.0,39.0,38.0,39.0,38.0,39.0,38.0
63,41.0,40.0,40.0,40.0,40.0,40.0,40.0
