Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4
0,41.0,41.0,40.0,45.0,45.0
1,38.0,41.0,39.0,44.0,44.0
2,41.0,41.0,37.0,46.0,44.0
3,45.0,45.0,45.0,46.0,46.0
4,44.0,45.0,41.0,47.0,51.0
5,45.0,43.0,41.0,47.0,46.0
6,44.0,45.0,45.0,46.0,46.0
7,44.0,46.0,41.0,47.0,51.0
8,41.0,43.0,41.0,47.0,46.0
9,45.0,45.0,41.0,46.0,45.0
10,43.0,43.0,39.0,46.0,43.0
11,42.0,42.0,37.0,46.0,44.0
12,44.0,44.0,45.0,46.0,44.0
13,44.0,46.0,45.0,47.0,42.0
14,46.0,42.0,42.0,45.0,44.0
15,44.0,44.0,45.0,46.0,44.0
16,43.0,47.0,45.0,47.0,42.0
17,47.0,43.0,42.0,43.0,44.0
18,44.0,45.0,46.0,46.0,46.0
19,44.0,45.0,42.0,47.0,51.0
20,44.0,45.0,45.0,48.0,46.0
21,44.0,45.0,46.0,46.0,45.0
22,44.0,46.0,42.0,47.0,50.0
23,44.0,45.0,45.0,48.0,47.0
24,46.0,46.0,47.0,47.0,45.0
25,47.0,47.0,42.0,47.0,47.0
26,47.0,47.0,42.0,47.0,47.0
27,45.0,45.0,46.0,46.0,45.0
28,46.0,49.0,48.0,47.0,46.0
29,46.0,46.0,48.0,48.0,51.0
30,44.0,45.0,47.0,46.0,45.0
31,47.0,47.0,48.0,47.0,46.0
32,47.0,47.0,48.0,48.0,51.0
33,44.0,45.0,45.0,45.0,45.0
34,44.0,44.0,40.0,46.0,46.0
35,41.0,45.0,41.0,46.0,47.0
36,46.0,46.0,47.0,47.0,45.0
37,47.0,47.0,42.0,47.0,47.0
38,47.0,47.0,42.0,47.0,47.0
39,45.0,45.0,46.0,46.0,45.0
40,46.0,49.0,48.0,47.0,46.0
41,46.0,46.0,48.0,48.0,51.0
42,44.0,45.0,47.0,46.0,45.0
43,45.0,45.0,48.0,47.0,46.0
44,45.0,45.0,48.0,48.0,51.0
45,46.0,46.0,42.0,46.0,47.0
46,43.0,43.0,41.0,45.0,45.0
47,43.0,43.0,39.0,46.0,41.0
48,46.0,46.0,47.0,47.0,47.0
49,47.0,47.0,47.0,47.0,45.0
50,47.0,47.0,42.0,47.0,43.0
51,47.0,47.0,47.0,47.0,46.0
52,46.0,46.0,47.0,47.0,44.0
53,46.0,46.0,42.0,47.0,43.0
54,45.0,45.0,46.0,46.0,46.0
55,46.0,46.0,46.0,47.0,44.0
56,46.0,46.0,41.0,48.0,42.0
57,46.0,46.0,47.0,46.0,45.0
58,45.0,45.0,47.0,47.0,43.0
59,47.0,47.0,42.0,48.0,42.0
60,44.0,44.0,47.0,46.0,45.0
61,41.0,42.0,47.0,45.0,43.0
62,42.0,46.0,42.0,48.0,41.0
63,44.0,44.0,45.0,45.0,45.0
64,43.0,44.0,39.0,46.0,50.0
65,44.0,45.0,44.0,47.0,46.0
66,44.0,44.0,46.0,45.0,45.0
67,43.0,45.0,41.0,46.0,49.0
68,44.0,45.0,45.0,47.0,47.0
69,47.0,47.0,48.0,46.0,47.0
70,46.0,46.0,41.0,47.0,47.0
71,47.0,47.0,47.0,48.0,48.0
72,46.0,46.0,47.0,45.0,46.0
73,45.0,48.0,47.0,46.0,46.0
74,46.0,46.0,49.0,47.0,51.0
75,44.0,44.0,48.0,45.0,45.0
76,46.0,46.0,47.0,46.0,46.0
77,46.0,46.0,49.0,47.0,51.0
78,43.0,44.0,46.0,45.0,45.0
79,43.0,43.0,41.0,46.0,45.0
80,40.0,44.0,45.0,47.0,47.0
81,47.0,47.0,48.0,46.0,47.0
82,46.0,46.0,41.0,47.0,47.0
83,47.0,47.0,47.0,48.0,48.0
84,46.0,46.0,47.0,45.0,46.0
85,45.0,48.0,47.0,46.0,46.0
86,46.0,46.0,49.0,47.0,50.0
87,44.0,44.0,48.0,45.0,45.0
88,45.0,45.0,47.0,46.0,45.0
89,45.0,45.0,49.0,47.0,50.0
90,47.0,47.0,42.0,45.0,46.0
91,47.0,47.0,42.0,44.0,44.0
92,47.0,47.0,41.0,45.0,43.0
93,47.0,47.0,46.0,46.0,46.0
94,48.0,48.0,46.0,47.0,44.0
95,48.0,48.0,46.0,48.0,43.0
96,48.0,48.0,46.0,46.0,45.0
97,49.0,49.0,46.0,47.0,43.0
98,49.0,49.0,46.0,48.0,42.0
99,46.0,46.0,45.0,45.0,45.0
100,47.0,47.0,45.0,46.0,43.0
101,47.0,49.0,46.0,47.0,42.0
102,47.0,47.0,46.0,45.0,44.0
103,48.0,48.0,46.0,46.0,42.0
104,48.0,49.0,46.0,47.0,41.0
105,43.0,45.0,46.0,45.0,44.0
106,45.0,46.0,46.0,44.0,42.0
107,42.0,46.0,42.0,47.0,41.0
108,40.0,44.0,38.0,41.0,41.0
109,40.0,40.0,33.0,42.0,41.0
110,37.0,40.0,37.0,43.0,43.0
111,46.0,46.0,40.0,46.0,41.0
112,46.0,46.0,37.0,43.0,43.0
113,43.0,43.0,39.0,44.0,42.0
114,45.0,45.0,39.0,45.0,40.0
115,45.0,45.0,42.0,42.0,42.0
116,42.0,44.0,41.0,44.0,46.0
117,40.0,44.0,40.0,41.0,40.0
118,45.0,45.0,39.0,42.0,41.0
119,42.0,45.0,41.0,45.0,46.0
120,47.0,47.0,39.0,45.0,42.0
121,47.0,47.0,42.0,44.0,39.0
122,47.0,47.0,40.0,45.0,42.0
123,47.0,47.0,38.0,46.0,42.0
124,48.0,48.0,44.0,47.0,39.0
125,48.0,48.0,46.0,48.0,42.0
126,48.0,48.0,39.0,46.0,41.0
127,49.0,49.0,42.0,47.0,40.0
128,49.0,49.0,46.0,48.0,41.0
129,46.0,46.0,37.0,45.0,41.0
130,47.0,47.0,43.0,46.0,38.0
131,47.0,49.0,45.0,47.0,41.0
132,47.0,47.0,38.0,45.0,40.0
133,48.0,48.0,44.0,46.0,39.0
134,48.0,49.0,45.0,47.0,40.0
135,41.0,45.0,38.0,41.0,40.0
136,45.0,46.0,40.0,42.0,37.0
137,42.0,46.0,39.0,47.0,40.0
138,48.0,48.0,40.0,43.0,37.0
139,43.0,43.0,41.0,43.0,39.0
140,43.0,43.0,42.0,44.0,38.0
141,49.0,49.0,41.0,45.0,37.0
142,47.0,47.0,47.0,46.0,39.0
143,47.0,47.0,43.0,46.0,38.0
144,48.0,48.0,40.0,45.0,37.0
