Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9
0,55.0,54.0,55.0,45.0,45.0,51.0,53.0,53.0,53.0,53.0
1,54.0,53.0,54.0,50.0,50.0,52.0,52.0,52.0,52.0,52.0
2,52.0,51.0,50.0,48.0,45.0,52.0,50.0,50.0,50.0,50.0
3,54.0,53.0,54.0,48.0,48.0,51.0,52.0,52.0,52.0,52.0
4,54.0,53.0,54.0,54.0,54.0,53.0,52.0,52.0,52.0,52.0
5,56.0,55.0,54.0,53.0,49.0,56.0,54.0,54.0,54.0,54.0
6,51.0,50.0,51.0,47.0,47.0,50.0,49.0,49.0,49.0,49.0
7,54.0,53.0,51.0,48.0,48.0,51.0,52.0,52.0,52.0,52.0
8,56.0,55.0,54.0,49.0,49.0,56.0,54.0,54.0,54.0,54.0
9,53.0,52.0,52.0,52.0,52.0,53.0,51.0,51.0,51.0,51.0
10,55.0,54.0,49.0,54.0,54.0,55.0,53.0,53.0,53.0,53.0
11,52.0,51.0,49.0,53.0,49.0,55.0,50.0,50.0,50.0,50.0
12,52.0,51.0,51.0,52.0,52.0,52.0,50.0,50.0,50.0,50.0
13,54.0,53.0,52.0,54.0,54.0,54.0,52.0,52.0,52.0,52.0
14,53.0,52.0,53.0,53.0,49.0,54.0,52.0,52.0,51.0,51.0
15,50.0,49.0,49.0,48.0,48.0,49.0,48.0,48.0,48.0,48.0
16,51.0,50.0,49.0,47.0,47.0,50.0,49.0,49.0,49.0,49.0
17,54.0,53.0,54.0,49.0,49.0,50.0,52.0,52.0,52.0,52.0
18,53.0,52.0,53.0,47.0,47.0,51.0,51.0,51.0,51.0,51.0
19,53.0,52.0,53.0,53.0,53.0,53.0,51.0,51.0,51.0,51.0
20,57.0,56.0,54.0,53.0,52.0,56.0,55.0,55.0,55.0,55.0
21,53.0,52.0,53.0,48.0,48.0,50.0,51.0,51.0,51.0,51.0
22,54.0,53.0,54.0,49.0,49.0,51.0,52.0,52.0,52.0,52.0
23,56.0,55.0,55.0,53.0,53.0,55.0,54.0,54.0,54.0,54.0
24,54.0,53.0,53.0,53.0,53.0,52.0,52.0,52.0,52.0,52.0
25,54.0,53.0,54.0,53.0,53.0,54.0,52.0,52.0,52.0,52.0
26,54.0,53.0,54.0,55.0,54.0,56.0,52.0,52.0,52.0,52.0
27,53.0,52.0,53.0,53.0,53.0,51.0,51.0,51.0,51.0,51.0
28,53.0,52.0,53.0,53.0,53.0,53.0,51.0,51.0,51.0,51.0
29,55.0,54.0,55.0,55.0,54.0,55.0,53.0,53.0,53.0,53.0
30,51.0,50.0,51.0,47.0,47.0,49.0,49.0,49.0,49.0,49.0
31,51.0,50.0,49.0,46.0,46.0,49.0,49.0,49.0,49.0,49.0
32,54.0,53.0,54.0,48.0,48.0,53.0,52.0,52.0,52.0,52.0
33,50.0,49.0,50.0,44.0,44.0,50.0,48.0,48.0,48.0,48.0
34,51.0,50.0,51.0,46.0,46.0,51.0,49.0,49.0,49.0,49.0
