Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7
0,54.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0
1,55.0,50.0,54.0,55.0,53.0,49.0,53.0,55.0
2,54.0,50.0,50.0,54.0,49.0,49.0,49.0,51.0
3,55.0,55.0,55.0,54.0,54.0,54.0,55.0,55.0
4,55.0,54.0,54.0,55.0,53.0,53.0,53.0,55.0
5,54.0,53.0,53.0,54.0,52.0,52.0,52.0,53.0
6,56.0,55.0,55.0,55.0,55.0,55.0,56.0,56.0
7,56.0,52.0,54.0,56.0,54.0,51.0,53.0,56.0
8,55.0,52.0,52.0,55.0,52.0,52.0,53.0,54.0
9,55.0,56.0,56.0,55.0,55.0,55.0,54.0,55.0
10,55.0,54.0,54.0,55.0,54.0,54.0,54.0,55.0
11,54.0,51.0,51.0,54.0,51.0,51.0,51.0,52.0
12,56.0,55.0,55.0,56.0,55.0,55.0,55.0,55.0
13,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0
14,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0
15,57.0,56.0,56.0,57.0,56.0,56.0,56.0,56.0
16,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0
17,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0
18,54.0,55.0,55.0,54.0,54.0,54.0,55.0,55.0
19,55.0,53.0,54.0,55.0,53.0,53.0,53.0,55.0
20,54.0,52.0,52.0,54.0,52.0,52.0,52.0,53.0
21,55.0,55.0,55.0,55.0,55.0,55.0,56.0,56.0
22,56.0,53.0,54.0,56.0,54.0,52.0,53.0,56.0
23,54.0,53.0,53.0,54.0,53.0,53.0,53.0,54.0
24,55.0,55.0,55.0,55.0,55.0,55.0,54.0,55.0
25,55.0,55.0,55.0,55.0,55.0,55.0,54.0,55.0
26,56.0,54.0,54.0,56.0,53.0,53.0,53.0,54.0
27,56.0,56.0,56.0,56.0,56.0,56.0,55.0,55.0
28,58.0,56.0,56.0,58.0,56.0,56.0,57.0,58.0
29,59.0,60.0,60.0,59.0,59.0,59.0,59.0,59.0
30,57.0,57.0,57.0,57.0,57.0,57.0,56.0,56.0
31,59.0,57.0,57.0,59.0,57.0,57.0,58.0,59.0
32,60.0,61.0,61.0,60.0,60.0,60.0,60.0,60.0
33,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0
34,56.0,52.0,54.0,56.0,54.0,51.0,51.0,56.0
35,55.0,52.0,52.0,55.0,52.0,52.0,52.0,53.0
36,56.0,55.0,55.0,56.0,55.0,55.0,54.0,55.0
37,55.0,54.0,54.0,55.0,54.0,54.0,52.0,55.0
38,56.0,54.0,54.0,56.0,54.0,54.0,54.0,55.0
39,56.0,54.0,54.0,56.0,54.0,54.0,54.0,54.0
40,59.0,57.0,57.0,59.0,57.0,57.0,56.0,59.0
41,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0
42,57.0,55.0,55.0,57.0,55.0,55.0,55.0,55.0
43,60.0,58.0,58.0,60.0,58.0,58.0,57.0,60.0
44,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0
45,57.0,56.0,56.0,57.0,56.0,56.0,54.0,56.0
46,56.0,57.0,57.0,56.0,57.0,57.0,54.0,55.0
47,55.0,52.0,52.0,55.0,52.0,52.0,51.0,52.0
48,61.0,60.0,60.0,60.0,60.0,60.0,55.0,60.0
49,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0
50,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0
51,62.0,61.0,61.0,61.0,61.0,61.0,56.0,61.0
52,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0
53,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0
54,60.0,59.0,59.0,59.0,59.0,59.0,54.0,59.0
55,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0
56,57.0,57.0,57.0,57.0,57.0,57.0,56.0,57.0
57,61.0,60.0,60.0,60.0,60.0,60.0,55.0,60.0
58,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0
59,58.0,58.0,58.0,58.0,58.0,58.0,57.0,58.0
60,58.0,57.0,57.0,58.0,57.0,57.0,56.0,57.0
61,59.0,59.0,59.0,59.0,59.0,59.0,57.0,59.0
62,59.0,59.0,59.0,59.0,59.0,59.0,58.0,59.0
63,53.0,54.0,54.0,53.0,53.0,53.0,54.0,54.0
64,54.0,52.0,53.0,54.0,52.0,52.0,52.0,54.0
65,53.0,52.0,52.0,53.0,51.0,51.0,51.0,52.0
66,54.0,54.0,54.0,54.0,54.0,54.0,55.0,55.0
67,55.0,53.0,53.0,55.0,53.0,53.0,53.0,55.0
68,54.0,52.0,52.0,54.0,52.0,52.0,52.0,53.0
