,Mean,StdDev,Min,Median,Max,Seed-1,Seed-10,Seed-100,Seed-11,Seed-12,Seed-13,Seed-14,Seed-15,Seed-16,Seed-17,Seed-18,Seed-19,Seed-2,Seed-20,Seed-21,Seed-22,Seed-23,Seed-24,Seed-25,Seed-26,Seed-27,Seed-28,Seed-29,Seed-3,Seed-30,Seed-31,Seed-32,Seed-33,Seed-34,Seed-35,Seed-36,Seed-37,Seed-38,Seed-39,Seed-4,Seed-40,Seed-41,Seed-42,Seed-43,Seed-44,Seed-45,Seed-46,Seed-47,Seed-48,Seed-49,Seed-5,Seed-50,Seed-51,Seed-52,Seed-53,Seed-54,Seed-55,Seed-56,Seed-57,Seed-58,Seed-59,Seed-6,Seed-60,Seed-61,Seed-62,Seed-63,Seed-64,Seed-65,Seed-66,Seed-67,Seed-68,Seed-69,Seed-7,Seed-70,Seed-71,Seed-72,Seed-73,Seed-74,Seed-75,Seed-76,Seed-77,Seed-78,Seed-79,Seed-8,Seed-80,Seed-81,Seed-82,Seed-83,Seed-84,Seed-85,Seed-86,Seed-87,Seed-88,Seed-89,Seed-9,Seed-90,Seed-91,Seed-92,Seed-93,Seed-94,Seed-95,Seed-96,Seed-97,Seed-98,Seed-99
gurobi time,3.35,1.64,0.19,3.0,8.39,2.62,2.98,3.08,6.23,2.71,3.23,0.19,3.82,0.43,5.68,2.66,3.48,2.69,3.1,2.27,4.09,3.9,5.82,2.38,4.69,2.98,4.54,4.7,3.74,7.63,2.41,6.74,2.81,5.26,2.43,3.82,0.96,1.89,4.9,1.26,3.02,4.0,4.09,3.28,2.74,3.25,4.04,7.97,4.84,1.3,1.59,1.16,2.48,6.39,3.76,2.95,2.12,1.36,2.77,3.17,0.66,1.86,3.67,4.54,2.52,2.45,2.39,2.03,3.56,2.01,1.85,3.36,8.39,4.5,5.14,4.59,5.29,3.88,4.65,2.79,2.54,2.44,3.37,3.03,2.68,3.1,0.7,4.95,1.05,5.33,2.31,1.81,2.15,2.97,0.77,2.52,2.16,3.79,4.19,2.94,2.73,2.52,2.84,6.41,7.0
total time,4.39,1.66,1.11,4.015,9.48,4.6,4.01,3.99,7.26,3.7,4.14,1.11,4.75,1.35,6.66,3.72,4.4,3.82,4.0,3.42,5.97,4.93,6.75,3.29,5.78,3.91,5.62,5.79,4.74,8.55,3.41,7.75,3.73,6.18,3.4,5.65,1.88,2.81,5.82,2.32,4.05,5.09,5.0,4.21,3.79,4.23,4.96,8.9,6.67,2.31,2.6,2.04,3.49,7.47,4.77,3.87,3.09,2.41,3.68,4.09,1.76,2.85,4.61,5.53,3.52,3.49,3.31,2.96,4.57,2.92,3.7,4.28,9.48,5.59,6.06,5.59,6.39,4.86,5.57,3.71,3.47,3.41,5.22,4.15,3.7,4.02,1.62,5.88,2.12,6.25,3.27,2.8,3.06,3.89,1.74,3.44,3.1,4.86,5.07,4.8,3.83,3.52,3.81,7.32,7.92
result,46.19,6.78,21.0,46.0,61.0,52.0,51.0,36.0,38.0,40.0,42.99999999999999,50.0,47.0,53.0,43.0,41.0,50.99999999999998,37.0,42.0,43.0,38.0,46.0,32.0,37.99999999999999,45.0,37.0,42.0,43.0,44.00000000000001,21.0,41.0,40.0,39.0,48.0,59.0,52.0,58.0,50.0,56.999999999999964,45.0,47.0,46.0,48.0,48.99999999999998,53.0,52.0,51.00000000000001,51.0,55.0,59.0,38.0,51.0,53.0,46.0,49.0,57.0,46.99999999999999,54.0,52.0,53.00000000000002,61.0,37.0,56.0,46.0,56.0,46.0,46.0,56.0,43.0,52.0,45.0,44.0,33.0,40.0,43.0,40.0,45.0,46.0,45.0,40.0,49.0,51.0,49.99999999999996,42.0,42.0,52.000000000000036,51.0,41.0,46.0,47.0,40.00000000000001,43.0,44.0,40.00000000000001,54.0,42.0,53.00000000000003,45.0,54.0,48.0,51.00000000000001,37.0,45.0,35.0,44.0
status,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
