Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7
0,50.0,47.0,51.0,51.0,49.0,48.0,47.0,50.0
1,49.0,45.0,43.0,49.0,44.0,49.0,48.0,49.0
2,49.0,44.0,43.0,50.0,44.0,50.0,48.0,48.0
3,51.0,48.0,51.0,52.0,50.0,49.0,48.0,51.0
4,48.0,45.0,44.0,53.0,48.0,53.0,50.0,50.0
5,50.0,48.0,47.0,54.0,48.0,54.0,49.0,50.0
6,51.0,48.0,51.0,51.0,49.0,48.0,49.0,52.0
7,48.0,45.0,43.0,52.0,46.0,50.0,48.0,49.0
8,50.0,48.0,47.0,51.0,47.0,51.0,50.0,51.0
9,49.0,47.0,52.0,53.0,51.0,50.0,52.0,50.0
10,51.0,45.0,50.0,50.0,48.0,51.0,51.0,50.0
11,47.0,45.0,50.0,51.0,47.0,51.0,51.0,48.0
12,49.0,50.0,51.0,52.0,50.0,50.0,51.0,49.0
13,50.0,48.0,51.0,49.0,48.0,50.0,51.0,52.0
14,48.0,50.0,51.0,52.0,48.0,52.0,50.0,51.0
15,50.0,51.0,50.0,51.0,49.0,48.0,49.0,49.0
16,51.0,49.0,48.0,48.0,49.0,48.0,48.0,51.0
17,49.0,51.0,48.0,50.0,49.0,49.0,48.0,51.0
18,51.0,47.0,50.0,52.0,50.0,50.0,49.0,51.0
19,49.0,44.0,43.0,53.0,48.0,53.0,50.0,50.0
20,49.0,47.0,47.0,54.0,48.0,54.0,53.0,53.0
21,51.0,48.0,50.0,52.0,50.0,49.0,49.0,52.0
22,50.0,45.0,44.0,52.0,48.0,52.0,50.0,49.0
23,50.0,48.0,47.0,53.0,48.0,52.0,53.0,53.0
24,50.0,47.0,52.0,53.0,52.0,53.0,52.0,51.0
25,50.0,45.0,51.0,54.0,52.0,54.0,53.0,52.0
26,50.0,48.0,53.0,54.0,49.0,54.0,53.0,49.0
27,51.0,49.0,52.0,54.0,51.0,54.0,51.0,51.0
28,50.0,49.0,50.0,53.0,51.0,53.0,52.0,52.0
29,51.0,52.0,54.0,55.0,49.0,55.0,52.0,53.0
30,50.0,50.0,50.0,52.0,49.0,51.0,49.0,52.0
31,51.0,49.0,48.0,52.0,52.0,52.0,49.0,52.0
32,52.0,53.0,51.0,52.0,50.0,52.0,49.0,54.0
33,51.0,48.0,50.0,50.0,49.0,48.0,49.0,49.0
34,50.0,42.0,42.0,51.0,46.0,51.0,48.0,45.0
35,50.0,48.0,47.0,52.0,45.0,52.0,50.0,49.0
36,51.0,47.0,52.0,53.0,53.0,51.0,52.0,50.0
37,50.0,45.0,50.0,53.0,53.0,53.0,51.0,48.0
38,50.0,48.0,53.0,53.0,50.0,53.0,52.0,49.0
39,50.0,49.0,52.0,52.0,52.0,52.0,51.0,49.0
40,50.0,49.0,50.0,54.0,52.0,54.0,51.0,50.0
41,52.0,52.0,54.0,53.0,50.0,53.0,51.0,53.0
42,51.0,50.0,50.0,53.0,50.0,49.0,49.0,49.0
43,51.0,49.0,49.0,51.0,53.0,51.0,48.0,50.0
44,51.0,53.0,51.0,52.0,51.0,51.0,49.0,54.0
45,49.0,46.0,50.0,53.0,51.0,53.0,52.0,50.0
46,49.0,45.0,52.0,49.0,49.0,51.0,51.0,48.0
47,46.0,45.0,51.0,52.0,48.0,52.0,51.0,45.0
48,50.0,50.0,52.0,54.0,52.0,54.0,51.0,51.0
49,50.0,51.0,53.0,50.0,52.0,51.0,51.0,52.0
50,49.0,50.0,52.0,53.0,51.0,53.0,51.0,51.0
51,49.0,50.0,50.0,52.0,53.0,52.0,51.0,51.0
52,50.0,52.0,51.0,49.0,53.0,50.0,51.0,53.0
53,50.0,50.0,51.0,51.0,52.0,49.0,51.0,51.0
54,49.0,49.0,51.0,54.0,51.0,54.0,50.0,51.0
55,49.0,50.0,52.0,49.0,51.0,50.0,50.0,51.0
56,49.0,49.0,51.0,53.0,50.0,53.0,50.0,50.0
57,49.0,50.0,51.0,52.0,52.0,52.0,50.0,50.0
58,50.0,51.0,50.0,50.0,52.0,49.0,51.0,52.0
59,49.0,50.0,50.0,51.0,51.0,49.0,51.0,51.0
60,49.0,50.0,48.0,50.0,48.0,50.0,48.0,49.0
61,50.0,48.0,46.0,47.0,50.0,45.0,48.0,50.0
62,48.0,50.0,48.0,47.0,47.0,47.0,48.0,51.0
