Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4
0,53.0,55.0,55.0,55.0,53.0
1,54.0,59.0,58.0,58.0,55.0
2,58.0,60.0,57.0,57.0,59.0
3,53.0,55.0,57.0,57.0,54.0
4,57.0,58.0,59.0,59.0,58.0
5,58.0,61.0,59.0,59.0,59.0
6,54.0,54.0,55.0,55.0,54.0
7,58.0,54.0,58.0,58.0,59.0
8,59.0,60.0,58.0,58.0,59.0
9,56.0,62.0,57.0,57.0,56.0
10,60.0,59.0,60.0,60.0,59.0
11,58.0,59.0,59.0,59.0,59.0
12,55.0,61.0,56.0,56.0,55.0
13,59.0,58.0,59.0,59.0,58.0
14,57.0,58.0,58.0,58.0,58.0
15,54.0,56.0,57.0,57.0,52.0
16,57.0,55.0,60.0,60.0,55.0
17,58.0,58.0,59.0,59.0,56.0
18,54.0,54.0,58.0,58.0,53.0
19,58.0,57.0,60.0,60.0,59.0
20,59.0,60.0,60.0,60.0,59.0
21,55.0,53.0,57.0,57.0,53.0
22,59.0,56.0,59.0,59.0,59.0
23,60.0,59.0,59.0,59.0,59.0
24,55.0,61.0,60.0,60.0,57.0
25,59.0,58.0,62.0,62.0,60.0
26,59.0,58.0,61.0,61.0,60.0
27,54.0,60.0,59.0,59.0,56.0
28,58.0,57.0,61.0,61.0,59.0
29,58.0,57.0,60.0,60.0,59.0
30,55.0,55.0,60.0,60.0,52.0
31,58.0,56.0,61.0,61.0,58.0
32,58.0,58.0,61.0,61.0,58.0
33,53.0,53.0,54.0,54.0,54.0
34,59.0,57.0,57.0,57.0,56.0
35,59.0,59.0,58.0,58.0,57.0
36,55.0,61.0,56.0,56.0,56.0
37,58.0,59.0,59.0,59.0,58.0
38,58.0,59.0,60.0,60.0,59.0
39,54.0,60.0,55.0,55.0,55.0
40,57.0,58.0,58.0,58.0,57.0
41,57.0,58.0,59.0,59.0,58.0
42,55.0,56.0,56.0,56.0,53.0
43,58.0,57.0,59.0,59.0,55.0
44,58.0,58.0,60.0,60.0,58.0
45,61.0,63.0,59.0,59.0,57.0
46,59.0,58.0,58.0,58.0,58.0
47,59.0,60.0,59.0,59.0,59.0
48,61.0,62.0,60.0,60.0,56.0
49,58.0,62.0,58.0,58.0,58.0
50,59.0,61.0,58.0,58.0,58.0
51,56.0,63.0,61.0,61.0,57.0
52,58.0,63.0,59.0,59.0,59.0
53,60.0,62.0,59.0,59.0,59.0
54,60.0,61.0,59.0,59.0,55.0
55,57.0,61.0,57.0,57.0,57.0
56,58.0,60.0,57.0,57.0,57.0
57,55.0,62.0,60.0,60.0,56.0
58,57.0,62.0,58.0,58.0,58.0
59,59.0,61.0,58.0,58.0,58.0
60,55.0,56.0,57.0,57.0,52.0
61,56.0,57.0,59.0,59.0,54.0
62,57.0,57.0,59.0,59.0,55.0
63,53.0,53.0,57.0,57.0,53.0
64,57.0,56.0,59.0,59.0,58.0
65,58.0,59.0,59.0,59.0,59.0
66,54.0,52.0,57.0,57.0,53.0
67,58.0,55.0,59.0,59.0,58.0
