Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14,Roll 15
0,39.0,40.0,40.0,38.0,38.0,43.0,39.0,44.0,44.0,39.0,45.0,40.0,41.0,39.0,38.0,41.0
1,44.0,45.0,45.0,41.0,43.0,45.0,44.0,45.0,45.0,45.0,47.0,45.0,45.0,44.0,40.0,41.0
2,41.0,41.0,41.0,40.0,40.0,45.0,45.0,46.0,46.0,45.0,43.0,45.0,45.0,43.0,41.0,41.0
3,39.0,41.0,40.0,38.0,38.0,45.0,39.0,44.0,44.0,39.0,45.0,42.0,42.0,39.0,38.0,41.0
4,44.0,45.0,45.0,41.0,43.0,46.0,44.0,49.0,49.0,45.0,47.0,45.0,45.0,45.0,40.0,42.0
5,43.0,45.0,45.0,40.0,44.0,46.0,44.0,49.0,49.0,45.0,47.0,45.0,45.0,45.0,40.0,42.0
6,39.0,42.0,40.0,38.0,39.0,45.0,39.0,42.0,42.0,39.0,44.0,43.0,43.0,40.0,38.0,41.0
7,44.0,43.0,41.0,41.0,40.0,46.0,43.0,45.0,45.0,45.0,47.0,45.0,45.0,45.0,40.0,43.0
8,43.0,46.0,46.0,40.0,45.0,46.0,45.0,45.0,45.0,45.0,47.0,45.0,45.0,46.0,41.0,43.0
9,45.0,44.0,44.0,45.0,43.0,45.0,45.0,48.0,48.0,48.0,50.0,48.0,48.0,46.0,45.0,45.0
10,52.0,47.0,47.0,52.0,46.0,46.0,46.0,50.0,50.0,46.0,52.0,50.0,50.0,47.0,46.0,42.0
11,47.0,47.0,47.0,47.0,46.0,47.0,47.0,50.0,50.0,46.0,48.0,46.0,46.0,46.0,47.0,47.0
12,45.0,43.0,43.0,44.0,42.0,45.0,47.0,47.0,47.0,47.0,50.0,48.0,48.0,45.0,44.0,44.0
13,52.0,46.0,46.0,51.0,45.0,46.0,46.0,49.0,49.0,46.0,52.0,50.0,50.0,46.0,45.0,42.0
14,47.0,46.0,46.0,46.0,45.0,47.0,47.0,49.0,49.0,46.0,48.0,46.0,46.0,45.0,46.0,46.0
15,40.0,41.0,41.0,39.0,40.0,44.0,47.0,40.0,40.0,40.0,44.0,46.0,46.0,41.0,42.0,42.0
16,46.0,42.0,42.0,43.0,41.0,46.0,44.0,45.0,45.0,46.0,49.0,44.0,44.0,42.0,40.0,42.0
17,45.0,45.0,45.0,42.0,43.0,47.0,45.0,44.0,44.0,46.0,47.0,46.0,46.0,45.0,41.0,47.0
18,39.0,40.0,40.0,38.0,38.0,45.0,39.0,43.0,43.0,39.0,45.0,42.0,42.0,39.0,38.0,42.0
19,43.0,44.0,44.0,40.0,43.0,46.0,43.0,49.0,49.0,45.0,47.0,45.0,45.0,45.0,39.0,42.0
20,42.0,45.0,45.0,39.0,44.0,46.0,43.0,49.0,49.0,45.0,47.0,45.0,45.0,45.0,39.0,42.0
21,39.0,41.0,40.0,38.0,39.0,45.0,39.0,43.0,43.0,39.0,46.0,42.0,42.0,40.0,38.0,43.0
22,44.0,45.0,45.0,41.0,44.0,46.0,44.0,46.0,46.0,45.0,48.0,45.0,45.0,45.0,40.0,42.0
23,43.0,46.0,46.0,40.0,45.0,46.0,44.0,44.0,44.0,45.0,47.0,45.0,45.0,46.0,40.0,42.0
24,45.0,45.0,45.0,44.0,44.0,49.0,45.0,49.0,49.0,48.0,49.0,49.0,49.0,47.0,44.0,49.0
25,51.0,51.0,51.0,51.0,50.0,46.0,50.0,50.0,50.0,46.0,51.0,50.0,50.0,47.0,50.0,42.0
26,50.0,51.0,51.0,50.0,50.0,46.0,46.0,50.0,50.0,46.0,51.0,49.0,49.0,46.0,46.0,46.0
27,44.0,44.0,44.0,43.0,43.0,49.0,46.0,48.0,48.0,47.0,49.0,49.0,49.0,46.0,43.0,48.0
28,51.0,50.0,50.0,50.0,49.0,46.0,50.0,49.0,49.0,46.0,51.0,50.0,50.0,46.0,49.0,42.0
29,50.0,50.0,50.0,49.0,49.0,46.0,46.0,49.0,49.0,46.0,51.0,49.0,49.0,45.0,45.0,45.0
30,40.0,41.0,41.0,39.0,40.0,46.0,46.0,42.0,42.0,40.0,43.0,45.0,45.0,41.0,41.0,45.0
31,45.0,42.0,42.0,42.0,41.0,46.0,44.0,46.0,46.0,46.0,48.0,45.0,45.0,45.0,41.0,42.0
32,45.0,46.0,46.0,42.0,45.0,47.0,44.0,45.0,45.0,46.0,48.0,46.0,46.0,46.0,40.0,46.0
33,39.0,41.0,40.0,39.0,38.0,45.0,39.0,44.0,44.0,39.0,47.0,42.0,42.0,40.0,39.0,44.0
34,44.0,46.0,46.0,41.0,45.0,46.0,43.0,45.0,45.0,45.0,46.0,45.0,45.0,46.0,40.0,43.0
35,43.0,45.0,45.0,40.0,43.0,46.0,41.0,45.0,45.0,45.0,47.0,45.0,45.0,46.0,40.0,43.0
36,45.0,46.0,46.0,45.0,45.0,50.0,45.0,48.0,48.0,48.0,50.0,49.0,49.0,48.0,45.0,50.0
37,52.0,52.0,52.0,52.0,51.0,47.0,50.0,50.0,50.0,46.0,52.0,50.0,50.0,46.0,50.0,43.0
38,51.0,52.0,52.0,51.0,51.0,47.0,47.0,46.0,46.0,46.0,52.0,46.0,46.0,47.0,46.0,47.0
39,45.0,45.0,45.0,44.0,44.0,50.0,45.0,47.0,47.0,47.0,50.0,49.0,49.0,47.0,44.0,49.0
40,52.0,51.0,51.0,51.0,50.0,46.0,50.0,49.0,49.0,46.0,52.0,50.0,50.0,46.0,49.0,43.0
41,51.0,51.0,51.0,50.0,50.0,47.0,46.0,45.0,45.0,46.0,52.0,46.0,46.0,46.0,45.0,46.0
42,40.0,41.0,41.0,39.0,40.0,47.0,46.0,43.0,43.0,41.0,44.0,46.0,46.0,41.0,41.0,46.0
43,46.0,43.0,43.0,43.0,42.0,46.0,44.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,41.0,43.0
44,45.0,46.0,46.0,42.0,45.0,47.0,42.0,45.0,45.0,46.0,49.0,46.0,46.0,46.0,41.0,47.0
45,46.0,47.0,46.0,46.0,47.0,46.0,46.0,45.0,45.0,49.0,47.0,45.0,45.0,48.0,46.0,46.0
46,48.0,48.0,48.0,48.0,47.0,47.0,47.0,47.0,47.0,49.0,48.0,47.0,47.0,48.0,47.0,46.0
47,47.0,48.0,48.0,47.0,47.0,48.0,47.0,46.0,50.0,49.0,48.0,50.0,50.0,49.0,47.0,48.0
48,47.0,46.0,45.0,45.0,46.0,49.0,50.0,45.0,45.0,49.0,47.0,49.0,49.0,47.0,50.0,49.0
49,51.0,48.0,48.0,51.0,47.0,51.0,50.0,50.0,50.0,51.0,51.0,50.0,50.0,47.0,50.0,51.0
50,51.0,48.0,48.0,51.0,47.0,48.0,47.0,47.0,49.0,51.0,51.0,50.0,50.0,48.0,46.0,48.0
51,48.0,44.0,44.0,46.0,43.0,50.0,51.0,46.0,46.0,49.0,47.0,48.0,48.0,46.0,51.0,50.0
52,52.0,48.0,48.0,52.0,47.0,52.0,50.0,47.0,47.0,52.0,48.0,50.0,50.0,48.0,50.0,52.0
53,52.0,48.0,48.0,52.0,47.0,49.0,47.0,47.0,50.0,52.0,49.0,50.0,50.0,49.0,46.0,49.0
54,46.0,45.0,44.0,44.0,45.0,49.0,50.0,44.0,44.0,48.0,46.0,49.0,49.0,46.0,49.0,48.0
55,51.0,47.0,47.0,50.0,46.0,51.0,50.0,49.0,49.0,51.0,51.0,50.0,50.0,46.0,49.0,50.0
56,51.0,47.0,47.0,50.0,46.0,48.0,48.0,46.0,48.0,51.0,51.0,49.0,49.0,47.0,45.0,47.0
57,47.0,43.0,43.0,45.0,42.0,50.0,51.0,45.0,45.0,48.0,47.0,48.0,48.0,45.0,50.0,49.0
58,52.0,47.0,47.0,51.0,46.0,52.0,50.0,46.0,46.0,52.0,48.0,50.0,50.0,47.0,49.0,51.0
59,52.0,47.0,47.0,51.0,46.0,49.0,48.0,46.0,49.0,52.0,49.0,50.0,50.0,48.0,45.0,48.0
60,41.0,41.0,41.0,40.0,41.0,45.0,46.0,40.0,40.0,42.0,43.0,46.0,46.0,42.0,45.0,42.0
61,46.0,42.0,42.0,43.0,42.0,46.0,47.0,46.0,46.0,46.0,44.0,47.0,46.0,43.0,43.0,43.0
62,46.0,42.0,42.0,43.0,42.0,49.0,47.0,42.0,42.0,47.0,49.0,47.0,46.0,43.0,43.0,48.0
63,39.0,39.0,39.0,37.0,37.0,44.0,39.0,42.0,42.0,38.0,44.0,41.0,41.0,39.0,37.0,41.0
64,42.0,43.0,43.0,39.0,42.0,45.0,42.0,48.0,48.0,44.0,46.0,44.0,44.0,44.0,38.0,41.0
65,41.0,44.0,45.0,38.0,43.0,45.0,42.0,48.0,48.0,44.0,46.0,45.0,45.0,45.0,38.0,41.0
66,39.0,40.0,39.0,38.0,38.0,44.0,39.0,42.0,42.0,39.0,45.0,42.0,42.0,39.0,38.0,42.0
67,43.0,44.0,44.0,40.0,43.0,45.0,43.0,45.0,45.0,45.0,47.0,44.0,44.0,44.0,39.0,41.0
68,42.0,45.0,45.0,39.0,44.0,45.0,43.0,44.0,44.0,45.0,47.0,45.0,45.0,45.0,39.0,41.0
69,45.0,45.0,45.0,43.0,43.0,48.0,45.0,49.0,49.0,47.0,48.0,49.0,49.0,47.0,43.0,48.0
70,50.0,50.0,50.0,50.0,49.0,45.0,49.0,50.0,50.0,45.0,50.0,50.0,50.0,46.0,49.0,41.0
71,49.0,50.0,50.0,49.0,49.0,46.0,46.0,49.0,49.0,46.0,50.0,49.0,49.0,46.0,45.0,46.0
72,44.0,44.0,44.0,42.0,42.0,48.0,45.0,48.0,48.0,46.0,48.0,49.0,49.0,46.0,42.0,47.0
73,50.0,49.0,49.0,49.0,48.0,45.0,49.0,49.0,49.0,45.0,50.0,50.0,50.0,45.0,48.0,41.0
74,49.0,49.0,49.0,48.0,48.0,46.0,45.0,48.0,48.0,45.0,50.0,49.0,49.0,45.0,44.0,45.0
75,40.0,40.0,40.0,38.0,39.0,45.0,45.0,41.0,41.0,40.0,42.0,45.0,45.0,40.0,40.0,44.0
76,44.0,41.0,41.0,41.0,40.0,45.0,44.0,45.0,45.0,45.0,47.0,44.0,44.0,44.0,40.0,41.0
77,44.0,46.0,46.0,41.0,45.0,47.0,43.0,45.0,45.0,46.0,47.0,46.0,46.0,46.0,39.0,46.0
78,39.0,40.0,39.0,39.0,38.0,45.0,39.0,43.0,43.0,39.0,46.0,41.0,41.0,39.0,39.0,43.0
79,44.0,45.0,45.0,41.0,44.0,46.0,43.0,45.0,45.0,45.0,45.0,44.0,44.0,45.0,40.0,42.0
80,42.0,45.0,45.0,40.0,43.0,46.0,40.0,44.0,44.0,45.0,48.0,45.0,45.0,45.0,40.0,42.0
81,45.0,45.0,45.0,44.0,44.0,49.0,45.0,49.0,49.0,48.0,49.0,48.0,48.0,47.0,44.0,49.0
