Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6
0,54.0,54.0,59.0,57.0,54.0,54.0,54.0
1,60.0,60.0,57.0,47.0,59.0,59.0,59.0
2,58.0,59.0,57.0,53.0,57.0,54.0,58.0
3,62.0,62.0,64.0,61.0,61.0,61.0,61.0
4,60.0,60.0,63.0,49.0,59.0,59.0,59.0
5,59.0,60.0,63.0,55.0,58.0,57.0,59.0
6,63.0,63.0,65.0,62.0,62.0,62.0,62.0
7,61.0,61.0,64.0,50.0,60.0,60.0,60.0
8,59.0,59.0,64.0,56.0,58.0,58.0,58.0
9,61.0,61.0,70.0,60.0,60.0,60.0,60.0
10,59.0,59.0,65.0,50.0,58.0,58.0,58.0
11,57.0,58.0,65.0,56.0,56.0,54.0,57.0
12,63.0,63.0,69.0,61.0,62.0,62.0,62.0
13,58.0,58.0,64.0,55.0,57.0,57.0,57.0
14,59.0,59.0,64.0,61.0,58.0,58.0,58.0
15,64.0,64.0,59.0,62.0,63.0,63.0,63.0
16,59.0,59.0,57.0,56.0,58.0,58.0,58.0
17,60.0,60.0,57.0,62.0,59.0,59.0,59.0
18,63.0,63.0,63.0,66.0,62.0,62.0,62.0
19,59.0,59.0,64.0,54.0,58.0,58.0,58.0
20,59.0,59.0,64.0,60.0,58.0,58.0,58.0
21,64.0,64.0,64.0,67.0,63.0,63.0,63.0
22,60.0,60.0,65.0,55.0,59.0,59.0,59.0
23,60.0,60.0,65.0,61.0,59.0,59.0,59.0
24,63.0,63.0,69.0,62.0,62.0,62.0,62.0
25,62.0,62.0,71.0,51.0,61.0,61.0,61.0
26,58.0,58.0,71.0,57.0,58.0,58.0,58.0
27,62.0,62.0,68.0,66.0,61.0,61.0,61.0
28,61.0,61.0,70.0,56.0,61.0,61.0,61.0
29,62.0,62.0,70.0,62.0,61.0,61.0,61.0
30,63.0,63.0,64.0,67.0,62.0,62.0,62.0
31,58.0,62.0,63.0,57.0,57.0,57.0,61.0
32,63.0,63.0,63.0,63.0,62.0,62.0,62.0
33,62.0,62.0,65.0,66.0,62.0,62.0,62.0
34,60.0,60.0,66.0,55.0,59.0,59.0,59.0
35,61.0,61.0,66.0,60.0,60.0,60.0,60.0
36,64.0,64.0,70.0,62.0,63.0,63.0,63.0
37,63.0,63.0,72.0,51.0,62.0,62.0,62.0
38,59.0,59.0,72.0,57.0,59.0,59.0,59.0
39,63.0,63.0,69.0,65.0,62.0,62.0,62.0
40,62.0,62.0,71.0,57.0,62.0,62.0,62.0
41,63.0,63.0,71.0,61.0,62.0,62.0,62.0
42,58.0,63.0,65.0,66.0,57.0,57.0,62.0
43,58.0,63.0,64.0,58.0,57.0,57.0,62.0
44,64.0,64.0,64.0,62.0,63.0,63.0,63.0
45,59.0,59.0,69.0,60.0,60.0,60.0,60.0
46,59.0,59.0,64.0,43.0,62.0,62.0,62.0
47,56.0,57.0,65.0,48.0,62.0,62.0,62.0
48,62.0,62.0,68.0,64.0,61.0,61.0,61.0
49,68.0,68.0,64.0,52.0,67.0,67.0,67.0
50,62.0,62.0,64.0,58.0,62.0,62.0,62.0
51,61.0,61.0,69.0,60.0,61.0,61.0,61.0
52,63.0,63.0,64.0,53.0,62.0,62.0,62.0
53,63.0,63.0,65.0,59.0,63.0,63.0,63.0
54,61.0,61.0,68.0,63.0,60.0,60.0,60.0
55,67.0,67.0,63.0,53.0,66.0,66.0,66.0
56,68.0,68.0,63.0,59.0,67.0,67.0,67.0
57,62.0,62.0,69.0,61.0,61.0,61.0,61.0
58,62.0,68.0,64.0,54.0,61.0,61.0,67.0
59,69.0,69.0,64.0,60.0,68.0,68.0,68.0
60,56.0,56.0,58.0,56.0,55.0,55.0,55.0
61,52.0,58.0,56.0,49.0,51.0,51.0,57.0
62,59.0,59.0,56.0,55.0,58.0,58.0,58.0
63,65.0,65.0,62.0,65.0,64.0,64.0,64.0
64,60.0,60.0,63.0,55.0,59.0,59.0,59.0
65,62.0,62.0,63.0,61.0,61.0,61.0,61.0
66,66.0,66.0,63.0,66.0,65.0,65.0,65.0
67,61.0,61.0,64.0,56.0,60.0,60.0,60.0
68,63.0,63.0,64.0,62.0,62.0,62.0,62.0
69,72.0,72.0,68.0,70.0,71.0,71.0,71.0
70,61.0,61.0,70.0,57.0,62.0,62.0,62.0
71,59.0,59.0,70.0,64.0,64.0,64.0,64.0
72,71.0,71.0,67.0,71.0,70.0,70.0,70.0
73,60.0,60.0,69.0,63.0,61.0,61.0,61.0
74,61.0,61.0,69.0,67.0,63.0,63.0,63.0
75,62.0,62.0,63.0,66.0,61.0,61.0,61.0
76,57.0,61.0,64.0,64.0,56.0,56.0,60.0
77,62.0,62.0,64.0,66.0,61.0,61.0,61.0
78,67.0,67.0,64.0,67.0,66.0,66.0,66.0
79,62.0,62.0,65.0,57.0,61.0,61.0,61.0
80,64.0,64.0,65.0,63.0,63.0,63.0,63.0
81,73.0,73.0,69.0,71.0,72.0,72.0,72.0
82,62.0,62.0,71.0,58.0,63.0,63.0,63.0
83,60.0,60.0,71.0,65.0,65.0,65.0,65.0
84,72.0,72.0,68.0,72.0,71.0,71.0,71.0
85,61.0,61.0,70.0,64.0,62.0,62.0,62.0
86,62.0,62.0,70.0,68.0,64.0,64.0,64.0
87,61.0,62.0,64.0,67.0,61.0,61.0,61.0
88,58.0,62.0,65.0,65.0,57.0,57.0,61.0
89,63.0,63.0,65.0,67.0,62.0,62.0,62.0
90,63.0,63.0,68.0,71.0,62.0,62.0,62.0
91,63.0,63.0,70.0,49.0,63.0,63.0,63.0
92,59.0,59.0,70.0,55.0,61.0,61.0,61.0
93,62.0,62.0,67.0,76.0,63.0,63.0,63.0
94,67.0,67.0,70.0,59.0,66.0,66.0,66.0
