Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11
0,58.0,58.0,58.0,56.0,56.0,59.0,59.0,58.0,57.0,57.0,57.0,57.0
1,59.0,59.0,59.0,55.0,55.0,57.0,57.0,60.0,59.0,59.0,59.0,59.0
2,58.0,58.0,58.0,54.0,54.0,57.0,57.0,58.0,58.0,58.0,57.0,57.0
3,62.0,62.0,62.0,62.0,62.0,60.0,60.0,62.0,62.0,62.0,62.0,62.0
4,64.0,64.0,64.0,63.0,63.0,58.0,58.0,64.0,60.0,60.0,64.0,64.0
5,63.0,63.0,63.0,63.0,63.0,62.0,62.0,62.0,63.0,63.0,62.0,62.0
6,57.0,57.0,57.0,58.0,58.0,59.0,59.0,57.0,57.0,57.0,56.0,56.0
7,59.0,59.0,59.0,59.0,59.0,57.0,57.0,56.0,59.0,59.0,55.0,55.0
8,58.0,58.0,58.0,59.0,59.0,57.0,57.0,58.0,58.0,58.0,57.0,57.0
9,63.0,63.0,63.0,56.0,56.0,62.0,62.0,59.0,63.0,63.0,58.0,58.0
10,59.0,59.0,59.0,55.0,55.0,57.0,57.0,57.0,59.0,59.0,56.0,56.0
11,59.0,59.0,59.0,55.0,55.0,57.0,57.0,60.0,59.0,59.0,59.0,59.0
12,62.0,62.0,62.0,57.0,57.0,61.0,61.0,58.0,62.0,62.0,57.0,57.0
13,64.0,64.0,64.0,63.0,63.0,62.0,62.0,65.0,59.0,59.0,64.0,64.0
14,64.0,64.0,64.0,63.0,63.0,62.0,62.0,63.0,64.0,64.0,62.0,62.0
15,58.0,58.0,58.0,57.0,57.0,61.0,61.0,59.0,58.0,58.0,58.0,58.0
16,64.0,64.0,64.0,63.0,63.0,62.0,62.0,65.0,60.0,60.0,64.0,64.0
17,64.0,64.0,64.0,63.0,63.0,62.0,62.0,63.0,64.0,64.0,62.0,62.0
18,62.0,62.0,62.0,62.0,62.0,60.0,60.0,61.0,61.0,61.0,61.0,61.0
19,63.0,63.0,63.0,62.0,62.0,57.0,57.0,63.0,59.0,59.0,63.0,63.0
20,63.0,63.0,63.0,63.0,63.0,62.0,62.0,62.0,63.0,63.0,62.0,62.0
21,62.0,62.0,62.0,62.0,62.0,60.0,60.0,61.0,62.0,62.0,61.0,61.0
22,60.0,60.0,60.0,60.0,60.0,56.0,56.0,60.0,58.0,58.0,60.0,60.0
23,63.0,63.0,63.0,63.0,63.0,62.0,62.0,62.0,63.0,63.0,62.0,62.0
24,63.0,63.0,63.0,63.0,63.0,62.0,62.0,63.0,63.0,63.0,63.0,63.0
25,61.0,61.0,61.0,61.0,61.0,57.0,57.0,61.0,63.0,63.0,61.0,61.0
26,64.0,64.0,64.0,64.0,64.0,62.0,62.0,64.0,64.0,64.0,64.0,64.0
27,62.0,62.0,62.0,62.0,62.0,61.0,61.0,62.0,62.0,62.0,62.0,62.0
28,69.0,69.0,69.0,69.0,69.0,62.0,62.0,69.0,64.0,64.0,69.0,69.0
29,64.0,64.0,64.0,64.0,64.0,67.0,67.0,64.0,64.0,64.0,64.0,64.0
30,63.0,63.0,63.0,63.0,63.0,61.0,61.0,63.0,63.0,63.0,63.0,63.0
31,69.0,69.0,69.0,69.0,69.0,62.0,62.0,69.0,64.0,64.0,69.0,69.0
32,65.0,65.0,65.0,64.0,64.0,67.0,67.0,65.0,64.0,64.0,65.0,65.0
33,57.0,57.0,57.0,58.0,58.0,59.0,59.0,57.0,56.0,56.0,56.0,56.0
34,59.0,59.0,59.0,56.0,56.0,55.0,55.0,54.0,49.0,49.0,53.0,53.0
35,58.0,58.0,58.0,59.0,59.0,55.0,55.0,58.0,55.0,55.0,57.0,57.0
36,63.0,63.0,63.0,59.0,59.0,62.0,62.0,59.0,63.0,63.0,58.0,58.0
37,59.0,59.0,59.0,57.0,57.0,57.0,57.0,54.0,57.0,57.0,53.0,53.0
38,59.0,59.0,59.0,60.0,60.0,57.0,57.0,60.0,57.0,57.0,59.0,59.0
39,62.0,62.0,62.0,58.0,58.0,61.0,61.0,58.0,62.0,62.0,57.0,57.0
40,61.0,61.0,61.0,65.0,65.0,62.0,62.0,60.0,58.0,58.0,58.0,58.0
41,64.0,64.0,64.0,63.0,63.0,62.0,62.0,63.0,64.0,64.0,63.0,63.0
42,58.0,58.0,58.0,59.0,59.0,61.0,61.0,58.0,58.0,58.0,57.0,57.0
