Turn 6,Turn 7,Score,Connecting Exits,Longest Railway,Longest Highway,Centre Points,Errors,Bonus Point
0,0,44,28,6,8,6,-4,0
0,1,48,32,7,8,6,-5,0
0,2,47,32,7,8,6,-6,0
