Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14
81,55.0,54.0,55.0,56.0,54.0,55.0,54.0,55.0,55.0,55.0,55.0,56.0,56.0,55.0,55.0
82,53.0,50.0,52.0,56.0,51.0,53.0,57.0,53.0,53.0,55.0,53.0,54.0,54.0,55.0,53.0
83,55.0,52.0,49.0,56.0,52.0,54.0,56.0,54.0,54.0,55.0,54.0,55.0,55.0,55.0,54.0
84,56.0,55.0,56.0,55.0,55.0,54.0,56.0,54.0,54.0,54.0,54.0,55.0,55.0,54.0,54.0
85,56.0,55.0,56.0,55.0,56.0,54.0,58.0,54.0,54.0,56.0,54.0,55.0,55.0,56.0,54.0
86,58.0,57.0,58.0,56.0,57.0,56.0,58.0,56.0,56.0,56.0,56.0,54.0,55.0,56.0,56.0
87,57.0,54.0,57.0,55.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,51.0,54.0,53.0,53.0
88,57.0,56.0,57.0,56.0,56.0,53.0,57.0,53.0,53.0,55.0,53.0,51.0,54.0,55.0,53.0
89,59.0,56.0,59.0,57.0,56.0,54.0,54.0,54.0,54.0,54.0,54.0,51.0,55.0,54.0,54.0
90,53.0,54.0,55.0,54.0,54.0,53.0,53.0,53.0,53.0,54.0,53.0,54.0,54.0,54.0,54.0
91,53.0,56.0,49.0,52.0,56.0,52.0,53.0,52.0,52.0,53.0,52.0,55.0,54.0,53.0,53.0
92,55.0,56.0,50.0,52.0,56.0,52.0,54.0,52.0,52.0,54.0,52.0,55.0,54.0,54.0,53.0
93,54.0,55.0,56.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0
94,56.0,57.0,55.0,55.0,57.0,56.0,56.0,56.0,56.0,57.0,56.0,57.0,57.0,57.0,56.0
95,55.0,57.0,56.0,55.0,57.0,56.0,55.0,56.0,56.0,56.0,56.0,55.0,55.0,56.0,56.0
96,55.0,55.0,55.0,54.0,55.0,54.0,56.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0
97,57.0,57.0,56.0,56.0,57.0,55.0,55.0,55.0,55.0,56.0,55.0,56.0,56.0,56.0,55.0
98,56.0,56.0,56.0,56.0,56.0,55.0,56.0,55.0,55.0,55.0,55.0,55.0,54.0,55.0,55.0
99,55.0,55.0,55.0,54.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0
100,57.0,57.0,54.0,54.0,57.0,55.0,55.0,55.0,55.0,56.0,55.0,56.0,56.0,56.0,56.0
101,57.0,56.0,55.0,55.0,56.0,55.0,54.0,55.0,55.0,55.0,55.0,54.0,55.0,55.0,55.0
102,56.0,56.0,55.0,54.0,55.0,54.0,55.0,54.0,54.0,54.0,54.0,53.0,53.0,54.0,55.0
103,58.0,56.0,55.0,55.0,56.0,54.0,56.0,54.0,54.0,55.0,54.0,57.0,55.0,55.0,55.0
104,58.0,57.0,56.0,56.0,57.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0
105,55.0,54.0,55.0,54.0,54.0,52.0,54.0,52.0,52.0,52.0,52.0,49.0,52.0,52.0,53.0
106,57.0,56.0,56.0,54.0,56.0,53.0,52.0,53.0,53.0,54.0,53.0,50.0,54.0,54.0,53.0
107,54.0,56.0,56.0,56.0,56.0,53.0,54.0,53.0,53.0,53.0,53.0,51.0,51.0,53.0,54.0
108,49.0,48.0,55.0,53.0,54.0,47.0,47.0,47.0,47.0,47.0,47.0,49.0,48.0,47.0,47.0
109,47.0,39.0,53.0,48.0,45.0,47.0,51.0,47.0,47.0,49.0,47.0,49.0,48.0,49.0,47.0
110,49.0,40.0,48.0,50.0,46.0,49.0,49.0,49.0,49.0,49.0,49.0,48.0,50.0,49.0,49.0
111,52.0,49.0,55.0,53.0,54.0,49.0,54.0,49.0,49.0,49.0,49.0,56.0,51.0,49.0,49.0
112,50.0,44.0,52.0,50.0,50.0,48.0,54.0,48.0,48.0,50.0,48.0,53.0,51.0,50.0,48.0
113,52.0,46.0,49.0,50.0,52.0,50.0,56.0,50.0,50.0,50.0,50.0,55.0,53.0,50.0,50.0
114,51.0,54.0,56.0,54.0,55.0,53.0,53.0,53.0,53.0,53.0,53.0,55.0,50.0,53.0,53.0
115,53.0,49.0,56.0,54.0,55.0,53.0,57.0,53.0,53.0,55.0,53.0,54.0,54.0,55.0,53.0
116,52.0,51.0,58.0,56.0,57.0,55.0,55.0,55.0,55.0,55.0,55.0,54.0,52.0,55.0,55.0
117,51.0,48.0,57.0,55.0,55.0,47.0,47.0,47.0,47.0,47.0,47.0,50.0,48.0,47.0,47.0
118,51.0,50.0,57.0,55.0,56.0,47.0,51.0,47.0,47.0,49.0,47.0,50.0,48.0,49.0,47.0
119,53.0,50.0,59.0,57.0,56.0,48.0,48.0,48.0,48.0,48.0,48.0,51.0,49.0,48.0,48.0
120,52.0,49.0,56.0,55.0,55.0,50.0,54.0,50.0,50.0,50.0,50.0,54.0,53.0,50.0,50.0
121,50.0,50.0,50.0,50.0,56.0,48.0,54.0,48.0,48.0,50.0,48.0,54.0,51.0,50.0,48.0
122,51.0,50.0,51.0,50.0,56.0,49.0,55.0,49.0,49.0,50.0,49.0,54.0,52.0,50.0,49.0
123,53.0,54.0,57.0,56.0,56.0,55.0,53.0,55.0,55.0,55.0,55.0,55.0,52.0,55.0,55.0
124,53.0,51.0,56.0,56.0,57.0,53.0,57.0,53.0,53.0,55.0,53.0,57.0,54.0,55.0,53.0
