Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6
0,41.0,41.0,41.0,39.0,42.0,39.0,39.0
1,40.0,41.0,40.0,46.0,42.0,40.0,40.0
2,40.0,41.0,40.0,43.0,42.0,43.0,44.0
3,44.0,44.0,44.0,40.0,43.0,38.0,39.0
4,44.0,45.0,44.0,45.0,45.0,39.0,40.0
5,40.0,45.0,40.0,43.0,46.0,43.0,44.0
6,45.0,45.0,45.0,39.0,44.0,39.0,39.0
7,45.0,46.0,45.0,45.0,46.0,40.0,41.0
8,40.0,46.0,40.0,41.0,45.0,43.0,44.0
9,40.0,44.0,40.0,46.0,44.0,45.0,41.0
10,40.0,45.0,40.0,47.0,46.0,46.0,42.0
11,40.0,42.0,40.0,48.0,42.0,46.0,45.0
12,44.0,44.0,44.0,45.0,43.0,44.0,40.0
13,42.0,44.0,42.0,46.0,45.0,45.0,41.0
14,41.0,41.0,41.0,47.0,42.0,46.0,46.0
15,44.0,44.0,44.0,41.0,44.0,40.0,41.0
16,42.0,42.0,42.0,45.0,42.0,41.0,42.0
17,41.0,42.0,41.0,47.0,43.0,44.0,46.0
18,43.0,43.0,43.0,39.0,42.0,39.0,43.0
19,43.0,44.0,43.0,45.0,44.0,42.0,42.0
20,41.0,44.0,41.0,43.0,45.0,42.0,44.0
21,44.0,44.0,44.0,40.0,43.0,39.0,44.0
22,44.0,45.0,44.0,45.0,45.0,41.0,43.0
23,40.0,45.0,40.0,42.0,46.0,43.0,44.0
24,41.0,43.0,41.0,46.0,43.0,45.0,42.0
25,41.0,45.0,41.0,46.0,46.0,46.0,45.0
26,41.0,46.0,41.0,47.0,45.0,46.0,45.0
27,43.0,43.0,43.0,45.0,42.0,44.0,44.0
28,41.0,44.0,41.0,45.0,45.0,45.0,45.0
29,46.0,46.0,46.0,46.0,45.0,45.0,45.0
30,43.0,43.0,43.0,40.0,43.0,39.0,41.0
31,42.0,41.0,42.0,44.0,41.0,41.0,41.0
32,46.0,46.0,46.0,46.0,46.0,44.0,46.0
33,40.0,40.0,40.0,38.0,40.0,39.0,39.0
34,40.0,41.0,40.0,41.0,41.0,40.0,41.0
35,40.0,44.0,40.0,40.0,45.0,42.0,44.0
36,40.0,41.0,40.0,46.0,42.0,45.0,43.0
37,41.0,45.0,41.0,46.0,46.0,46.0,46.0
38,41.0,47.0,41.0,47.0,46.0,46.0,45.0
39,41.0,41.0,41.0,45.0,41.0,44.0,45.0
40,42.0,44.0,42.0,45.0,45.0,45.0,45.0
41,47.0,47.0,47.0,46.0,46.0,46.0,46.0
42,41.0,41.0,41.0,40.0,42.0,40.0,41.0
43,42.0,42.0,42.0,42.0,42.0,41.0,42.0
44,47.0,47.0,47.0,46.0,47.0,44.0,46.0
45,41.0,41.0,41.0,47.0,42.0,46.0,42.0
46,42.0,48.0,42.0,46.0,47.0,48.0,42.0
47,41.0,44.0,41.0,48.0,44.0,47.0,45.0
48,41.0,42.0,41.0,47.0,42.0,46.0,41.0
49,48.0,48.0,48.0,48.0,47.0,48.0,46.0
50,42.0,43.0,42.0,48.0,43.0,47.0,46.0
51,42.0,43.0,42.0,47.0,43.0,47.0,42.0
52,48.0,48.0,48.0,48.0,48.0,48.0,47.0
53,42.0,43.0,42.0,48.0,44.0,48.0,45.0
54,40.0,41.0,40.0,46.0,41.0,45.0,40.0
55,47.0,47.0,47.0,47.0,46.0,47.0,45.0
56,42.0,42.0,42.0,47.0,42.0,47.0,45.0
57,41.0,42.0,41.0,46.0,42.0,46.0,41.0
58,47.0,47.0,47.0,47.0,47.0,47.0,46.0
59,43.0,43.0,43.0,47.0,43.0,47.0,46.0
60,42.0,42.0,42.0,42.0,41.0,41.0,41.0
61,43.0,43.0,43.0,43.0,43.0,42.0,42.0
62,43.0,43.0,43.0,46.0,43.0,46.0,45.0
63,42.0,42.0,42.0,39.0,43.0,40.0,43.0
64,42.0,43.0,42.0,44.0,43.0,41.0,42.0
65,40.0,43.0,40.0,42.0,44.0,41.0,43.0
66,43.0,43.0,43.0,40.0,44.0,41.0,44.0
67,43.0,44.0,43.0,44.0,44.0,42.0,43.0
68,41.0,44.0,41.0,41.0,45.0,42.0,44.0
69,41.0,42.0,41.0,45.0,42.0,44.0,44.0
70,40.0,44.0,40.0,45.0,45.0,45.0,44.0
71,41.0,45.0,41.0,46.0,44.0,45.0,44.0
72,42.0,42.0,42.0,44.0,41.0,43.0,43.0
73,40.0,43.0,40.0,44.0,44.0,44.0,44.0
74,45.0,45.0,45.0,45.0,44.0,44.0,44.0
75,42.0,42.0,42.0,39.0,42.0,40.0,44.0
76,41.0,40.0,41.0,43.0,40.0,43.0,42.0
77,45.0,45.0,45.0,45.0,45.0,43.0,45.0
78,40.0,44.0,40.0,41.0,45.0,40.0,44.0
79,42.0,41.0,42.0,40.0,41.0,41.0,44.0
80,40.0,44.0,40.0,41.0,45.0,41.0,44.0
81,39.0,40.0,39.0,45.0,41.0,45.0,45.0
82,41.0,45.0,41.0,45.0,46.0,46.0,45.0
83,40.0,46.0,40.0,47.0,45.0,46.0,44.0
84,40.0,40.0,40.0,44.0,40.0,44.0,44.0
85,41.0,44.0,41.0,44.0,45.0,45.0,45.0
86,46.0,46.0,46.0,46.0,45.0,45.0,45.0
87,40.0,40.0,40.0,40.0,41.0,39.0,45.0
88,41.0,41.0,41.0,41.0,41.0,44.0,43.0
89,46.0,46.0,46.0,46.0,46.0,44.0,45.0
90,40.0,40.0,40.0,46.0,41.0,45.0,42.0
91,41.0,47.0,41.0,45.0,46.0,47.0,44.0
92,40.0,43.0,40.0,47.0,43.0,46.0,44.0
93,40.0,41.0,40.0,46.0,41.0,45.0,45.0
94,47.0,47.0,47.0,47.0,46.0,47.0,45.0
95,41.0,42.0,41.0,47.0,42.0,46.0,45.0
96,41.0,42.0,41.0,46.0,42.0,46.0,42.0
97,47.0,47.0,47.0,47.0,47.0,47.0,46.0
98,41.0,42.0,41.0,47.0,43.0,47.0,44.0
99,39.0,40.0,39.0,45.0,40.0,44.0,44.0
100,46.0,46.0,46.0,46.0,45.0,47.0,45.0
101,41.0,41.0,41.0,46.0,41.0,46.0,44.0
102,40.0,41.0,40.0,45.0,41.0,45.0,45.0
103,46.0,46.0,46.0,46.0,46.0,47.0,45.0
104,42.0,42.0,42.0,46.0,42.0,46.0,45.0
105,41.0,41.0,41.0,41.0,40.0,40.0,40.0
106,42.0,42.0,42.0,42.0,42.0,44.0,41.0
107,42.0,42.0,42.0,45.0,42.0,45.0,44.0
108,37.0,39.0,37.0,36.0,40.0,35.0,39.0
109,38.0,39.0,38.0,37.0,40.0,36.0,40.0
110,39.0,42.0,39.0,37.0,43.0,37.0,40.0
111,39.0,38.0,39.0,42.0,39.0,40.0,43.0
112,40.0,40.0,40.0,44.0,41.0,41.0,46.0
113,39.0,41.0,39.0,42.0,40.0,41.0,45.0
114,39.0,36.0,39.0,41.0,35.0,39.0,45.0
115,40.0,39.0,40.0,43.0,40.0,43.0,45.0
116,41.0,41.0,41.0,41.0,40.0,40.0,45.0
117,37.0,36.0,37.0,35.0,36.0,37.0,40.0
118,38.0,38.0,38.0,37.0,38.0,39.0,41.0
