,Mean,StdDev,Min,Median,Max,Seed-1,Seed-10,Seed-100,Seed-11,Seed-12,Seed-13,Seed-14,Seed-15,Seed-16,Seed-17,Seed-18,Seed-19,Seed-2,Seed-20,Seed-21,Seed-22,Seed-23,Seed-24,Seed-25,Seed-26,Seed-27,Seed-28,Seed-29,Seed-3,Seed-30,Seed-31,Seed-32,Seed-33,Seed-34,Seed-35,Seed-36,Seed-37,Seed-38,Seed-39,Seed-4,Seed-40,Seed-41,Seed-42,Seed-43,Seed-44,Seed-45,Seed-46,Seed-47,Seed-48,Seed-49,Seed-5,Seed-50,Seed-51,Seed-52,Seed-53,Seed-54,Seed-55,Seed-56,Seed-57,Seed-58,Seed-59,Seed-6,Seed-60,Seed-61,Seed-62,Seed-63,Seed-64,Seed-65,Seed-66,Seed-67,Seed-68,Seed-69,Seed-7,Seed-70,Seed-71,Seed-72,Seed-73,Seed-74,Seed-75,Seed-76,Seed-77,Seed-78,Seed-79,Seed-8,Seed-80,Seed-81,Seed-82,Seed-83,Seed-84,Seed-85,Seed-86,Seed-87,Seed-88,Seed-89,Seed-9,Seed-90,Seed-91,Seed-92,Seed-93,Seed-94,Seed-95,Seed-96,Seed-97,Seed-98,Seed-99
Total time,3126.6,1569.8,437.92,2930.455,5917.61,1055.68,3130.47,1727.26,4242.62,5089.07,4799.05,3023.83,5042.4,828.65,4702.72,1467.7,1646.59,1383.46,2585.04,2218.85,3396.63,4476.0,3423.24,1958.18,1561.55,4584.64,4936.71,5424.5,4096.82,4244.54,2068.62,4694.6,1782.45,1039.77,1797.4,5465.6,4783.09,1984.56,1915.0,2894.79,1461.34,1904.14,4487.43,1870.29,2263.71,1245.15,5383.43,5659.48,2583.5,3501.6,437.92,1675.34,4146.26,2184.3,5315.18,5083.4,4473.59,5361.95,5917.17,4810.91,4834.18,5775.49,3017.63,550.34,2509.7,2740.76,2849.04,1356.56,4432.72,4515.99,4859.1,1259.36,5917.61,4359.1,3945.88,1539.8,2774.11,1944.63,1533.08,767.31,1819.07,1530.9,5655.48,896.9,2966.12,4299.89,4957.26,1751.59,1635.68,899.26,2429.8,4576.08,1827.1,1209.41,1303.12,4069.78,4856.87,3507.73,4476.17,3173.16,3366.58,608.05,2841.26,2391.9,4890.61
Turn 1 time,446.35,307.96,39.36,351.005,1343.34,490.67,456.03,467.55,198.11,853.33,259.56,1097.18,718.68,286.22,387.67,349.04,294.58,131.91,179.86,742.44,320.97,176.04,77.34,792.78,93.62,66.0,780.62,741.1,118.17,104.32,987.87,285.29,142.4,173.28,605.76,173.75,943.21,221.39,181.12,277.19,98.08,519.06,462.8,212.0,314.3,526.59,725.69,1124.77,726.74,477.28,150.15,390.93,148.78,595.55,1110.71,730.01,411.88,549.44,1217.35,776.9,346.66,583.25,96.88,172.27,188.01,499.18,812.72,257.24,363.4,336.08,163.36,185.82,1343.34,352.97,132.08,305.43,608.97,248.23,181.28,244.11,39.36,473.3,660.13,191.28,1219.18,873.88,512.26,448.2,384.29,133.2,989.65,798.18,174.16,223.16,547.74,179.54,625.34,342.58,189.66,766.49,266.62,112.3,185.42,612.62,820.83
Turn 2 time,406.73,282.54,13.32,337.875,1691.72,329.96,753.9,98.08,331.31,402.13,628.17,798.78,398.43,200.71,544.12,265.49,303.97,252.58,83.82,189.62,487.44,596.19,22.12,249.26,13.32,959.37,449.8,805.35,305.9,296.52,536.54,405.57,298.75,409.61,170.54,961.23,55.84,680.45,372.14,261.87,333.89,97.53,203.25,285.49,653.33,95.98,906.6,678.64,471.33,124.46,15.73,393.69,341.46,206.36,286.5,107.6,363.4,550.52,851.87,282.16,580.97,1691.72,252.63,18.45,337.12,376.02,1114.49,371.15,303.36,420.37,810.03,322.42,307.76,191.76,32.55,285.48,859.15,502.88,549.76,264.11,80.79,185.5,1169.24,74.28,338.63,592.8,300.04,538.02,469.5,53.26,622.89,297.1,330.05,665.63,233.97,426.93,496.17,701.54,427.98,496.92,591.62,153.14,101.66,364.91,200.07
Turn 3 time,172.53,133.37,6.89,151.775,617.88,66.7,85.48,327.41,14.41,198.09,220.53,24.1,277.01,59.03,84.1,153.08,11.21,290.32,102.12,163.76,18.86,170.72,77.67,290.43,273.7,63.34,79.94,185.25,25.34,196.68,229.77,216.33,107.62,110.01,241.97,501.66,125.05,391.21,112.14,256.97,49.2,200.31,177.01,79.39,6.89,40.04,233.76,584.28,182.9,76.01,182.62,99.87,16.37,43.02,222.32,396.17,23.8,317.15,167.9,48.78,255.36,377.95,49.92,81.04,27.96,256.79,150.14,207.19,70.37,116.72,246.49,18.28,472.05,166.66,137.61,150.47,617.88,100.12,113.55,54.23,195.3,92.23,192.11,24.08,506.02,394.85,342.67,36.41,304.55,95.62,238.33,422.66,62.42,64.91,314.27,267.31,87.95,224.99,44.62,63.14,230.25,46.38,53.76,156.51,220.9
Turn 4 time,58.55,64.95,2.67,34.745000000000005,357.66,17.98,72.2,56.27,51.44,18.63,58.45,29.06,13.51,43.88,56.64,29.57,39.27,40.92,50.16,103.1,19.05,106.76,41.07,174.73,3.33,20.66,5.32,70.7,9.25,29.52,19.92,104.99,43.1,19.38,138.12,185.14,35.09,255.39,6.26,26.58,23.01,35.29,26.78,33.08,128.24,6.62,7.31,204.78,34.4,50.15,6.1,24.07,7.65,18.12,70.86,216.0,12.55,183.25,49.1,46.45,4.71,48.77,12.62,103.13,5.62,86.68,19.74,62.79,65.54,16.57,20.55,8.6,41.78,16.22,11.52,69.43,140.9,26.29,249.49,24.41,9.28,58.45,2.67,51.38,357.66,82.06,177.8,123.08,46.9,5.91,99.81,27.36,15.26,12.84,62.13,29.65,23.14,189.93,137.14,23.6,10.13,17.5,40.79,18.2,17.4
Turn 5 time,34.55,25.72,8.09,28.310000000000002,160.15,27.93,29.37,96.63,46.53,15.86,31.28,19.96,34.13,10.43,26.49,25.21,41.13,28.53,18.11,46.49,17.16,21.88,62.44,41.58,15.31,36.81,20.14,19.08,36.9,17.13,42.19,73.09,51.78,28.26,24.55,43.16,22.55,115.26,25.83,61.22,18.06,33.43,13.1,29.42,48.98,10.46,44.22,21.78,27.74,15.81,22.52,14.13,31.56,31.7,22.23,32.33,59.91,160.15,29.73,53.76,44.88,46.83,36.32,21.35,37.06,52.93,11.77,37.45,27.67,25.0,17.61,10.18,152.2,30.13,31.0,49.27,10.1,17.25,12.7,9.54,33.51,87.45,28.36,8.09,9.51,35.58,24.25,28.14,13.01,23.34,20.77,55.75,17.95,22.99,17.63,32.07,22.65,44.56,74.15,59.76,13.26,9.69,47.19,19.37,28.87
Turn 6 time,2006.44,1357.5,60.15,1837.0549999999998,3600.26,122.03,1731.58,679.88,3600.02,3600.11,3600.07,1052.3,3600.23,227.82,3600.03,644.25,955.57,638.9,2149.36,971.44,2532.03,3402.29,3140.43,408.37,1161.56,3434.5,3600.04,3600.03,3600.03,3600.05,251.31,3600.17,1137.59,298.74,616.05,3600.25,3600.05,320.48,1216.07,2009.84,938.26,1017.16,3600.08,1230.59,1110.24,561.62,3464.77,3043.71,1139.69,2756.65,60.15,751.05,3600.14,1288.94,3600.03,3600.17,3600.08,3600.03,3600.19,3600.26,3600.24,3026.61,2568.85,153.9,1911.04,1464.61,737.99,419.34,3600.18,3600.02,3600.05,713.68,3600.25,3600.1,3600.05,678.64,536.64,1049.07,425.53,169.75,1458.65,631.84,3600.02,546.19,534.5,2318.87,3600.03,575.61,416.41,586.58,455.71,2973.84,1226.15,219.18,127.15,3131.52,3600.07,2002.93,3600.04,1763.07,2253.63,267.94,2411.7,1218.75,3600.09
Turn 7 time,1.46,1.22,0.18,1.1400000000000001,9.16,0.41,1.91,1.44,0.8,0.92,0.99,2.45,0.41,0.56,3.67,1.06,0.86,0.3,1.61,2.0,1.12,2.12,2.17,1.03,0.71,3.96,0.85,2.99,1.23,0.32,1.02,9.16,1.21,0.49,0.41,0.41,1.3,0.38,1.44,1.12,0.84,1.36,4.41,0.32,1.73,3.84,1.08,1.52,0.7,1.24,0.65,1.6,0.3,0.61,2.53,1.12,1.97,1.41,1.03,2.6,1.36,0.36,0.41,0.2,2.89,4.55,2.19,1.4,2.2,1.23,1.01,0.38,0.23,1.26,1.07,1.08,0.47,0.79,0.77,1.16,2.18,2.13,2.95,1.6,0.62,1.85,0.21,2.13,1.02,1.35,2.64,1.19,1.11,0.7,0.23,2.76,1.55,1.2,2.58,0.18,1.07,1.1,0.74,1.54,2.45
