Turn 6,Turn 7,Score,Connecting Exits,Longest Railway,Longest Highway,Centre Points,Errors,Bonus Point
0,0,48,24,14,7,6,-3,0
0,1,46,24,14,7,7,-6,0
0,2,46,24,14,7,7,-6,0
