Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6
0,36.0,37.0,37.0,38.0,39.0,35.0,39.0
1,36.0,39.0,39.0,42.0,42.0,38.0,43.0
2,39.0,39.0,39.0,41.0,41.0,41.0,42.0
3,37.0,37.0,37.0,37.0,39.0,35.0,39.0
4,39.0,43.0,43.0,44.0,42.0,39.0,43.0
5,40.0,39.0,39.0,40.0,41.0,41.0,42.0
6,35.0,36.0,36.0,35.0,39.0,35.0,39.0
7,38.0,39.0,39.0,40.0,42.0,38.0,43.0
8,39.0,38.0,38.0,41.0,41.0,41.0,42.0
9,40.0,42.0,42.0,42.0,43.0,40.0,40.0
10,41.0,44.0,44.0,44.0,46.0,42.0,43.0
11,42.0,42.0,42.0,44.0,46.0,42.0,43.0
12,39.0,41.0,41.0,42.0,42.0,40.0,39.0
13,40.0,43.0,43.0,44.0,45.0,41.0,42.0
14,41.0,41.0,41.0,44.0,45.0,42.0,42.0
15,36.0,38.0,38.0,37.0,40.0,36.0,40.0
16,41.0,39.0,39.0,41.0,43.0,38.0,43.0
17,42.0,39.0,39.0,42.0,42.0,41.0,43.0
18,37.0,37.0,37.0,36.0,39.0,35.0,38.0
19,39.0,43.0,43.0,43.0,42.0,38.0,42.0
20,40.0,39.0,39.0,40.0,41.0,41.0,42.0
21,35.0,36.0,36.0,35.0,38.0,35.0,39.0
22,39.0,42.0,42.0,41.0,42.0,39.0,42.0
23,40.0,38.0,38.0,40.0,41.0,41.0,42.0
24,41.0,42.0,42.0,41.0,44.0,40.0,39.0
25,46.0,46.0,46.0,46.0,45.0,46.0,43.0
26,42.0,43.0,43.0,44.0,46.0,46.0,43.0
27,40.0,41.0,41.0,41.0,43.0,40.0,38.0
28,45.0,45.0,45.0,46.0,44.0,45.0,43.0
29,41.0,42.0,42.0,44.0,45.0,45.0,42.0
30,36.0,38.0,38.0,36.0,40.0,36.0,39.0
31,41.0,42.0,42.0,43.0,42.0,40.0,44.0
32,42.0,39.0,39.0,41.0,42.0,41.0,43.0
33,33.0,34.0,34.0,35.0,38.0,34.0,38.0
34,37.0,38.0,38.0,37.0,39.0,36.0,42.0
35,38.0,36.0,36.0,41.0,40.0,40.0,42.0
36,40.0,42.0,42.0,41.0,42.0,40.0,39.0
37,45.0,43.0,43.0,41.0,46.0,42.0,43.0
38,41.0,41.0,42.0,43.0,46.0,42.0,43.0
39,39.0,41.0,41.0,41.0,41.0,40.0,38.0
40,44.0,42.0,42.0,41.0,45.0,41.0,42.0
41,40.0,40.0,41.0,43.0,45.0,42.0,42.0
42,35.0,38.0,38.0,37.0,40.0,36.0,39.0
43,40.0,38.0,38.0,39.0,40.0,38.0,43.0
44,41.0,39.0,39.0,41.0,42.0,41.0,43.0
45,40.0,42.0,42.0,41.0,42.0,41.0,44.0
46,41.0,43.0,43.0,41.0,47.0,43.0,44.0
47,42.0,42.0,43.0,43.0,45.0,43.0,46.0
48,40.0,46.0,46.0,41.0,43.0,42.0,44.0
49,45.0,44.0,44.0,41.0,48.0,44.0,44.0
50,46.0,43.0,43.0,44.0,45.0,44.0,46.0
51,41.0,47.0,47.0,41.0,43.0,41.0,43.0
52,43.0,45.0,45.0,42.0,47.0,43.0,45.0
53,47.0,44.0,44.0,45.0,45.0,45.0,43.0
54,39.0,45.0,45.0,40.0,42.0,41.0,43.0
55,44.0,43.0,43.0,41.0,47.0,43.0,44.0
56,45.0,42.0,42.0,44.0,44.0,44.0,45.0
57,40.0,46.0,46.0,41.0,42.0,41.0,42.0
58,42.0,44.0,44.0,42.0,46.0,42.0,44.0
59,46.0,43.0,43.0,45.0,45.0,45.0,42.0
60,36.0,41.0,41.0,37.0,40.0,37.0,40.0
61,39.0,40.0,40.0,40.0,41.0,40.0,45.0
62,42.0,40.0,40.0,42.0,43.0,42.0,43.0
63,36.0,36.0,36.0,35.0,38.0,34.0,37.0
64,38.0,43.0,43.0,42.0,41.0,37.0,41.0
65,39.0,38.0,38.0,39.0,40.0,40.0,42.0
66,34.0,35.0,35.0,34.0,38.0,34.0,38.0
67,38.0,42.0,42.0,40.0,41.0,38.0,41.0
68,39.0,37.0,37.0,40.0,41.0,40.0,42.0
69,40.0,42.0,42.0,40.0,44.0,40.0,38.0
70,45.0,46.0,46.0,45.0,45.0,45.0,42.0
71,41.0,42.0,42.0,44.0,46.0,46.0,42.0
72,39.0,41.0,41.0,40.0,43.0,39.0,37.0
73,44.0,45.0,45.0,45.0,44.0,44.0,42.0
74,40.0,41.0,41.0,44.0,45.0,45.0,41.0
75,35.0,37.0,37.0,35.0,40.0,35.0,38.0
76,40.0,42.0,42.0,42.0,41.0,39.0,43.0
77,41.0,38.0,38.0,41.0,42.0,40.0,42.0
78,34.0,33.0,33.0,34.0,38.0,33.0,37.0
79,36.0,38.0,38.0,39.0,39.0,37.0,42.0
80,39.0,36.0,36.0,40.0,40.0,39.0,42.0
81,39.0,41.0,41.0,40.0,42.0,40.0,38.0
82,44.0,45.0,45.0,44.0,45.0,46.0,43.0
83,41.0,40.0,42.0,44.0,45.0,46.0,42.0
84,38.0,40.0,40.0,40.0,41.0,39.0,37.0
85,43.0,44.0,44.0,44.0,44.0,45.0,43.0
