Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14,Roll 15
0,47.0,51.0,51.0,51.0,42.0,42.0,45.0,45.0,45.0,41.0,41.0,50.0,46.0,45.0,45.0,41.0
1,49.0,50.0,50.0,50.0,44.0,44.0,46.0,47.0,50.0,43.0,43.0,49.0,46.0,47.0,46.0,43.0
2,47.0,48.0,48.0,49.0,44.0,44.0,46.0,46.0,46.0,43.0,43.0,47.0,44.0,47.0,46.0,43.0
3,47.0,51.0,51.0,51.0,41.0,42.0,45.0,46.0,48.0,40.0,41.0,50.0,46.0,46.0,45.0,41.0
4,49.0,50.0,50.0,52.0,47.0,47.0,46.0,47.0,50.0,46.0,46.0,49.0,46.0,48.0,46.0,46.0
5,48.0,49.0,49.0,52.0,47.0,47.0,46.0,47.0,49.0,46.0,46.0,48.0,46.0,47.0,46.0,46.0
6,48.0,47.0,47.0,51.0,41.0,42.0,44.0,46.0,46.0,40.0,41.0,46.0,42.0,44.0,45.0,41.0
7,50.0,50.0,50.0,52.0,47.0,47.0,45.0,48.0,50.0,46.0,46.0,49.0,46.0,46.0,46.0,46.0
8,49.0,49.0,49.0,52.0,47.0,47.0,46.0,47.0,47.0,46.0,46.0,48.0,46.0,47.0,46.0,46.0
9,47.0,46.0,46.0,50.0,43.0,43.0,43.0,46.0,45.0,42.0,42.0,45.0,42.0,45.0,43.0,42.0
10,48.0,47.0,47.0,49.0,44.0,44.0,44.0,47.0,48.0,43.0,43.0,46.0,43.0,46.0,46.0,43.0
11,46.0,47.0,47.0,49.0,44.0,44.0,46.0,46.0,46.0,43.0,43.0,46.0,44.0,47.0,46.0,43.0
12,46.0,46.0,46.0,49.0,43.0,43.0,42.0,46.0,45.0,42.0,42.0,45.0,42.0,44.0,42.0,42.0
13,48.0,49.0,49.0,49.0,43.0,43.0,43.0,46.0,47.0,42.0,42.0,48.0,46.0,45.0,45.0,42.0
