Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10
0,40.0,41.0,36.0,36.0,37.0,44.0,43.0,44.0,41.0,44.0,36.0
1,41.0,42.0,35.0,35.0,35.0,43.0,45.0,44.0,42.0,43.0,35.0
2,42.0,42.0,38.0,38.0,39.0,42.0,44.0,46.0,43.0,42.0,38.0
3,45.0,44.0,41.0,41.0,41.0,45.0,44.0,47.0,44.0,45.0,40.0
4,46.0,44.0,39.0,39.0,41.0,47.0,45.0,46.0,45.0,47.0,40.0
5,47.0,46.0,45.0,45.0,45.0,47.0,45.0,47.0,46.0,47.0,43.0
6,41.0,41.0,37.0,37.0,37.0,45.0,43.0,44.0,42.0,45.0,37.0
7,42.0,41.0,40.0,40.0,40.0,47.0,45.0,44.0,42.0,47.0,39.0
8,43.0,43.0,41.0,41.0,42.0,46.0,44.0,46.0,44.0,46.0,41.0
9,43.0,45.0,41.0,41.0,41.0,44.0,44.0,45.0,45.0,44.0,41.0
10,44.0,46.0,39.0,39.0,39.0,43.0,45.0,46.0,46.0,43.0,39.0
11,45.0,47.0,44.0,44.0,44.0,45.0,45.0,47.0,47.0,45.0,44.0
12,45.0,44.0,42.0,42.0,42.0,43.0,43.0,47.0,44.0,43.0,40.0
13,46.0,45.0,40.0,40.0,40.0,42.0,45.0,45.0,45.0,42.0,38.0
14,47.0,46.0,45.0,45.0,45.0,44.0,45.0,46.0,46.0,44.0,43.0
15,45.0,42.0,39.0,39.0,39.0,44.0,44.0,48.0,42.0,44.0,37.0
16,45.0,43.0,41.0,41.0,41.0,43.0,46.0,45.0,43.0,43.0,39.0
17,46.0,44.0,42.0,42.0,42.0,45.0,46.0,46.0,44.0,45.0,40.0
18,45.0,44.0,43.0,43.0,43.0,45.0,43.0,47.0,44.0,45.0,41.0
19,46.0,44.0,44.0,44.0,44.0,47.0,46.0,46.0,45.0,47.0,42.0
20,47.0,46.0,45.0,45.0,45.0,47.0,45.0,46.0,46.0,47.0,43.0
21,45.0,44.0,42.0,42.0,42.0,45.0,44.0,47.0,44.0,45.0,41.0
22,45.0,44.0,44.0,44.0,44.0,47.0,45.0,46.0,45.0,47.0,42.0
23,47.0,46.0,44.0,44.0,44.0,47.0,45.0,47.0,46.0,47.0,43.0
24,46.0,46.0,43.0,43.0,43.0,46.0,46.0,47.0,46.0,46.0,42.0
25,48.0,47.0,43.0,43.0,43.0,47.0,47.0,47.0,48.0,47.0,43.0
26,48.0,48.0,48.0,48.0,48.0,47.0,47.0,48.0,48.0,47.0,48.0
27,48.0,45.0,43.0,43.0,43.0,45.0,45.0,48.0,45.0,45.0,41.0
28,47.0,46.0,44.0,44.0,44.0,47.0,46.0,48.0,47.0,47.0,42.0
29,48.0,47.0,49.0,49.0,49.0,47.0,46.0,48.0,47.0,47.0,47.0
30,49.0,44.0,43.0,43.0,43.0,46.0,46.0,49.0,45.0,46.0,41.0
31,47.0,46.0,45.0,45.0,45.0,48.0,47.0,49.0,46.0,48.0,43.0
32,47.0,46.0,46.0,46.0,46.0,48.0,46.0,49.0,47.0,48.0,44.0
33,41.0,41.0,38.0,38.0,38.0,44.0,42.0,43.0,42.0,44.0,37.0
34,41.0,41.0,40.0,40.0,40.0,47.0,45.0,43.0,42.0,47.0,39.0
35,43.0,43.0,41.0,41.0,42.0,46.0,44.0,45.0,44.0,46.0,41.0
36,43.0,45.0,42.0,42.0,42.0,46.0,44.0,45.0,45.0,46.0,42.0
37,44.0,46.0,43.0,43.0,43.0,47.0,45.0,46.0,46.0,47.0,43.0
38,45.0,47.0,48.0,48.0,48.0,47.0,45.0,47.0,47.0,47.0,48.0
39,45.0,44.0,43.0,43.0,43.0,45.0,43.0,47.0,44.0,45.0,41.0
40,45.0,45.0,44.0,44.0,44.0,47.0,45.0,45.0,45.0,47.0,42.0
41,47.0,46.0,49.0,49.0,49.0,47.0,45.0,46.0,46.0,47.0,47.0
42,45.0,42.0,40.0,40.0,40.0,46.0,44.0,48.0,42.0,46.0,38.0
43,44.0,43.0,41.0,41.0,41.0,48.0,46.0,45.0,45.0,48.0,40.0
44,46.0,44.0,46.0,46.0,46.0,48.0,46.0,46.0,44.0,48.0,44.0
45,44.0,46.0,42.0,42.0,42.0,48.0,48.0,46.0,46.0,48.0,42.0
46,46.0,48.0,39.0,39.0,39.0,43.0,48.0,48.0,48.0,45.0,39.0
47,46.0,48.0,44.0,44.0,44.0,45.0,48.0,48.0,48.0,45.0,44.0
48,46.0,45.0,43.0,43.0,43.0,47.0,47.0,47.0,46.0,47.0,41.0
49,48.0,47.0,43.0,43.0,43.0,44.0,47.0,47.0,48.0,45.0,43.0
50,48.0,47.0,45.0,45.0,45.0,44.0,47.0,47.0,48.0,44.0,43.0
51,47.0,46.0,42.0,42.0,42.0,47.0,47.0,47.0,46.0,47.0,42.0
52,47.0,47.0,44.0,44.0,44.0,45.0,47.0,47.0,47.0,46.0,44.0
53,47.0,48.0,44.0,44.0,44.0,45.0,47.0,48.0,48.0,45.0,44.0
54,48.0,44.0,42.0,42.0,42.0,46.0,46.0,47.0,45.0,46.0,40.0
55,47.0,46.0,44.0,44.0,44.0,43.0,46.0,48.0,47.0,44.0,42.0
56,47.0,46.0,44.0,44.0,44.0,43.0,46.0,49.0,47.0,43.0,42.0
57,49.0,45.0,43.0,43.0,43.0,46.0,46.0,48.0,45.0,46.0,41.0
58,47.0,46.0,45.0,45.0,45.0,44.0,46.0,49.0,47.0,45.0,43.0
59,47.0,47.0,45.0,45.0,45.0,44.0,46.0,50.0,47.0,44.0,43.0
60,48.0,43.0,40.0,40.0,40.0,47.0,47.0,49.0,43.0,47.0,39.0
61,47.0,43.0,42.0,42.0,42.0,44.0,46.0,50.0,46.0,46.0,39.0
62,47.0,45.0,42.0,42.0,42.0,44.0,47.0,51.0,45.0,44.0,41.0
63,44.0,43.0,42.0,42.0,42.0,44.0,42.0,46.0,43.0,44.0,40.0
64,45.0,43.0,46.0,46.0,46.0,46.0,45.0,45.0,44.0,46.0,44.0
65,46.0,45.0,44.0,44.0,44.0,46.0,44.0,45.0,45.0,46.0,42.0
66,45.0,44.0,42.0,42.0,42.0,44.0,43.0,47.0,44.0,44.0,40.0
67,45.0,44.0,46.0,46.0,46.0,46.0,46.0,46.0,45.0,46.0,44.0
68,47.0,46.0,44.0,44.0,44.0,46.0,45.0,46.0,46.0,46.0,42.0
69,46.0,45.0,43.0,43.0,43.0,47.0,47.0,47.0,46.0,45.0,43.0
70,48.0,47.0,45.0,45.0,45.0,49.0,49.0,47.0,48.0,49.0,45.0
71,48.0,47.0,47.0,47.0,47.0,47.0,49.0,47.0,48.0,47.0,47.0
72,48.0,44.0,44.0,44.0,44.0,46.0,46.0,47.0,45.0,44.0,42.0
73,47.0,46.0,46.0,46.0,46.0,48.0,48.0,48.0,47.0,48.0,44.0
