,Mean,StdDev,Min,Median,Max,Seed-1,Seed-10,Seed-100,Seed-11,Seed-12,Seed-13,Seed-14,Seed-15,Seed-16,Seed-17,Seed-18,Seed-19,Seed-2,Seed-20,Seed-21,Seed-22,Seed-23,Seed-24,Seed-25,Seed-26,Seed-27,Seed-28,Seed-29,Seed-3,Seed-30,Seed-31,Seed-32,Seed-33,Seed-34,Seed-35,Seed-36,Seed-37,Seed-38,Seed-39,Seed-4,Seed-40,Seed-41,Seed-42,Seed-43,Seed-44,Seed-45,Seed-46,Seed-47,Seed-48,Seed-49,Seed-5,Seed-50,Seed-51,Seed-52,Seed-53,Seed-54,Seed-55,Seed-56,Seed-57,Seed-58,Seed-59,Seed-6,Seed-60,Seed-61,Seed-62,Seed-63,Seed-64,Seed-65,Seed-66,Seed-67,Seed-68,Seed-69,Seed-7,Seed-70,Seed-71,Seed-72,Seed-73,Seed-74,Seed-75,Seed-76,Seed-77,Seed-78,Seed-79,Seed-8,Seed-80,Seed-81,Seed-82,Seed-83,Seed-84,Seed-85,Seed-86,Seed-87,Seed-88,Seed-89,Seed-9,Seed-90,Seed-91,Seed-92,Seed-93,Seed-94,Seed-95,Seed-96,Seed-97,Seed-98,Seed-99
Total time,3145.25,1072.84,436.43,3725.085,3914.43,3914.43,3770.53,673.83,1717.29,2895.59,3779.46,3899.35,3864.23,3775.42,1094.09,3712.46,3837.33,3741.31,3689.44,3859.73,3699.93,3715.07,1815.39,3797.89,3717.48,3660.13,3805.82,3491.85,3828.03,3849.46,677.97,1112.59,3775.01,3718.03,3781.03,3759.15,1135.12,3748.43,3840.04,1416.17,697.91,2920.47,2314.59,2713.7,3691.24,1485.32,3881.38,3791.74,1958.69,3766.72,1505.31,3770.83,3754.56,3723.54,3814.21,3783.77,3703.07,3829.43,3806.3,3794.55,436.43,3785.69,3738.17,1054.51,3799.63,1004.99,3788.71,3858.77,3847.21,3404.04,3717.53,3702.79,3776.44,3740.46,3698.51,3742.27,3751.11,3706.88,535.08,3680.67,3694.18,544.18,3857.17,3744.34,2376.26,3752.37,3776.24,3720.8,3726.63,3805.57,2897.8,1371.95,1814.04,1248.12,1442.68,3734.39,3827.52,3800.29,3700.75,3842.09,3713.29,3714.18,3768.78,2793.34,3812.11
Turn 1 time,70.23,38.22,11.65,60.69,171.35,135.74,78.95,90.1,39.89,92.34,31.11,102.51,171.35,45.58,71.3,54.64,89.58,33.53,32.31,103.13,28.95,33.97,34.58,77.99,46.78,11.65,111.07,158.77,85.67,42.3,65.76,18.59,60.4,35.81,88.45,21.58,84.66,48.65,112.25,38.74,15.01,92.17,58.29,38.98,29.61,46.28,156.01,102.55,110.58,93.4,57.91,45.43,78.41,64.28,158.21,89.52,33.6,131.89,131.36,95.01,52.52,76.36,60.37,126.48,98.23,39.67,109.08,49.24,88.95,60.78,22.32,30.34,73.79,39.06,35.12,72.14,73.55,57.78,40.32,36.1,19.6,37.34,162.4,84.73,95.94,77.06,60.6,42.54,43.55,87.27,169.98,51.54,70.25,51.52,76.63,51.44,135.65,27.27,34.53,84.71,21.86,27.17,74.87,58.96,126.56
Turn 2 time,29.84,26.69,2.17,24.23,174.05,49.13,40.28,3.27,35.44,30.62,37.63,138.6,13.37,71.69,46.85,10.35,71.1,22.8,2.84,3.31,25.65,39.87,3.75,16.48,9.82,9.22,52.75,97.11,51.63,51.61,24.1,42.49,24.36,34.04,9.88,45.24,2.32,12.53,45.57,25.41,49.83,5.82,5.79,27.32,31.58,12.73,51.63,41.99,52.08,12.02,3.47,47.3,30.77,2.45,11.92,6.2,26.44,47.1,32.57,34.47,15.69,53.43,17.45,6.91,28.45,14.25,10.18,60.02,58.11,34.21,50.26,21.41,39.13,22.4,5.82,10.18,12.05,9.58,28.31,8.31,11.77,21.14,14.78,10.64,27.03,7.85,38.0,25.05,32.12,16.64,174.05,18.81,22.73,7.5,18.66,8.96,46.53,64.24,2.17,71.04,49.6,8.3,22.76,17.17,5.27
Turn 3 time,25.61,16.4,2.66,22.625,79.54,50.23,8.06,36.81,11.88,37.89,50.99,4.85,38.64,16.38,12.32,15.49,24.53,46.86,26.24,74.72,9.08,16.45,4.12,34.09,34.3,8.6,11.26,20.24,47.49,79.54,29.89,7.54,35.5,15.27,43.56,24.02,22.11,30.48,18.8,9.84,14.29,20.54,26.22,38.9,6.02,17.76,32.4,15.59,31.38,10.82,45.39,61.92,15.43,24.56,13.9,26.27,9.57,16.49,2.66,14.95,23.75,13.45,9.62,51.49,40.09,24.92,22.57,71.38,56.72,13.54,24.45,5.1,35.9,27.03,22.58,16.0,20.76,9.64,6.41,6.49,31.19,39.32,35.17,13.74,33.55,22.67,20.68,12.0,16.85,60.28,34.52,39.97,13.97,10.48,14.44,33.41,14.83,25.86,30.87,56.39,8.91,26.97,23.86,4.66,31.61
Turn 4 time,15.56,10.75,1.76,11.620000000000001,57.79,13.89,9.87,21.15,11.89,11.19,9.88,29.28,11.61,18.86,15.26,11.63,14.48,21.52,6.84,35.34,9.53,8.68,29.91,29.72,1.76,10.17,3.61,10.27,8.07,37.91,10.88,27.76,23.43,14.63,15.17,28.13,8.1,28.99,4.41,10.95,15.38,57.79,7.55,22.12,7.25,2.86,12.38,12.83,10.19,26.31,8.22,8.27,7.71,9.6,5.25,45.48,8.62,15.28,16.86,9.02,5.35,9.44,22.36,44.95,8.58,12.46,14.02,34.93,22.28,8.4,7.66,13.53,5.9,21.94,12.13,28.9,8.38,2.98,37.83,5.82,10.19,15.53,7.69,6.62,31.85,22.04,27.37,16.14,11.42,5.87,21.55,8.51,6.53,4.7,17.87,5.31,7.98,42.78,11.31,11.95,9.2,10.3,21.4,7.04,13.64
Turn 5 time,23.33,9.45,1.87,21.439999999999998,60.28,60.28,32.43,15.1,11.56,13.56,47.07,23.59,22.8,19.49,21.43,18.34,34.51,14.44,19.2,41.65,22.91,15.15,21.92,36.8,22.58,17.75,25.78,16.64,32.38,26.86,20.02,16.57,30.23,16.88,20.25,36.57,13.43,25.42,53.24,26.47,15.42,21.87,29.64,20.29,13.3,15.35,25.94,15.09,18.76,16.99,19.44,7.34,19.94,22.14,22.26,9.9,21.45,17.22,21.08,38.4,18.85,30.57,27.71,22.79,20.65,17.11,30.61,42.69,17.46,12.58,10.25,31.04,20.91,25.99,20.12,14.6,34.89,24.53,19.73,22.25,20.61,16.81,33.41,27.05,20.45,21.73,28.65,24.62,22.22,23.84,14.86,36.29,19.44,8.62,1.87,32.67,21.53,39.06,19.78,17.61,20.02,40.01,23.07,16.97,31.18
Turn 6 time,2978.48,1059.21,319.56,3600.06,3600.86,3600.5,3600.05,505.77,1601.72,2709.2,3600.23,3600.04,3600.56,3600.86,925.82,3600.04,3600.17,3600.27,3600.21,3600.18,3600.11,3600.08,1720.56,3600.08,3600.18,3600.06,3600.12,3186.17,3600.06,3600.06,526.28,998.6,3600.02,3600.26,3600.06,3600.73,1002.55,3600.34,3600.04,1302.47,587.57,2720.65,2185.95,2564.76,3600.15,1387.96,3600.03,3600.15,1735.27,3600.23,1369.53,3600.1,3600.33,3600.07,3600.09,3600.25,3600.08,3600.04,3600.15,3600.1,319.56,3600.24,3600.07,800.84,3600.06,896.26,3600.12,3600.08,3600.19,3274.12,3600.03,3600.02,3600.04,3600.08,3600.05,3600.04,3600.3,3600.08,401.12,3600.03,3600.24,413.57,3600.09,3600.24,2165.23,3600.33,3600.24,3600.11,3600.11,3600.23,2480.54,1213.71,1679.17,1164.97,1310.66,3600.25,3600.08,3600.25,3600.18,3600.04,3600.03,3600.21,3600.03,2686.25,3600.11
Turn 7 time,2.2,1.9,0.32,1.93,11.44,4.66,0.89,1.63,4.91,0.79,2.55,0.48,5.9,2.56,1.11,1.97,2.96,1.89,1.8,1.4,3.7,0.87,0.55,2.73,2.06,2.68,1.23,2.65,2.73,11.18,1.04,1.04,1.07,1.14,3.66,2.88,1.95,2.02,5.73,2.29,0.41,1.63,1.15,1.33,3.33,2.38,2.99,3.54,0.43,6.95,1.35,0.47,1.97,0.44,2.58,6.15,3.31,1.41,1.62,2.6,0.71,2.2,0.59,1.05,3.57,0.32,2.13,0.43,3.5,0.41,2.56,1.35,0.77,3.96,2.69,0.41,1.18,2.29,1.36,1.67,0.58,0.47,3.63,1.32,2.21,0.69,0.7,0.34,0.36,11.44,2.3,3.12,1.95,0.33,2.55,2.35,0.92,0.83,1.91,0.35,3.67,1.22,2.79,2.29,3.74
