Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4
0,42.0,42.0,42.0,42.0,49.0
1,47.0,47.0,47.0,44.0,49.0
2,48.0,48.0,48.0,44.0,44.0
3,42.0,42.0,42.0,43.0,50.0
4,48.0,48.0,48.0,45.0,50.0
5,47.0,47.0,47.0,45.0,46.0
6,42.0,42.0,42.0,44.0,49.0
7,48.0,48.0,48.0,45.0,49.0
8,44.0,44.0,44.0,45.0,47.0
9,48.0,48.0,48.0,44.0,45.0
10,43.0,42.0,43.0,46.0,44.0
11,47.0,47.0,47.0,46.0,42.0
12,47.0,47.0,47.0,43.0,49.0
13,42.0,41.0,42.0,45.0,45.0
14,46.0,46.0,46.0,45.0,45.0
15,43.0,43.0,43.0,42.0,49.0
16,42.0,42.0,42.0,41.0,45.0
17,46.0,46.0,46.0,41.0,46.0
18,42.0,42.0,42.0,44.0,49.0
19,48.0,48.0,48.0,47.0,49.0
20,48.0,48.0,48.0,46.0,46.0
21,43.0,43.0,43.0,43.0,48.0
22,49.0,49.0,49.0,48.0,48.0
23,49.0,49.0,49.0,47.0,46.0
24,50.0,50.0,50.0,49.0,47.0
25,46.0,46.0,46.0,46.0,47.0
26,46.0,46.0,46.0,47.0,47.0
27,49.0,49.0,49.0,48.0,49.0
28,45.0,45.0,45.0,50.0,49.0
29,45.0,45.0,45.0,46.0,51.0
30,42.0,42.0,42.0,43.0,50.0
31,42.0,42.0,43.0,47.0,50.0
32,46.0,46.0,46.0,44.0,52.0
33,42.0,42.0,42.0,43.0,49.0
34,44.0,44.0,45.0,49.0,49.0
35,48.0,48.0,48.0,48.0,45.0
36,51.0,51.0,51.0,50.0,48.0
37,47.0,47.0,47.0,47.0,48.0
38,43.0,43.0,43.0,47.0,48.0
39,50.0,50.0,50.0,49.0,50.0
40,46.0,46.0,46.0,51.0,50.0
41,46.0,46.0,46.0,47.0,52.0
42,42.0,42.0,42.0,44.0,51.0
43,43.0,43.0,44.0,48.0,51.0
44,47.0,47.0,47.0,45.0,53.0
