Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5
0,40.0,42.0,43.0,42.0,42.0,44.0
1,43.0,42.0,43.0,43.0,43.0,43.0
2,43.0,43.0,43.0,43.0,46.0,44.0
3,42.0,42.0,44.0,44.0,43.0,44.0
4,43.0,45.0,46.0,46.0,44.0,44.0
5,43.0,45.0,45.0,45.0,47.0,45.0
6,40.0,42.0,44.0,44.0,43.0,44.0
7,43.0,45.0,46.0,46.0,44.0,44.0
8,42.0,45.0,45.0,45.0,46.0,45.0
9,44.0,42.0,42.0,42.0,42.0,44.0
10,45.0,41.0,41.0,41.0,41.0,42.0
11,45.0,43.0,43.0,41.0,46.0,44.0
12,43.0,42.0,44.0,44.0,42.0,43.0
13,44.0,40.0,40.0,40.0,41.0,41.0
14,44.0,42.0,42.0,41.0,45.0,43.0
15,39.0,42.0,45.0,45.0,42.0,44.0
16,40.0,41.0,41.0,41.0,41.0,42.0
17,40.0,41.0,42.0,42.0,43.0,44.0
18,41.0,42.0,44.0,43.0,43.0,43.0
19,43.0,45.0,47.0,45.0,45.0,44.0
20,43.0,45.0,45.0,45.0,48.0,45.0
21,42.0,42.0,44.0,44.0,44.0,43.0
22,43.0,45.0,46.0,46.0,46.0,44.0
23,42.0,45.0,45.0,45.0,47.0,46.0
24,45.0,42.0,43.0,42.0,45.0,45.0
25,47.0,47.0,47.0,47.0,45.0,46.0
26,47.0,45.0,45.0,45.0,47.0,47.0
27,44.0,41.0,43.0,43.0,44.0,44.0
28,46.0,46.0,46.0,46.0,44.0,45.0
29,46.0,44.0,44.0,44.0,46.0,46.0
30,41.0,41.0,44.0,44.0,44.0,43.0
31,43.0,42.0,44.0,42.0,43.0,44.0
32,43.0,44.0,44.0,44.0,45.0,45.0
33,40.0,42.0,42.0,42.0,43.0,43.0
34,43.0,43.0,46.0,46.0,44.0,44.0
35,42.0,43.0,43.0,43.0,46.0,46.0
36,44.0,42.0,42.0,42.0,44.0,45.0
37,47.0,47.0,47.0,47.0,46.0,46.0
38,46.0,45.0,45.0,45.0,46.0,47.0
39,43.0,41.0,41.0,41.0,44.0,44.0
40,46.0,46.0,46.0,46.0,45.0,45.0
41,45.0,44.0,44.0,44.0,46.0,46.0
42,41.0,41.0,41.0,41.0,44.0,42.0
43,43.0,42.0,42.0,42.0,43.0,44.0
44,43.0,44.0,45.0,44.0,46.0,45.0
45,44.0,41.0,41.0,41.0,42.0,44.0
46,44.0,41.0,41.0,41.0,41.0,42.0
47,45.0,40.0,40.0,40.0,42.0,44.0
48,44.0,41.0,41.0,41.0,42.0,44.0
49,45.0,41.0,41.0,41.0,40.0,41.0
50,44.0,41.0,41.0,41.0,44.0,44.0
51,44.0,41.0,41.0,41.0,42.0,44.0
52,44.0,41.0,41.0,41.0,41.0,42.0
53,41.0,41.0,41.0,41.0,44.0,45.0
54,43.0,40.0,40.0,40.0,42.0,43.0
55,44.0,40.0,40.0,40.0,40.0,40.0
56,43.0,41.0,41.0,41.0,44.0,43.0
57,43.0,40.0,40.0,40.0,42.0,43.0
58,44.0,40.0,40.0,40.0,40.0,41.0
59,41.0,41.0,41.0,41.0,44.0,44.0
60,40.0,40.0,41.0,40.0,41.0,43.0
61,40.0,40.0,40.0,40.0,40.0,42.0
62,39.0,41.0,41.0,41.0,44.0,45.0
63,40.0,41.0,43.0,42.0,43.0,42.0
64,42.0,44.0,46.0,44.0,45.0,43.0
65,42.0,44.0,44.0,44.0,48.0,44.0
66,41.0,41.0,43.0,43.0,44.0,42.0
67,42.0,44.0,45.0,45.0,46.0,44.0
68,41.0,44.0,44.0,44.0,47.0,45.0
69,44.0,41.0,42.0,41.0,45.0,44.0
70,46.0,46.0,46.0,46.0,47.0,45.0
71,46.0,44.0,44.0,44.0,47.0,46.0
72,43.0,40.0,42.0,42.0,44.0,43.0
73,45.0,45.0,45.0,45.0,46.0,44.0
74,45.0,43.0,43.0,43.0,46.0,45.0
75,40.0,40.0,43.0,43.0,44.0,42.0
76,42.0,42.0,43.0,41.0,43.0,44.0
77,42.0,44.0,44.0,44.0,45.0,45.0
78,40.0,41.0,41.0,41.0,43.0,43.0
79,43.0,42.0,45.0,45.0,44.0,44.0
80,41.0,42.0,42.0,42.0,47.0,46.0
81,44.0,41.0,41.0,41.0,46.0,44.0
82,47.0,46.0,46.0,46.0,48.0,46.0
83,46.0,44.0,44.0,44.0,47.0,46.0
84,43.0,40.0,40.0,40.0,45.0,43.0
85,46.0,45.0,45.0,45.0,47.0,45.0
86,45.0,43.0,43.0,43.0,46.0,45.0
87,41.0,40.0,40.0,40.0,44.0,42.0
88,43.0,41.0,41.0,41.0,43.0,44.0
89,43.0,44.0,44.0,44.0,46.0,45.0
90,45.0,40.0,40.0,40.0,45.0,45.0
91,46.0,41.0,42.0,42.0,43.0,46.0
92,47.0,41.0,42.0,42.0,45.0,47.0
93,44.0,40.0,40.0,40.0,45.0,44.0
94,46.0,41.0,42.0,42.0,44.0,45.0
95,46.0,45.0,45.0,45.0,45.0,46.0
96,45.0,41.0,41.0,40.0,45.0,44.0
97,47.0,41.0,42.0,42.0,43.0,46.0
98,47.0,46.0,46.0,46.0,45.0,46.0
99,43.0,39.0,39.0,39.0,44.0,43.0
100,45.0,40.0,41.0,41.0,43.0,44.0
101,45.0,44.0,44.0,44.0,44.0,45.0
102,44.0,40.0,40.0,39.0,44.0,43.0
103,46.0,40.0,41.0,41.0,43.0,45.0
104,46.0,45.0,45.0,45.0,44.0,45.0
105,41.0,39.0,40.0,39.0,42.0,43.0
106,43.0,40.0,40.0,40.0,42.0,42.0
107,43.0,41.0,41.0,41.0,44.0,46.0
108,39.0,39.0,41.0,41.0,42.0,41.0
109,43.0,41.0,42.0,42.0,44.0,42.0
110,41.0,42.0,42.0,42.0,45.0,46.0
111,44.0,41.0,41.0,41.0,45.0,45.0
112,47.0,42.0,42.0,42.0,46.0,46.0
113,46.0,42.0,42.0,42.0,47.0,46.0
114,43.0,40.0,40.0,40.0,44.0,44.0
115,46.0,41.0,41.0,41.0,45.0,45.0
116,45.0,41.0,42.0,42.0,46.0,45.0
117,41.0,40.0,41.0,41.0,42.0,40.0
118,43.0,41.0,41.0,41.0,43.0,42.0
119,43.0,42.0,42.0,42.0,46.0,45.0
120,45.0,40.0,41.0,41.0,46.0,45.0
121,46.0,41.0,42.0,42.0,43.0,46.0
122,46.0,41.0,42.0,42.0,46.0,47.0
123,44.0,40.0,41.0,41.0,46.0,44.0
124,46.0,41.0,42.0,42.0,43.0,45.0
125,46.0,45.0,45.0,45.0,46.0,46.0
126,45.0,41.0,41.0,41.0,46.0,44.0
127,47.0,41.0,42.0,42.0,43.0,46.0
128,47.0,46.0,46.0,46.0,46.0,46.0
129,43.0,39.0,40.0,40.0,45.0,43.0
130,45.0,40.0,41.0,41.0,43.0,44.0
131,45.0,44.0,44.0,44.0,45.0,45.0
132,44.0,40.0,40.0,40.0,45.0,43.0
133,46.0,40.0,41.0,41.0,43.0,45.0
134,46.0,45.0,45.0,45.0,45.0,45.0
135,41.0,39.0,39.0,39.0,42.0,41.0
136,43.0,40.0,40.0,40.0,43.0,42.0
137,43.0,41.0,41.0,41.0,43.0,46.0
138,47.0,40.0,40.0,40.0,42.0,46.0
139,45.0,40.0,40.0,40.0,39.0,42.0
140,45.0,40.0,40.0,40.0,42.0,44.0
141,46.0,40.0,40.0,40.0,42.0,45.0
142,45.0,40.0,40.0,40.0,39.0,42.0
143,44.0,40.0,40.0,40.0,44.0,44.0
144,46.0,41.0,41.0,40.0,42.0,45.0
145,45.0,36.0,41.0,41.0,39.0,43.0
146,41.0,40.0,40.0,40.0,44.0,45.0
147,45.0,40.0,40.0,39.0,42.0,44.0
148,44.0,39.0,40.0,40.0,39.0,41.0
149,43.0,40.0,40.0,40.0,44.0,43.0
150,45.0,40.0,40.0,40.0,42.0,44.0
151,44.0,36.0,41.0,41.0,39.0,42.0
152,40.0,40.0,40.0,40.0,44.0,44.0
153,46.0,41.0,41.0,39.0,41.0,45.0
154,44.0,37.0,40.0,37.0,39.0,42.0
155,41.0,40.0,41.0,41.0,44.0,45.0
156,44.0,39.0,39.0,38.0,41.0,43.0
157,43.0,38.0,40.0,39.0,38.0,40.0
158,42.0,39.0,39.0,39.0,43.0,42.0
159,44.0,39.0,39.0,39.0,42.0,43.0
160,43.0,35.0,40.0,40.0,39.0,41.0
161,39.0,40.0,40.0,39.0,43.0,43.0
162,45.0,40.0,40.0,39.0,42.0,44.0
163,43.0,36.0,40.0,36.0,39.0,41.0
164,40.0,40.0,40.0,40.0,43.0,44.0
165,42.0,39.0,39.0,38.0,41.0,41.0
166,40.0,36.0,36.0,36.0,39.0,42.0
167,39.0,39.0,39.0,39.0,40.0,42.0
